,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,18000.000,
AllocatedShareBasedCompensationExpense,388000.000,358000.000,432000.000,715000.000,569000.000,587000.000,722000.000,699000.000
AmortizationOfFinancingCosts,,,35000.000,,,,3000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2003834.000,2155746.000,2885310.000,2891038.000,,,3330934.000,
CapitalExpendituresIncurredButNotYetPaid,,,32000.000,,,,39000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-12432000.000,,,,-3342000.000,
CostOfGoodsSold,,,2106000.000,2091000.000,2219000.000,2408000.000,2099000.000,3015000.000
CostOfRevenue,1936000.000,2035000.000,,,,,,
DepreciationDepletionAndAmortization,421000.000,439000.000,484000.000,500000.000,500000.000,511000.000,497000.000,500000.000
EarningsPerShareBasicAndDiluted,-3.200,-0.690,-0.900,-0.760,-0.560,-0.510,-0.780,-0.610
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,32000.000,,,,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersOutOfLevel3,608000.000,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,-2303000.000,
GrossProfit,2811000.000,3560000.000,4298000.000,6132000.000,6259000.000,6948000.000,6924000.000,6753000.000
IncreaseDecreaseInAccountsPayable,,,-650000.000,,,,1053000.000,
IncreaseDecreaseInAccountsReceivable,,,432000.000,,,,278000.000,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,363000.000,,,,-487000.000,
IncreaseDecreaseInDeferredRevenue,,,-19000.000,,,,-36000.000,
IncreaseDecreaseInInventories,,,393000.000,,,,861000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-141000.000,,,,-253000.000,
InterestExpense,504000.000,504000.000,505000.000,505000.000,505000.000,503000.000,487000.000,527000.000
InvestmentIncomeInterest,,,,,,,57000.000,53000.000
NetCashProvidedByUsedInFinancingActivities,,,18000.000,,,,8525000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,18000.000,,,,8525000.000,
NetCashProvidedByUsedInInvestingActivities,,,-290000.000,,,,912000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-290000.000,,,,912000.000,
NetCashProvidedByUsedInOperatingActivities,,,-12160000.000,,,,-12779000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-12160000.000,,,,-12779000.000,
NetIncomeLoss,-9346000.000,-9138000.000,-12110000.000,-10129000.000,-8821000.000,-9549000.000,-13217000.000,-10387000.000
NonoperatingIncomeExpense,24000.000,28000.000,18000.000,13000.000,30000.000,28000.000,,
OperatingExpenses,11677000.000,12222000.000,15921000.000,15769000.000,14605000.000,16022000.000,17281000.000,16614000.000
OperatingIncomeLoss,-8866000.000,-8662000.000,-11623000.000,-9637000.000,-8346000.000,-9074000.000,-10357000.000,-9861000.000
OtherNonoperatingIncomeExpense,,,,,,,-127000.000,-52000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,290000.000,,,,288000.000,
ProceedsFromDebtNetOfIssuanceCosts,,,,,,,19701000.000,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,18000.000,,,,17000.000,
ProceedsFromLongTermLinesOfCredit,,,,,,,3000000.000,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,,,,,1200000.000,
RepaymentsOfRelatedPartyDebt,,,,,,,14193000.000,
ResearchAndDevelopmentExpense,1857000.000,2042000.000,2601000.000,2340000.000,2471000.000,2496000.000,2428000.000,2410000.000
Revenues,4747000.000,5595000.000,6404000.000,8223000.000,8478000.000,9356000.000,9023000.000,9768000.000
SalesRevenueNet,4747000.000,5595000.000,6404000.000,8223000.000,8478000.000,9356000.000,9023000.000,9768000.000
SellingGeneralAndAdministrativeExpense,9820000.000,10180000.000,13320000.000,13429000.000,12134000.000,13526000.000,14853000.000,14204000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,47000.000,11000.000,55500.000,200000.000,0.000,2044500.000,29000.000,300000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,12.480,12.880,7.410,7.020,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,381000.000,367000.000,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,2919823.000,13292849.000,13392976.000,13404007.000,15690785.000,-27619267.000,16958332.000,16986074.000
WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,14492.000,12208.000,6973.000,5689.000,4408.000,-15880.000,1840.000,554.000
WeightedAverageNumberOfSharesOutstandingBasic,2934315.000,13305057.000,13399949.000,13409696.000,15695193.000,-27635147.000,16960172.000,16986628.000
