,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,347000.000,415000.000,469000.000,798000.000,860000.000,1263000.000,1039000.000,615000.000,2567000.000,1804000.000,1858000.000,,,,,,,,,,,,
AccountsPayableCurrent,,,,,,,,,,,,3616000.000,3265000.000,1768000.000,2278000.000,1606000.000,4394000.000,4450000.000,3140000.000,2002000.000,2596000.000,3984000.000,3269000.000
AccountsReceivableGross,,,,,,,,,,,,,,,,,,,,,968000.000,960000.000,1901000.000
AccountsReceivableGrossCurrent,,,,,,,,,326000.000,220000.000,,,,221000.000,,,,76000.000,79000.000,77000.000,,,
AccountsReceivableNet,,,,,,,,,,,,,,,,,,,,,890000.000,887000.000,1828000.000
AccountsReceivableNetCurrent,,,,,9000.000,12000.000,9000.000,5000.000,294000.000,188000.000,52000.000,96000.000,38000.000,133000.000,53000.000,8000.000,78000.000,76000.000,79000.000,77000.000,616000.000,621000.000,1828000.000
AccountsReceivableNetNoncurrent,,,,,,,,,,,,,,,,,,,,,274000.000,266000.000,
AccountsReceivableRelatedParties,,,,,,,,,24000.000,,,,,,,,,,,,,,
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,14000.000,,,,24000.000,,,,,,,,,
AccruedBonusesCurrent,,,,,,,,,315000.000,,194000.000,388000.000,,,,,,,,,,,
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,,204000.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,1078000.000,1406000.000,1531000.000,1906000.000,1756000.000,1769000.000,1626000.000,2259000.000,6160000.000,7395000.000,6663000.000,7344000.000,7246000.000,8206000.000,7262000.000
AccruedMarketingCostsCurrent,,,,,,,,,0.000,,218000.000,186000.000,294000.000,,279000.000,271000.000,324000.000,553000.000,895000.000,954000.000,776000.000,1428000.000,593000.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,172000.000,159000.000,174000.000,,107000.000,289000.000,594000.000,268000.000,190000.000,205000.000,226000.000,243000.000,142000.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,70000.000,,,,,,,,,,,,,,
AccruedRentCurrent,,,,,,,,,50000.000,,,,,,,,,,,,,,
AccruedRoyaltiesCurrent,,,,,,,,,,,,,,,,,,,,,,159000.000,162000.000
AccruedSalariesCurrent,,,,,,,,,52000.000,,,,,,,,,,,,,,
AccruedVacationCurrent,,,,,,,,,230000.000,,331000.000,348000.000,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,455000.000,495000.000,530000.000,563000.000,,3452000.000,,,,4150000.000,,,,5387000.000,5959000.000,5711000.000,6141000.000,6573000.000,7113000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,,-429000.000,-3166000.000,630000.000,-1656000.000,-967000.000,-5769000.000,-4636000.000
AdditionalPaidInCapitalCommonStock,20569000.000,20667000.000,20762000.000,29170000.000,29396000.000,29708000.000,32785000.000,33223000.000,172757000.000,203043000.000,203651000.000,256956000.000,257802000.000,257642000.000,260519000.000,312073000.000,362313000.000,363280000.000,396098000.000,423544000.000,425041000.000,426609000.000,439038000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,78000.000,73000.000,73000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,32000.000,32000.000,,,,88000.000,,,,,0.000,0.000,,,
Assets,1263000.000,1036000.000,993000.000,5091000.000,2300000.000,2420000.000,3904000.000,2914000.000,125933000.000,116714000.000,108889000.000,152795000.000,144920000.000,135211000.000,128351000.000,170550000.000,268432000.000,248602000.000,267776000.000,210196000.000,197032000.000,176249000.000,166352000.000
AssetsCurrent,896000.000,603000.000,507000.000,4644000.000,1942000.000,2086000.000,3605000.000,2648000.000,27060000.000,17755000.000,10176000.000,53719000.000,45482000.000,35689000.000,29074000.000,71707000.000,61862000.000,49143000.000,64286000.000,75963000.000,53548000.000,38016000.000,28846000.000
AssetsFairValueDisclosure,,,,,,,,,25308000.000,16580000.000,8879000.000,52816000.000,44594000.000,35016000.000,28626000.000,71112000.000,52893000.000,38449000.000,53511000.000,64898000.000,52871000.000,34590000.000,23518000.000
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,,,,,,,,,,12500000.000,13300000.000,12500000.000,11325000.000,10502000.000,6250000.000
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,,,,,,,,,,,24300000.000,11000000.000,11056000.000,12800000.000,13875000.000,12298000.000,12550000.000
