,2011-12-31,2012-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,77946.000
AdvertisingExpense,,0.000,,
AmortizationOfFinancingCosts,,,,178378.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,25000.000,275000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,,32234.000,3219.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,42400.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-70000.000,-42400.000,-21713.000,
CurrentFederalStateAndLocalTaxExpenseBenefit,,,-6468000.000,-278000.000
Depreciation,,0.000,398.000,379.000
DerivativeGainLossOnDerivativeNet,0.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTaxAttributableToParent,,,-2585535.000,
EarningsPerShareBasicAndDiluted,0.000,0.000,-1.420,-0.040
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,200000.000,
ExtinguishmentOfDebtAmount,,,11250034.000,
ExtinguishmentOfDebtGainLossNetOfTax,,,573787.000,
GainLossOnSaleOfDerivatives,0.000,,,
GeneralAndAdministrativeExpense,69999.000,42400.000,499944.000,844086.000
IncomeLossAttributableToParent,,,-19132725.000,-819015.000
IncomeLossFromContinuingOperations,,,-16547190.000,-1454779.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,153802.000,276647.000,-16547190.000,-1454779.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,-1.230,-0.080
IncomeLossFromDiscontinuedOperationsNetOfTax,,276647.000,-2585535.000,635764.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,2585535.000,-635764.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,-0.190,0.030
IncomeTaxExpenseBenefit,0.000,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,1025000.000,132000.000
IncomeTaxReconciliationNondeductibleExpense,,,5443000.000,146000.000
IncomeTaxesPaidNet,0.000,,,
IncreaseDecreaseInAccountsPayable,0.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,57637.000,592662.000
IncreaseDecreaseInInterestPayableNet,109348.000,102148.000,42016.000,20368.000
IncreaseDecreaseInNotesPayableRelatedParties,,,,284900.000
InterestAndDebtExpense,,,42016.000,189906.000
InterestExpense,-109349.000,,,
InterestExpenseRelatedParty,,,,8841.000
InterestPaid,0.000,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,60000.000,,89283.000,
LiabilitiesSubjectToCompromiseEndOfPeriod,,421000.000,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,426321.000,
NetCashProvidedByUsedInDiscontinuedOperations,,,-21713.000,
NetCashProvidedByUsedInFinancingActivities,70000.000,,522501.000,235515.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,70000.000,,522501.000,235515.000
NetCashProvidedByUsedInInvestingActivities,,,-2650.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-2650.000,
NetCashProvidedByUsedInOperatingActivities,,,-465904.000,-232296.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-465904.000,-232296.000
NetIncomeLoss,153802.000,-276647.000,-19132725.000,-819015.000
NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,,,,600000.000
NoncashOrPartNoncashAcquisitionPayablesAssumed1,,,,150000.000
NonoperatingIncomeExpense,291301.000,319047.000,,
NotesReduction,,,931306.000,150000.000
OperatingExpenses,137499.000,42400.000,16508674.000,1274782.000
OperatingIncomeLoss,-137499.000,-42400.000,-16505174.000,-1256032.000
OtherExpenses,,,,198747.000
OtherIncome,,421000.000,,
OtherNonoperatingIncome,400650.000,421195.000,,
OtherOperatingIncome,,,-42016.000,
PaymentsOfStockIssuanceCosts,,,,380696.000
PaymentsToAcquirePropertyPlantAndEquipment,,,2650.000,
PreferredStockDividendRatePercentage,,0.080,0.080,0.080
ProceedsFromCollectionOfAdvanceToAffiliate,,,41155.000,88300.000
ProceedsFromIssuanceOfCommonStock,55000.000,,458000.000,
ProceedsFromNotesPayable,,,50000.000,27200.000
ProfessionalAndContractServicesExpense,,,89283.000,380696.000
ProfessionalFees,67500.000,,,
ProfitLoss,153802.000,276647.000,,
RelatedPartyTransactionAmountsOfTransaction,,,1514060.000,
RepaymentsOfRelatedPartyDebt,,,26654.000,164885.000
RetailRevenue,,,3500.000,
Revenues,0.000,,3500.000,18750.000
SalesRevenueNet,0.000,,45516.000,18750.000
ShareBasedCompensation,,,1609375.000,50000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,1500000.000
