,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,87686000.000,147873000.000,123336000.000,148447000.000,192552000.000,270913000.000,251023000.000,265775000.000,312306000.000,379493000.000,362719000.000
AccountsReceivableNetCurrent,5314000.000,5949000.000,7958000.000,7064000.000,9719000.000,9906000.000,11854000.000,14163000.000,16689000.000,19113000.000,21770000.000
AccruedAdvertisingCurrent,,,,,,6695000.000,,,,8379000.000,
AccruedLiabilitiesCurrent,32697000.000,42335000.000,47727000.000,42341000.000,52083000.000,51560000.000,60600000.000,73500000.000,68289000.000,67807000.000,70629000.000
AccruedMarketingCostsCurrent,6979000.000,9561000.000,,,,,,,,,
AccruedProfessionalFeesCurrent,1851000.000,898000.000,,,,2326000.000,,,,1333000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,39006000.000,43144000.000,46703000.000,51496000.000,56799000.000,63876000.000,72731000.000,83356000.000,96728000.000,110331000.000,128040000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-387000.000,-366000.000,-176000.000,-416000.000,-112000.000,-136000.000,28000.000,-143000.000,-546000.000,-13000.000,-245000.000
AdditionalPaidInCapital,,363944000.000,367925000.000,371771000.000,374794000.000,378162000.000,381663000.000,387186000.000,396949000.000,409225000.000,431812000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,2252000.000,3230000.000,3240000.000,2767000.000,3091000.000,3229000.000,2675000.000,3115000.000,2857000.000
Assets,260528000.000,555523000.000,531208000.000,543985000.000,601344000.000,694581000.000,667427000.000,663968000.000,684119000.000,761683000.000,742123000.000
AssetsCurrent,194632000.000,486868000.000,369244000.000,381638000.000,433101000.000,492323000.000,424241000.000,422687000.000,416109000.000,477091000.000,432362000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,64000.000,2000.000,235000.000,336000.000,184000.000,24000.000,27000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,131000.000,304000.000,40000.000,10000.000,21000.000,75000.000,55000.000
AvailableForSaleSecurities,,,88519000.000,90155000.000,91114000.000,96778000.000,95971000.000,,,99710000.000,
AvailableForSaleSecuritiesAmortizedCost,,,88473000.000,90203000.000,91181000.000,97080000.000,95776000.000,97913000.000,101026000.000,99761000.000,97547000.000
