,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,13364000.000,17442000.000,21569000.000,27394000.000,24745000.000,19414000.000,16994000.000,11900000.000,10089000.000,10349000.000,7781000.000,7386000.000,6195000.000,6985000.000
AccruedEmployeeBenefitsCurrent,,,,,9382000.000,7680000.000,7744000.000,6021000.000,6804000.000,5507000.000,5756000.000,4927000.000,5778000.000,4763000.000
AccruedIncomeTaxesCurrent,2486000.000,1848000.000,1665000.000,1502000.000,1196000.000,920000.000,1007000.000,1024000.000,889000.000,756000.000,863000.000,927000.000,861000.000,929000.000
AccruedIncomeTaxesNoncurrent,2518000.000,2286000.000,2338000.000,2362000.000,,,,,,,,,,
AccruedLiabilitiesCurrent,23929000.000,22251000.000,23417000.000,19616000.000,22773000.000,18298000.000,21270000.000,17466000.000,18367000.000,13352000.000,17808000.000,14820000.000,14775000.000,11833000.000
AccruedProfessionalFeesCurrent,,,,,,,2147000.000,2026000.000,1866000.000,2008000.000,1603000.000,1208000.000,1391000.000,942000.000
AccruedRentCurrent,,,,,,,,271000.000,276000.000,25000.000,31000.000,37000.000,,
AccruedRentCurrentAndNoncurrent,,,,,,,,,,,,,200000.000,
AccruedRoyaltiesCurrent,,,,,970000.000,1405000.000,1280000.000,959000.000,1169000.000,1283000.000,1540000.000,1408000.000,1286000.000,1160000.000
AccruedSalesCommissionCurrent,,,,,852000.000,1255000.000,1585000.000,1157000.000,681000.000,611000.000,1230000.000,786000.000,639000.000,415000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,53598000.000,54168000.000,54757000.000,55621000.000,56433000.000,57218000.000,57748000.000,58411000.000,59041000.000,59600000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-21946000.000,-22213000.000,-22206000.000,-22255000.000,-22438000.000,-22630000.000,-22423000.000,-22354000.000,-22237000.000,-22208000.000,-22081000.000,-22189000.000,-22326000.000,-22077000.000
AdditionalPaidInCapital,,,222062000.000,,223312000.000,257049000.000,257658000.000,261757000.000,262418000.000,262893000.000,263354000.000,263769000.000,264017000.000,264235000.000
AggregateIndebtedness,12910000.000,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,3019000.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,3622000.000,,3597000.000,3797000.000,1217000.000,2251000.000,2211000.000,2142000.000,3019000.000,3149000.000,3179000.000,2920000.000
Assets,178124000.000,164567000.000,163342000.000,155663000.000,140768000.000,126697000.000,123385000.000,110983000.000,107509000.000,99748000.000,66724000.000,61676000.000,60572000.000,57837000.000
AssetsCurrent,94251000.000,85361000.000,88594000.000,83281000.000,72506000.000,60640000.000,58948000.000,48779000.000,47051000.000,41246000.000,43199000.000,39509000.000,39732000.000,37229000.000
AssetsNoncurrent,,,,,68262000.000,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,67000.000,51000.000
CashAndCashEquivalentsAtCarryingValue,14742000.000,8982000.000,10353000.000,5123000.000,5044000.000,2661000.000,6501000.000,4436000.000,8389000.000,4511000.000,4508000.000,4067000.000,6488000.000,4593000.000
CommonStockIncludingAdditionalPaidInCapital,220462000.000,221263000.000,,222779000.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,,200000000.000,,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,,200000000.000,,200000000.000,200000000.000
CommonStockSharesIssued,,,31476152.000,,31855872.000,14401747.000,14415652.000,15874315.000,15948782.000,16179809.000,16239315.000,16251696.000,16261711.000,16261711.000
CommonStockSharesOutstanding,,,31476152.000,,31855872.000,14401747.000,14415652.000,15874315.000,15948782.000,16179809.000,16239315.000,16239315.000,16261711.000,16261711.000
CommonStockValue,,,31000.000,,32000.000,14000.000,14000.000,16000.000,16000.000,16000.000,16000.000,16000.000,16000.000,16000.000
ConvertibleDebt,,,,,32993000.000,,,,,,,,,
ConvertibleNotesPayable,,,,,36600000.000,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,5000000.000,5000000.000,33034000.000,,,,,,,
DebtInstrumentFaceAmount,,,,,,,39500000.000,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,0.150,0.150,,,,,,,,
DeferredFinanceCostsNet,,,,,,,100000.000,,,,,,,
DeferredFinanceCostsNoncurrentNet,1900000.000,1123000.000,286000.000,454000.000,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,3849000.000,,,,2513000.000,,,
DeferredRentCreditCurrent,,,,,233000.000,172000.000,,,,,,,,
DeferredRevenueCurrent,14673000.000,13939000.000,14872000.000,15993000.000,18287000.000,13503000.000,12742000.000,13945000.000,14067000.000,13989000.000,13094000.000,14435000.000,14791000.000,13841000.000
DeferredRevenueNoncurrent,2388000.000,1928000.000,1810000.000,1775000.000,,,2300000.000,,,,2300000.000,,,
DeferredTaxAssetsDeferredIncome,,,,,,,1027000.000,,,,1542000.000,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,3507000.000,,,,,,,
DeferredTaxAssetsGross,,,,,,,133378000.000,,,,138038000.000,,,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,,,,8785000.000,,,,1762000.000,,,
DeferredTaxAssetsInventory,,,,,,,2893000.000,,,,2007000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,906000.000,,,,15000.000,,,
DeferredTaxAssetsNet,,,,,600000.000,600000.000,4755000.000,900000.000,1000000.000,900000.000,2528000.000,50000.000,50000.000,
DeferredTaxAssetsNetCurrent,,,550000.000,611000.000,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,84517000.000,,,,90307000.000,,,
DeferredTaxAssetsOther,,,,,,,8428000.000,,,,,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,6544000.000,,,,9670000.000,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,15190000.000,,,,20517000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,2488000.000,,,,12233000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,128624000.000,,,,135510000.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,,,,2278000.000,,,,,,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,906000.000,,,,15000.000,,,
DeferredTaxLiabilitiesOther,,,,,,,1571000.000,,,,2513000.000,,,
DueToRelatedPartiesCurrent,89875000.000,89875000.000,,,33000000.000,33000000.000,,,,,,78033000.000,80640000.000,83342000.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,96770000.000,64233000.000,66536000.000,,,,,,,
DueToRelatedPartiesNoncurrent,4343000.000,4566000.000,94675000.000,91923000.000,95818000.000,64233000.000,66536000.000,68375000.000,70692000.000,73074000.000,75513000.000,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,2600000.000,,,,,,,
FairValueConcentrationOfRiskAccountsReceivable,,,,,9200000.000,9200000.000,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,80805000.000,82392000.000,83978000.000,85461000.000,86938000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,427000.000,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,5936000.000,,,,5040000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,427000.000,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,427000.000,,,,427000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,2866000.000,,,,427000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,5006000.000,,,,2866000.000,,,
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,9187000.000,,,
Goodwill,31223000.000,31223000.000,31223000.000,31223000.000,31223000.000,31223000.000,31223000.000,31223000.000,31223000.000,31223000.000,8282000.000,8282000.000,8282000.000,8282000.000
IntangibleAssetsNetExcludingGoodwill,40062000.000,36658000.000,33267000.000,31060000.000,28262000.000,26675000.000,25089000.000,23606000.000,22129000.000,20656000.000,10287000.000,9021000.000,7755000.000,6494000.000
InterestAndDividendsPayableCurrent,,3258000.000,3452000.000,117000.000,952000.000,50000.000,,,,,,,,
InterestPayableCurrentAndNoncurrent,,,,,3000000.000,,,,,,,,,
InventoryFinishedGoods,,,,,3598000.000,3144000.000,3695000.000,3110000.000,2728000.000,3172000.000,3010000.000,3227000.000,2640000.000,2782000.000
InventoryNet,23951000.000,21081000.000,20127000.000,18581000.000,12345000.000,9741000.000,8306000.000,7296000.000,6246000.000,6396000.000,5799000.000,5707000.000,5041000.000,4837000.000
InventoryRawMaterials,,,,,5430000.000,4477000.000,3580000.000,3432000.000,2876000.000,2707000.000,2332000.000,2102000.000,2017000.000,1743000.000
InventoryWorkInProcess,,,,,3317000.000,2120000.000,1031000.000,754000.000,642000.000,517000.000,457000.000,378000.000,384000.000,312000.000
Liabilities,172670000.000,171677000.000,178778000.000,185247000.000,188001000.000,140693000.000,141229000.000,136275000.000,137710000.000,130296000.000,133721000.000,133613000.000,134742000.000,131901000.000
LiabilitiesAndStockholdersEquity,178124000.000,164567000.000,163342000.000,155663000.000,140768000.000,126697000.000,123385000.000,110983000.000,107509000.000,99748000.000,66724000.000,61676000.000,60572000.000,57837000.000
LiabilitiesCurrent,160641000.000,160230000.000,77484000.000,76907000.000,78556000.000,62894000.000,63730000.000,56325000.000,58600000.000,50921000.000,51626000.000,127200000.000,127753000.000,125210000.000
LiabilitiesNoncurrent,,,,,13627000.000,,,,,,,,,
LiabilityForUncertainTaxPositionsCurrent,,,,,,,1700000.000,,,,700000.000,,,
LineOfCreditFacilityAmountOutstanding,,,,,,,,,,,,1400000.000,1400000.000,1400000.000
LoansPayable,,,,,62825000.000,64233000.000,66536000.000,,,,,,,
LongTermDebt,,,,,,,66500000.000,68400000.000,70700000.000,73100000.000,75500000.000,78000000.000,,
