,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,522684.000,
AssetImpairmentCharges,,,,589041.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,3697.000,-7060.000,2292.000,-2225.000,1071.000
ConversionOfStockAmountConverted1,,,298300.000,,
ConversionOfStockAmountIssued1,,,,,566212.000
CostsAndExpenses,1399354.000,1437467.000,430969.000,331124.000,1212318.000
CostsIncurredDevelopmentCosts,,119229.000,21999.000,29139.000,
CurrentFederalTaxExpenseBenefit,,,,,1764435.000
CurrentIncomeTaxExpenseBenefit,,-357578.000,-165632.000,-825113.000,
DebtConversionConvertedInstrumentAmount1,,,,1701810.000,4142288.000
DevelopmentCosts,338338.000,119229.000,21999.000,29139.000,
EarningsPerShareBasicAndDiluted,-0.060,-0.010,-5.700,-0.140,-0.220
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.340,0.340,0.350,
ExtinguishmentOfDebtGainLossNetOfTax,,,,,3589717.000
FinancingInterestExpense,1624052.000,,,,
GainLossRelatedToLitigationSettlement,,,,,-85842.000
GainOnDerivativeInstrumentsPretax,,,,,-285760.000
GainsLossesOnExtinguishmentOfDebt,,,,-1361448.000,-3162367.000
GeneralAndAdministrativeExpense,652510.000,721017.000,147434.000,182871.000,327323.000
GrossProfit,,420189.000,,,
ImpairmentOfIntangibleAssetsFinitelived,2000000.000,,,589041.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-3488404.000,-1051698.000,-472154.000,-2357465.000,-5041244.000
IncomeTaxExpenseBenefit,15500.000,-1750.000,,,
IncomeTaxExpenseBenefitContinuingOperations,,-1750.000,,,
IncomeTaxReconciliationNondeductibleExpenseOther,,193800.000,47600.000,14535.000,-1433571.000
IncomeTaxesPaid,,12025.000,,,
IncreaseDecreaseInAccountsPayable,,,69435.000,213019.000,60767.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-192780.000,264727.000,,,
IncreaseDecreaseInDerivativeLiabilities,,,,,285760.000
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,15500.000,-13750.000,-1750.000,,
IncreaseDecreaseInNotesPayableRelatedParties,89584.000,29555.000,30922.000,,
InterestExpense,45300.000,-34098.000,-41185.000,58842.000,65009.000
InterestPaid,,,,,15000.000
LegalFees,,42000.000,,,
NetCashProvidedByUsedInFinancingActivities,-807795.000,18948.000,235799.000,114930.000,320931.000
