,2011-05-31,2012-05-31,2013-05-31,2014-05-31,2015-05-31,2016-05-31,2017-05-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,32000.000,4054000.000,7115000.000,6179000.000,0.000,0.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,6173000.000,11462000.000,17829000.000,25651000.000,26837000.000,16534000.000,13158000.000
AdvertisingExpense,,4788000.000,6179000.000,6788000.000,11153000.000,13970000.000,14822000.000
AllocatedShareBasedCompensationExpense,,11742000.000,13270000.000,22017000.000,17916000.000,15836000.000,14349000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,7871000.000,8339000.000,13778000.000,11500000.000,10056000.000,9112000.000
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,-821000.000,79000.000,-365000.000,42000.000,1494000.000,-1135000.000
AmortizationOfIntangibleAssets,,5229000.000,10467000.000,17386000.000,20422000.000,15813000.000,13525000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,3451046.000,257667.000,7945.000,97798.000,326585.000,100048.000
AssetImpairmentCharges,,,6488000.000,58246000.000,100129000.000,25962000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-2849000.000,-15139000.000,10357000.000,138694000.000,-159012000.000,53121000.000,193893000.000
CommonStockDividendsPerShareDeclared,0.400,0.480,0.520,0.600,0.720,0.760,0.800
ComprehensiveIncomeNetOfTax,,,144793000.000,159755000.000,29662000.000,165854000.000,205305000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,406000.000,9480000.000,7974000.000,16640000.000,13394000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,138680000.000,97864000.000,145199000.000,169235000.000,37636000.000,182494000.000,218699000.000
CostOfGoodsSold,2086467000.000,2201833000.000,2215601000.000,2633907000.000,2920701000.000,2367121000.000,2478203000.000
CurrentFederalTaxExpenseBenefit,,47543000.000,54427000.000,73149000.000,57511000.000,42837000.000,50200000.000
CurrentForeignTaxExpenseBenefit,,830000.000,4131000.000,6579000.000,5490000.000,6639000.000,7593000.000
CurrentIncomeTaxExpenseBenefit,,51129000.000,62667000.000,83265000.000,65732000.000,51633000.000,60747000.000
CurrentStateAndLocalTaxExpenseBenefit,,2756000.000,4109000.000,3537000.000,2731000.000,2157000.000,2954000.000
DeferredFederalIncomeTaxExpenseBenefit,,67000.000,4698000.000,-25453000.000,-37839000.000,7584000.000,18177000.000
DeferredForeignIncomeTaxExpenseBenefit,,777000.000,-730000.000,731000.000,-1367000.000,-1164000.000,-210000.000
DeferredIncomeTaxExpenseBenefit,7482000.000,775000.000,1798000.000,-25916000.000,-39960000.000,7354000.000,18443000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-69000.000,-2170000.000,-1194000.000,-754000.000,934000.000,476000.000
