,2011-06-30,2011-09-30
BenefitsLossesAndExpenses,23313000.000,22122000.000
DeferredPolicyAcquisitionCostAmortizationExpense,4965000.000,4948000.000
EarningsPerShareBasic,-0.980,-0.620
EarningsPerShareDiluted,-0.980,-0.620
GainLossOnSaleOfSecuritiesNet,64000.000,92000.000
ImpairmentOfInvestments,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-4967000.000,-2906000.000
IncomeTaxExpenseBenefit,-555000.000,-89000.000
IncurredClaimsPropertyCasualtyAndLiability,16990000.000,15245000.000
InterestExpenseOther,1000.000,-47000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-4412000.000,-2817000.000
NetInvestmentIncome,1404000.000,1373000.000
OtherCostAndExpenseOperating,8000.000,18000.000
OtherIncome,70000.000,30000.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,0.000,0.000
OtherUnderwritingExpense,1349000.000,1136000.000
PremiumsEarnedNetPropertyAndCasualty,16808000.000,17721000.000
RealizedInvestmentGainsLosses,64000.000,92000.000
Revenues,18346000.000,19216000.000
SalesRevenueNet,16808000.000,17721000.000
