,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2012-12-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,423876.000
AccountsPayableCurrent,7377.000,21478.000,22206.000,18206.000,34919.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,82549.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,6087.000
AdditionalPaidInCapital,-5000.000,-5000.000,-5000.000,16465.000,313565.000,11010884.000
Assets,367.000,92.000,92.000,11.000,346069.000,663691.000
AssetsCurrent,367.000,92.000,92.000,11.000,346069.000,384070.000
Cash,367.000,92.000,92.000,11.000,46069.000,63755.000
CashAndCashEquivalentsAtCarryingValue,,,,,,44577.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,900000000.000,200000000.000
CommonStockSharesIssued,8000000.000,8000000.000,8000000.000,8000000.000,60900000.000,26430000.000
CommonStockSharesOutstanding,,,,8000000.000,60900000.000,26430000.000
CommonStockValue,8000.000,8000.000,8000.000,8000.000,60900.000,264300.000
ConvertibleDebtCurrent,,,,,,7604595.000
ConvertibleDebtNoncurrent,,,,,,6663675.000
DebtInstrumentCarryingAmount,,,,,,1040000.000
DebtInstrumentConvertibleConversionPrice1,,,,,,1.000
DebtInstrumentFaceAmount,,,,,300000.000,
DebtInstrumentInterestRateStatedPercentage,,,,,0.100,0.050
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,1451694.000
DeferredTaxAssetsGross,,,,,,3143789.000
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,1530675.000
DeferredTaxAssetsOther,,,,,,-186164.000
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,20325.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,327259.000
DeferredTaxAssetsValuationAllowance,,,,,,3143789.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-32165.000,-47609.000,-55343.000,56889.000,77544.000,
DueFromRelatedParties,,,,5000.000,5000.000,
DueToRelatedPartiesCurrent,,,,,,189489.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,35273.000
FiniteLivedIntangibleAssetsGross,,,,,,129545.000
IncomeTaxesReceivable,,,,,,69633.000
IntangibleAssetsNetExcludingGoodwill,,,,,,94272.000
Liabilities,,,,,,14881635.000
LiabilitiesAndStockholdersEquity,367.000,92.000,92.000,11.000,346069.000,663691.000
LiabilitiesCurrent,29532.000,44701.000,52435.000,32435.000,49148.000,8217960.000
NotesPayableRelatedPartiesClassifiedCurrent,20564.000,21164.000,27704.000,14229.000,14229.000,
NotesReceivableNet,,,,,300000.000,
OtherAssets,,,,,,599936.000
OtherPrepaidExpenseCurrent,,,,,,25657.000
PrepaidExpenseCurrent,,,,,,250682.000
PrepaidExpenseNoncurrent,,,,,,31270.000
PrepaidExpenseOtherNoncurrent,,,,,,31270.000
PrepaidRent,,,,,,224025.000
PropertyPlantAndEquipmentGross,,,,,,236628.000
PropertyPlantAndEquipmentNet,,,,,,154079.000
RetainedEarningsAccumulatedDeficit,,,,,,-25499215.000
SaleOfStockPricePerShare,,,,,,1.000
StockholdersEquity,-29165.000,-44609.000,-52343.000,-32424.000,296921.000,-14217944.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,-14217944.000
