,2014-12-31,2015-12-31,2016-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,-6000000.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,87000000.000,48000000.000,43000000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,39000000.000,29000000.000,26000000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,15000000.000,11000000.000,
AllowanceForLoanAndLeaseLossesAdjustmentsNet,,11000000.000,10000000.000
AllowanceForLoanAndLeaseLossesLoansSold,,5000000.000,
AllowanceForLoanAndLeaseLossesWriteoffsNet,781000000.000,1036000000.000,-570000000.000
AmortizationOfIntangibleAssets,8000000.000,12000000.000,29000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,3000000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-3747000000.000,151000000.000,-341000000.000
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1,1079000000.000,1061000000.000,652000000.000
CommonStockDividendsPerShareCashPaid,,0.640,0.640
CommonStockDividendsPerShareDeclared,0.600,0.640,
ComprehensiveIncomeNetOfTax,,,738000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1145000000.000,937000000.000,738000000.000
CostOfGoodsAndServicesSoldOverhead,227000000.000,,
CurrentFederalTaxExpenseBenefit,443000000.000,136000000.000,246000000.000
CurrentForeignTaxExpenseBenefit,,,1000000.000
CurrentIncomeTaxExpenseBenefit,485000000.000,158000000.000,294000000.000
CurrentStateAndLocalTaxExpenseBenefit,42000000.000,22000000.000,47000000.000
DeferredFederalIncomeTaxExpenseBenefit,189000000.000,404000000.000,115000000.000
DeferredForeignIncomeTaxExpenseBenefit,,,0.000
DeferredIncomeTaxExpenseBenefit,203000000.000,446000000.000,133000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,14000000.000,42000000.000,18000000.000
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,1000000.000,1000000.000,1000000.000
DirectOperatingCosts,760000000.000,699000000.000,731000000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,1000000.000,
DividendsCommonStockCash,249000000.000,240000000.000,201000000.000
DividendsSharebasedCompensationStock,3000000.000,1000000.000,4000000.000
EarningsPerShareBasic,2.740,2.660,2.150
EarningsPerShareDiluted,2.690,2.610,2.120
EffectiveIncomeTaxRateContinuingOperations,0.375,0.377,0.385
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.005,0.001,-0.003
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.020,0.026,0.038
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,15000000.000,9000000.000,
ExtinguishmentOfDebtAmount,548000000.000,1744000000.000,1467000000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,-1072000000.000,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,,-751000000.000,-439000000.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInOtherComprehensiveIncomeLoss,,0.000,0.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements,,-18000000.000,-94000000.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersNet,,0.000,-8000000.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,,1604000000.000,1169000000.000
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,403000000.000,265000000.000
FinancingReceivableSignificantSales,,,0.000
FinancingReceivablesImpairedTroubledDebtRestructuringWriteDown,439000000.000,459000000.000,382000000.000
GainLossOnDerivativeInstrumentsNetPretax,139000000.000,166000000.000,117000000.000
GainLossOnRepurchaseOfDebtInstrument,,21000000.000,1000000.000
GainLossOnSaleOfDerivatives,-219000000.000,-277000000.000,-88000000.000
ImpairedFinancingReceivableAverageRecordedInvestment,9595000000.000,10437000000.000,10735000000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,613000000.000,653000000.000,667000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,1600000000.000,1108000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1837000000.000,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,1149000000.000,996000000.000,681000000.000
