,2011-03-31,2011-06-30,2011-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,318364.000,258513.000,245739.000
AccruedInvestmentIncomeReceivable,111793.000,101484.000,114489.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,62171.000,88003.000,6064.000
AdditionalPaidInCapital,5704089.000,5703215.000,5703215.000
Assets,28798963.000,28216647.000,28527201.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,879757.000,486765.000
AvailableForSaleSecuritiesEquitySecurities,1052343.000,1000429.000,506066.000
CashAndCashEquivalentsAtCarryingValue,6832366.000,7886706.000,11058031.000
CommonStockParOrStatedValuePerShare,0.020,0.020,0.020
CommonStockSharesAuthorized,45000000.000,45000000.000,45000000.000
CommonStockSharesIssued,15463965.000,15463965.000,15463965.000
CommonStockSharesOutstanding,15463965.000,15463965.000,15463965.000
CommonStockValueOutstanding,309279.000,309279.000,309279.000
CustomerAdvancesCurrent,1226249.000,809190.000,852508.000
DeferredPolicyAcquisitionCosts,223102.000,217372.000,212099.000
DeferredRevenueAndCreditsNoncurrent,172069.000,165284.000,160131.000
DeferredTaxAssetsNetCurrent,46622.000,486.000,47719.000
HeldToMaturitySecurities,17325642.000,15668090.000,13227802.000
HeldToMaturitySecuritiesFairValue,17683996.000,16158541.000,13763181.000
IntangibleAssetsNetExcludingGoodwill,118139.000,116685.000,115231.000
InvestmentsAndCash,26264769.000,25609643.000,25846317.000
InvestmentsFairValueDisclosure,,865970.000,917227.000
Liabilities,10540608.000,9706439.000,9534511.000
LiabilitiesAndStockholdersEquity,28798963.000,28216647.000,28527201.000
LiabilityForFuturePolicyBenefits,2007901.000,1946086.000,1962955.000
LiabilityForFuturePolicyBenefitsOtherContracts,40224.000,50715.000,57878.000
LongTermDebt,1300708.000,1299088.000,1278838.000
OtherAssetsNoncurrent,176420.000,233868.000,186531.000
OtherLiabilities,623586.000,541949.000,464345.000
OtherLiabilitiesNoncurrent,1010292.000,912384.000,810273.000
OtherLongTermInvestments,1054418.000,1054418.000,1054418.000
OtherPolicyholderFunds,20146.000,20498.000,19947.000
PolicyLoansReceivable,166064.000,166656.000,170362.000
PolicyholderContractDeposits,2409336.000,2291163.000,2308539.000
PremiumsAndOtherReceivablesNet,920539.000,977646.000,1045334.000
PropertyPlantAndEquipmentNet,719500.000,740792.000,737104.000
ReinsuranceRecoverables,52015.000,52015.000,52015.000
RetainedEarningsAccumulatedDeficit,12672492.000,12915813.000,13494608.000
StockholdersEquity,18258355.000,18510208.000,18992690.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,18258355.000,18510208.000,18992690.000
SupplementaryInsuranceInformationOtherPolicyClaimsAndBenefitsPayable,1411733.000,1411569.000,1373358.000
TreasuryStockShares,385030.000,399172.000,411272.000
TreasuryStockValue,-489676.000,506102.000,520476.000
