,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,2400000.000
AllocatedShareBasedCompensationExpense,,800000.000,2200000.000,,2400000.000
AmortizationOfIntangibleAssets,1500000.000,800000.000,900000.000,300000.000,1100000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,157000.000,125000.000,,59000.000
AssetImpairmentCharges,,,,,100000.000
BusinessExitCosts1,0.000,,,,
CapitalExpendituresIncurredButNotYetPaid,1400000.000,,,,1600000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-9300000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,-9400000.000,,,,200000.000
ComprehensiveIncomeNetOfTax,7500000.000,28400000.000,-6800000.000,3600000.000,20900000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,1600000.000,2100000.000,2300000.000,3200000.000,4000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,9100000.000,30500000.000,-4500000.000,6800000.000,24900000.000
CostOfGoodsSold,143900000.000,172600000.000,171000000.000,146400000.000,147800000.000
DeferredIncomeTaxesAndTaxCredits,-3800000.000,,,,3300000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,200000.000,,
DepreciationDepletionAndAmortization,9000000.000,,,,10300000.000
EarningsPerShareBasic,0.190,0.560,-0.170,0.250,0.450
EarningsPerShareBasicAndDiluted,0.190,0.560,-0.170,,
EarningsPerShareDiluted,0.200,0.560,-0.170,0.240,0.450
EffectOfExchangeRateOnCashAndCashEquivalents,100000.000,,,,300000.000
EffectiveIncomeTaxRateContinuingOperations,0.505,0.328,,,
EmployeeBenefitsAndShareBasedCompensation,,,,,300000.000
ForeignCurrencyTransactionGainLossBeforeTax,3700000.000,1100000.000,,,
GainLossOnDispositionOfAssets1,,0.000,0.000,,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,-100000.000,,,,
GoodwillForeignCurrencyTranslationGainLoss,300000.000,,,,100000.000
GrossProfit,60000000.000,76100000.000,81000000.000,57300000.000,70700000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,300000.000,30200000.000,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,19800000.000,38400000.000,10500000.000,18300000.000,34000000.000
IncomeTaxExpenseBenefit,10000000.000,12600000.000,15300000.000,4700000.000,11000000.000
IncomeTaxesPaidNet,,,,,4800000.000
IncreaseDecreaseInAccountsPayableTrade,-2900000.000,,,,-1800000.000
IncreaseDecreaseInAccountsReceivable,-1100000.000,,,,17000000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,-1600000.000,,,,-9100000.000
IncreaseDecreaseInIncomeTaxes,4100000.000,,,,2700000.000
IncreaseDecreaseInInventories,19900000.000,,,,8300000.000
IncreaseDecreaseInOtherOperatingCapitalNet,1900000.000,,,,-3500000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1000000.000,,,,-100000.000
IncreaseDecreaseInRestructuringReserve,-1800000.000,,,,-3100000.000
InterestIncomeExpenseNonoperatingNet,-5400000.000,-5000000.000,-3800000.000,-5100000.000,-3300000.000
InterestPaidNet,1600000.000,,,,5500000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,900000.000,,,,2600000.000
NetCashProvidedByUsedInFinancingActivities,2900000.000,,,,10000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2900000.000,,,,10000000.000
NetCashProvidedByUsedInInvestingActivities,-11300000.000,,,,-16300000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-11300000.000,,,,-16300000.000
NetCashProvidedByUsedInOperatingActivities,-1000000.000,,,,6500000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1000000.000,,,,6500000.000
NetIncomeLoss,8200000.000,23700000.000,-7100000.000,10400000.000,19000000.000
NetIncomeLossAttributableToNoncontrollingInterest,1600000.000,2100000.000,2300000.000,3200000.000,4000000.000
OperatingIncomeLoss,36200000.000,49100000.000,49500000.000,28800000.000,39900000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,400000.000,600000.000,0.000,0.000,0.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-1100000.000,,,,
OtherComprehensiveIncomeLossNetOfTax,-700000.000,4700000.000,300000.000,-6800000.000,1900000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,1900000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,200000.000,-600000.000,0.000,-600000.000,0.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,600000.000,0.000,0.000,-600000.000,0.000
OtherNonoperatingIncomeExpense,-800000.000,900000.000,-1800000.000,4900000.000,300000.000
OtherRestructuringCosts,100000.000,700000.000,500000.000,3000000.000,1000000.000
PaymentsForProceedsFromOtherInvestingActivities,,,,,3000000.000
PaymentsForRestructuring,1800000.000,,,,3100000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,500000.000
PaymentsToAcquireEquityMethodInvestments,,,,,2100000.000
PaymentsToAcquireProductiveAssets,11300000.000,,,,10700000.000
PaymentsToAcquireRestrictedInvestments,,,,,500000.000
PaymentsToMinorityShareholders,900000.000,,,,2600000.000
PensionAndOtherPostretirementBenefitExpense,2100000.000,1100000.000,,,
ProceedsFromContributionsFromParent,3800000.000,,,,0.000
ProceedsFromLinesOfCredit,,,,,13100000.000
ProceedsFromRepaymentsOfShortTermDebt,0.000,,,,
ProfessionalFees,6400000.000,4700000.000,2500000.000,3900000.000,300000.000
ProfitLoss,9800000.000,25800000.000,-4800000.000,13600000.000,23000000.000
ResearchAndDevelopmentExpense,,,,,5100000.000
RestructuringCharges,4600000.000,,,,
RestructuringReserveAccrualAdjustment1,4500000.000,,,,2300000.000
RestructuringReserveTranslationAdjustment,0.000,,,,0.000
RoyaltyIncomeNonoperating,100000.000,800000.000,,,
SalesRevenueGoodsNet,203900000.000,248700000.000,252000000.000,203700000.000,218500000.000
SellingGeneralAndAdministrativeExpense,27600000.000,28900000.000,29700000.000,27800000.000,26000000.000
SeveranceCosts1,4500000.000,0.000,2000000.000,-200000.000,1300000.000
StockIssuedDuringPeriodValueShareBasedCompensation,,,,,-500000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,0.000,,249000.000
WeightedAverageNumberOfDilutedSharesOutstanding,42000000.000,42126000.000,42103000.000,-83958000.000,42376000.000
WeightedAverageNumberOfSharesOutstandingBasic,,42102000.000,42103000.000,,42127000.000
