,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30
AccountsPayableCurrent,2299000.000,2512000.000,4037000.000,2432000.000,2573000.000
AccountsReceivableGross,,,,,7503000.000
AccountsReceivableNetCurrent,,,,,7016000.000
AccruedLiabilitiesCurrent,23282000.000,20481000.000,17074000.000,19037000.000,18530000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-58000.000,-55000.000,-42000.000,-38000.000,-30000.000
AdditionalPaidInCapitalCommonStock,77458000.000,77711000.000,78156000.000,78499000.000,78794000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,487000.000
Assets,158883000.000,157629000.000,157504000.000,162778000.000,163180000.000
AssetsCurrent,75036000.000,74234000.000,75105000.000,78240000.000,76702000.000
CashAndCashEquivalentsAtCarryingValue,53875000.000,54441000.000,57909000.000,57488000.000,56669000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
CommonStockSharesIssued,11881531.000,11881531.000,11894302.000,12023921.000,12023921.000
CommonStockSharesOutstanding,11844323.000,11844323.000,11857094.000,11986713.000,11986713.000
CommonStockValue,119000.000,119000.000,119000.000,120000.000,120000.000
CustomerDepositsCurrent,18177000.000,17939000.000,16342000.000,17900000.000,16960000.000
DebtAndCapitalLeaseObligations,,,,,9070000.000
DebtInstrumentInterestRateAtPeriodEnd,,,,,0.035
DebtInstrumentUnusedBorrowingCapacityAmount,,,,,25000000.000
DeferredTaxAssetsNetCurrent,2510000.000,2178000.000,2222000.000,2226000.000,2523000.000
DeferredTaxLiabilitiesNoncurrent,2571000.000,4004000.000,5277000.000,5048000.000,4587000.000
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,,,,46000.000
Goodwill,30334000.000,30334000.000,30334000.000,30334000.000,30334000.000
IndefiniteLivedTradeNames,4442000.000,4442000.000,4442000.000,4442000.000,4442000.000
IndefiniteLivedTrademarks,,,,,4442000.000
IntangibleAssetsNetExcludingGoodwill,24662000.000,24365000.000,24114000.000,25056000.000,24845000.000
IntangibleAssetsNetIncludingGoodwill,,,,,59621000.000
Liabilities,73349000.000,70397000.000,67962000.000,71579000.000,71203000.000
LiabilitiesAndStockholdersEquity,158883000.000,157629000.000,157504000.000,162778000.000,163180000.000
LiabilitiesCurrent,61785000.000,58298000.000,55498000.000,60248000.000,66616000.000
LineOfCreditFacilityAmountOutstanding,,,,,90000.000
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,14500000.000
LoansPayableToBank,,,,,9024000.000
LongTermDebtCurrent,3870000.000,3846000.000,3816000.000,3703000.000,9070000.000
LongTermDebtNoncurrent,8993000.000,8095000.000,7187000.000,6283000.000,
OtherAssetsCurrent,10374000.000,9903000.000,8602000.000,11437000.000,10277000.000
OtherAssetsNoncurrent,2220000.000,2085000.000,2221000.000,2390000.000,2375000.000
OtherReceivablesNetCurrent,,,,,217000.000
PropertyPlantAndEquipmentNet,22189000.000,22169000.000,21288000.000,22316000.000,24482000.000
ReceivablesNetCurrent,8277000.000,7712000.000,6372000.000,7089000.000,7233000.000
RetainedEarningsAccumulatedDeficit,8345000.000,9787000.000,11639000.000,12948000.000,13423000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,690064.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,113020.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,8.320
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,192240.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,8.210
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,348454.000
StockholdersEquity,85534000.000,87232000.000,89542000.000,91199000.000,91977000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,85534000.000,87232000.000,89542000.000,91199000.000,91977000.000
TreasuryStockShares,37208.000,37208.000,37208.000,37208.000,37208.000
TreasuryStockValue,330000.000,330000.000,330000.000,330000.000,330000.000
