,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-140000.000,,,,-35000.000
AdvertisingExpense,30000.000,25000.000,28000.000,42000.000,43000.000
AmortizationOfDeferredLoanOriginationFeesNet,-133000.000,,,,-276000.000
AmortizationOfESOPAward,10000.000,,,,13000.000
BankOwnedLifeInsuranceIncome,17000.000,16000.000,17000.000,17000.000,15000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1965000.000,,,,-225000.000
ComprehensiveIncomeNetOfTax,253000.000,176000.000,244000.000,392000.000,21000.000
DeferredIncomeTaxExpenseBenefit,-68000.000,,,,-38000.000
DepreciationAmortizationAndAccretionNet,113000.000,,,,120000.000
EarningsPerShareBasic,0.040,0.060,0.130,0.260,0.010
EmployeeStockOwnershipPlanESOPCompensationExpense,10000.000,,,,13000.000
EquipmentExpense,152000.000,146000.000,153000.000,160000.000,143000.000
FederalDepositInsuranceCorporationPremiumExpense,42000.000,43000.000,42000.000,11000.000,26000.000
FeesAndCommissions,66000.000,34000.000,35000.000,34000.000,35000.000
GainLossOnSaleOfSecuritiesNet,,,36000.000,,
GainLossOnSalesOfLoansNet,348000.000,512000.000,749000.000,643000.000,326000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,69000.000,152000.000,342000.000,703000.000,-17000.000
IncomeTaxExpenseBenefit,-8000.000,42000.000,90000.000,204000.000,-28000.000
IncomeTaxesPaid,17000.000,,,,
IncreaseDecreaseInAccruedInterestReceivableNet,-12000.000,,,,53000.000
IncreaseDecreaseInDeposits,2028000.000,,,,3750000.000
IncreaseDecreaseInOtherOperatingAssets,-41000.000,,,,192000.000
IncreaseDecreaseInOtherOperatingLiabilities,71000.000,,,,-410000.000
IncreaseDecreaseInOutstandingChecksFinancingActivities,-957000.000,,,,275000.000
InformationTechnologyAndDataProcessing,50000.000,47000.000,52000.000,37000.000,81000.000
InterestAndDividendIncomeOperating,2267000.000,2312000.000,2358000.000,2380000.000,2486000.000
InterestAndFeeIncomeLoansAndLeases,2084000.000,2161000.000,2221000.000,2258000.000,2354000.000
InterestExpense,546000.000,546000.000,514000.000,550000.000,591000.000
InterestExpenseDeposits,362000.000,367000.000,348000.000,359000.000,371000.000
InterestExpenseLongTermDebt,184000.000,179000.000,165000.000,183000.000,203000.000
InterestExpenseShortTermBorrowings,,,1000.000,,17000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,1676000.000,1721000.000,1799000.000,1785000.000,1843000.000
InterestIncomeExpenseNet,1721000.000,1766000.000,1844000.000,1830000.000,1895000.000
InterestIncomeSecuritiesMortgageBacked,58000.000,53000.000,50000.000,41000.000,30000.000
InterestIncomeSecuritiesTaxExempt,23000.000,23000.000,25000.000,28000.000,29000.000
InterestIncomeSecuritiesTaxable,98000.000,68000.000,52000.000,51000.000,69000.000
InterestPaid,546000.000,,,,584000.000
LaborAndRelatedExpense,1356000.000,1470000.000,1626000.000,1643000.000,1524000.000
NetCashProvidedByUsedInFinancingActivities,1676000.000,,,,12973000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1676000.000,,,,12973000.000
NetCashProvidedByUsedInInvestingActivities,-241000.000,,,,-11122000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-241000.000,,,,-11122000.000
NetCashProvidedByUsedInOperatingActivities,530000.000,,,,-2076000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,530000.000,,,,-2076000.000
NetIncomeLoss,77000.000,110000.000,252000.000,499000.000,11000.000
NetIncomeLossAvailableToCommonStockholdersBasic,77000.000,110000.000,252000.000,,11000.000
NoninterestExpense,2278000.000,2388000.000,2619000.000,2085000.000,2496000.000
NoninterestExpenseDirectorsFees,66000.000,57000.000,65000.000,61000.000,72000.000
NoninterestIncome,671000.000,819000.000,1162000.000,1003000.000,636000.000
NoninterestIncomeOther,37000.000,43000.000,40000.000,40000.000,48000.000
OccupancyNet,254000.000,245000.000,248000.000,259000.000,269000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsAndTax,,24000.000,-81000.000,,15000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,96000.000,16000.000,-53000.000,-116000.000,10000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,176000.000,66000.000,-8000.000,-83000.000,10000.000
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,209000.000,100000.000,-13000.000,-95000.000,15000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,176000.000,66000.000,-8000.000,-107000.000,10000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,,,24000.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,,,8000.000,,
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,33000.000,34000.000,-5000.000,12000.000,5000.000
OtherComprehensiveIncomeLossTransfersFromHeldToMaturityToAvailableForSaleSecuritiesNetOfTax,113000.000,50000.000,45000.000,0.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,24000.000,-45000.000,,15000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,96000.000,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,-33000.000,-8000.000,16000.000,54000.000,5000.000
OtherInterestAndDividendIncome,4000.000,7000.000,10000.000,2000.000,4000.000
OtherNoninterestExpense,177000.000,173000.000,207000.000,106000.000,255000.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,24000.000,,
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossTaxIncludingPortionAttributableToNoncontrollingInterestHeldtomaturitySecurities,,,4000.000,,
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossTaxPortionAttributableToParent,,,-12000.000,,
OtherThanTemporaryImpairmentLossesInvestmentsReclassificationAdjustmentOfNoncreditPortionIncludedInNetIncomeHeldtomaturitySecuritiesBeforeTax,,,-12000.000,,
PaymentsForProceedsFromLoansAndLeases,4056000.000,,,,9923000.000
PaymentsToAcquireAvailableForSaleSecurities,3910000.000,,,,1500000.000
PaymentsToAcquireFederalHomeLoanBankStock,27000.000,,,,483000.000
PaymentsToAcquirePropertyPlantAndEquipment,334000.000,,,,171000.000
ProceedsFromIssuanceOfLongTermDebt,3500000.000,,,,5501000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,3833000.000,,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,3391000.000,,,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,2606000.000,,
ProceedsFromSaleOfLoansHeldForSale,5420000.000,,,,11567000.000
ProceedsFromShortTermDebt,,,,,7500000.000
ProfessionalFees,34000.000,30000.000,48000.000,56000.000,
ProvisionForLoanAndLeaseLosses,45000.000,45000.000,45000.000,45000.000,52000.000
ProvisionForLoanLeaseAndOtherLosses,45000.000,,,,52000.000
WeightedAverageNumberOfSharesOutstandingBasic,1742000.000,1743.000,1905.000,,1908.000
