,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,9403000.000,12501000.000,55548000.000
AccountsPayableRelatedPartiesCurrent,3216000.000,1452000.000,740000.000
AccountsReceivableRelatedPartiesCurrent,17544000.000,19191000.000,21209000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,29291000.000,31642000.000,34018000.000
AssetRetirementObligation,4987000.000,5415000.000,5486000.000
AssetRetirementObligationsNoncurrent,4987000.000,5415000.000,5486000.000
Assets,340866000.000,369359000.000,427178000.000
AssetsCurrent,65109000.000,76992000.000,60331000.000
CapitalLeaseObligations,,4800000.000,
CapitalLeaseObligationsCurrent,3705000.000,4786000.000,4060000.000
CapitalLeaseObligationsNoncurrent,1226000.000,,
CapitalLeasesFutureMinimumPaymentsDue,,4851000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,4911000.000,4851000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,0.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,0.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,0.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,20000.000,0.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,0.000,
CashAndCashEquivalentsAtCarryingValue,47469000.000,57421000.000,38859000.000
ContractualObligation,,20550000.000,
ContractualObligationDueAfterFifthYear,,0.000,
ContractualObligationDueInFifthYear,,0.000,
ContractualObligationDueInFourthYear,,0.000,
ContractualObligationDueInNextTwelveMonths,,6850000.000,
ContractualObligationDueInSecondYear,,6850000.000,
ContractualObligationDueInThirdYear,,6850000.000,
CostMethodInvestments,11463000.000,11151000.000,12392000.000
DeferredCosts,2453000.000,1813000.000,1717000.000
DeferredIncomeTaxLiabilitiesNet,0.000,0.000,
Liabilities,24445000.000,26454000.000,68892000.000
LiabilitiesAndStockholdersEquity,340866000.000,369359000.000,427178000.000
LiabilitiesCurrent,17524000.000,20356000.000,62747000.000
OperatingLeasesFutureMinimumPaymentsDue,,441000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,58000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,59000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,58000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,58000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,58000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,150000.000,
OtherAssetsCurrent,96000.000,380000.000,263000.000
OtherLiabilitiesCurrent,1200000.000,430000.000,2399000.000
OtherLiabilitiesNoncurrent,708000.000,683000.000,659000.000
PartnersCapitalAttributableToNoncontrollingInterest,69969000.000,71366000.000,76060000.000
PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,316421000.000,342905000.000,358286000.000
PropertyPlantAndEquipmentGross,291132000.000,311045000.000,386756000.000
PropertyPlantAndEquipmentNet,261841000.000,279403000.000,352738000.000
PurchaseObligation,,19287000.000,
PurchaseObligationDueAfterFifthYear,,0.000,
PurchaseObligationDueInFifthYear,,0.000,
PurchaseObligationDueInFourthYear,,0.000,
PurchaseObligationDueInNextTwelveMonths,,19287000.000,
PurchaseObligationDueInSecondYear,,0.000,
PurchaseObligationDueInThirdYear,,0.000,
SalesAndExciseTaxPayableCurrent,,1187000.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,316421000.000,342905000.000,358286000.000
UnamortizedDebtIssuanceExpense,,,1700000.000
