,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AdjustmentsToAdditionalPaidInCapitalOther,,,,,0.000,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,148000.000,,,,72000.000,,,,,
AllowanceForDoubtfulAccountsReceivableChargeOffs,,,,,-19000.000,,,,,
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,,,-700000.000,-700000.000,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,-100000.000
AmortizationOfIntangibleAssets,,,,,214000.000,200000.000,200000.000,226000.000,200000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,1725000.000
CapitalLeaseObligationsIncurred,,,,,573000.000,,,,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,38261000.000,,,,-9646000.000,,,,19886000.000,
CashDivestedFromDeconsolidation,,,,,,,,,0.000,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,0.000,,,,0.000,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,0.000,,,,-22000.000,,,,0.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,0.000,,,,-1353000.000,,,,0.000,
ComprehensiveIncomeNetOfTax,,,,,-694000.000,626000.000,726000.000,3950000.000,915000.000,-4402000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,84000.000,-699000.000,347000.000,145000.000,0.000,62000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,2318000.000,,,,-610000.000,-73000.000,1073000.000,4095000.000,915000.000,-4340000.000
CostOfRevenue,2241475000.000,2118911000.000,1850631000.000,1706605000.000,1654687000.000,1724830000.000,1856015000.000,2119648000.000,1521471000.000,1498108000.000
CostOfServices,2928000.000,1325000.000,1113000.000,1460000.000,2819000.000,888000.000,1062000.000,936000.000,2802000.000,645000.000
DepreciationAndAmortization,440000.000,516000.000,557000.000,537000.000,505000.000,568000.000,570000.000,583000.000,557000.000,579000.000
DepreciationDepletionAndAmortization,440000.000,,,,505000.000,568000.000,570000.000,583000.000,557000.000,579000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,,,20200000.000,8200000.000,-23300000.000,-71700000.000,-17600000.000,
EarningsPerShareBasic,0.100,-0.030,-0.020,0.070,-0.050,0.010,0.020,0.130,0.030,-0.140
EarningsPerShareDiluted,0.100,-0.030,-0.020,0.070,-0.050,0.010,0.020,0.130,0.030,-0.140
EffectOfExchangeRateOnCashAndCashEquivalents,-179000.000,,,,152000.000,,,,0.000,
EffectiveIncomeTaxRateContinuingOperations,,,,,0.025,2.031,0.334,,0.433,-2.263
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,,,,,,,,0.000,
ForeignCurrencyTransactionGainLossUnrealized,1768000.000,1525000.000,-880000.000,1797000.000,-675000.000,-807000.000,-54000.000,40000.000,25000.000,16000.000
GainLossOnSaleOfBusiness,,,,,17000.000,,,,0.000,
GainLossOnSaleOfPropertyPlantEquipment,,,,,-179000.000,,,,0.000,
GeneralAndAdministrativeExpense,7975000.000,7030000.000,6532000.000,6410000.000,5128000.000,5105000.000,4995000.000,4421000.000,5397000.000,7311000.000
GoodwillImpairmentLoss,,,,,0.000,,,,,0.000
GoodwillTranslationAdjustments,,,,,242000.000,,,,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,,1021000.000,,,,,
GrossProfit,21308000.000,11096000.000,12768000.000,12036000.000,10180000.000,11459000.000,13579000.000,15645000.000,13329000.000,11408000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,,,0.000,0.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,,,570000.000,1586000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,7862000.000,-1913000.000,-1102000.000,4600000.000,-667000.000,523000.000,1574000.000,3709000.000,1615000.000,-2825000.000
