,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,1855803.000,482500.000,,492500.000,542500.000,,,,,,,,,,,275000.000,,
AssetImpairmentCharges,,,,,,,,,,,,,,,261.000,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,,,,,,,,,1284.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-94762.000,,,,-55619.000,,,,-38338.000,,,,-371499.000,,,,-87949.000,,
ComprehensiveIncomeNetOfTax,-21659.000,-34157.000,-64772.000,-91956.000,-61609.000,-116980.000,-55047.000,,,,2758.000,92311.000,9138.000,10532.000,11535.000,31858.000,6723.000,373.000,799.000,4477.000,-38256.000
CostOfGoodsSold,82351.000,66260.000,78145.000,102497.000,101793.000,105914.000,69485.000,60371.000,100247.000,95627.000,,,,,,,,,,,
CostOfRevenue,87128.000,74561.000,85316.000,106589.000,104664.000,107763.000,70693.000,61121.000,100997.000,97839.000,102312.000,103214.000,97838.000,98543.000,110692.000,123675.000,137596.000,149429.000,148071.000,137051.000,137022.000
CostOfServicesLicensesAndMaintenanceAgreements,4777.000,8301.000,7171.000,4092.000,2871.000,1849.000,1208.000,750.000,750.000,2212.000,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,6277.000,,,,5179.000,,,,3774.000,,,,2266.000,,,,2309.000,,
EarningsPerShareBasic,0.000,0.000,0.000,,,,0.000,0.000,0.000,-0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
EarningsPerShareDiluted,0.000,0.000,0.000,,,,0.000,0.000,0.000,-0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPeriodIncreaseDecrease,,,,,,,,,,,-27000.000,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,,,,,,,,,,,-15000.000,,,,,,,,,,
GainLossOnSaleOfSecuritiesNet,,,,,,,,,,,,,,,8358.000,,,,,,
GrossProfit,133525.000,100581.000,78880.000,71962.000,72830.000,52238.000,69935.000,75335.000,44242.000,80401.000,80247.000,93808.000,100213.000,118286.000,89102.000,90821.000,92277.000,110098.000,80988.000,97311.000,77391.000
ImpairmentOfInvestments,,,,,,,,,,,,,,,,,,,0.000,,
IncreaseDecreaseInAccountsPayable,,,8360.000,,,,7940.000,,,,17589.000,,,,5173.000,,,,21445.000,,
IncreaseDecreaseInAccountsReceivable,,,3350.000,,,,-25430.000,,,,28978.000,,,,31732.000,,,,33705.000,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,,,,,,2000.000,,,,5095.000,,,,-9.000,,
IncreaseDecreaseInAccruedLiabilities,,,-40544.000,,,,-36260.000,,,,-32950.000,,,,-33959.000,,,,-39383.000,,
IncreaseDecreaseInCustomerDeposits,,,,,,,,,,,-4313.000,,,,0.000,,,,,,
IncreaseDecreaseInInventories,,,-6686.000,,,,17065.000,,,,9419.000,,,,36054.000,,,,-12280.000,,
IncreaseDecreaseInOtherReceivables,,,,,,,,,,,14156.000,,,,3607.000,,,,-6985.000,,
IncreaseDecreaseInPrepaidExpense,,,19606.000,,,,-2972.000,,,,-3039.000,,,,-2717.000,,,,41362.000,,
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,,,,,-61350.000,,,,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,0.000,0.000,,0.000,0.000,0.000,0.000,5238.000,30000.000,1471.000,-2555.000,34375.000,44236.000,63920.000,,12500.000,50119.000,
InvestmentIncomeInterestAndDividend,28100.000,8515.000,3593.000,2446.000,2785.000,3079.000,2229.000,3141.000,10060.000,9298.000,14336.000,155975.000,15973.000,14097.000,28247.000,52696.000,23464.000,35431.000,25208.000,16749.000,10520.000
LicenseAndMaintenanceRevenue,43480.000,39820.000,36512.000,37301.000,33836.000,30384.000,26082.000,19096.000,15000.000,15000.000,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,0.000,,,,0.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,,,0.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,,10767.000,,,,11232.000,,,,23476.000,,,,-274559.000,,,,-946.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,10767.000,,,,11232.000,,,,23476.000,,,,-274559.000,,,,-946.000,,
NetCashProvidedByUsedInOperatingActivities,,,-105529.000,,,,-66851.000,,,,-61814.000,,,,-96940.000,,,,-87003.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-105529.000,,,,-66851.000,,,,-61814.000,,,,-96940.000,,,,-87003.000,,
NetIncomeLoss,-12026.000,-22823.000,-65339.000,-91956.000,-61042.000,-115280.000,-55047.000,-30384.000,-56989.000,-156243.000,2531.000,91436.000,9329.000,9722.000,11057.000,31972.000,7524.000,751.000,421.000,3323.000,-37970.000
OperatingExpenses,145551.000,123404.000,144219.000,163918.000,133872.000,167518.000,124982.000,105719.000,111291.000,251312.000,92052.000,158347.000,106857.000,122661.000,106292.000,111545.000,108217.000,144778.000,105775.000,110737.000,125881.000
OperatingIncomeLoss,,,,,,,,,54302.000,,94583.000,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-9633.000,-11334.000,567.000,,-567.000,,0.000,,,,227.000,15733.000,-191.000,810.000,478.000,-114.000,-801.000,-378.000,378.000,1154.000,-286.000
PaymentsForProceedsFromLoansReceivable,,,,,,,,,,,,,,,,,,,19652.000,,
PaymentsToAcquireMarketableSecurities,,,,,,,,,,,,,,,91546.000,,,,,,
PaymentsToAcquireNotesReceivable,,,,,,,,,,,,,,,390000.000,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,3986.000,,,,1371.000,,,,4127.000,,,,0.000,,,,2857.000,,
ProceedsFromCollectionOfNotesReceivable,,,12603.000,,,,12603.000,,,,27603.000,,,,7083.000,,,,1911.000,,
ProceedsFromSaleAndCollectionOfNotesReceivable,,,,,,,,,,,,,,,0.000,,,,,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,,,,,,,,,,,,,199904.000,,,,,,
ProceedsFromSaleMaturityAndCollectionsOfInvestments,,,2150.000,,,,0.000,,,,,,,,,,,,,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,,14858.000,0.000,,,,,,,,
ResearchAndDevelopmentExpense,21482.000,22393.000,30347.000,56338.000,46077.000,44916.000,38076.000,22077.000,22559.000,77645.000,12365.000,12075.000,8633.000,10823.000,12503.000,10066.000,13103.000,13377.000,14694.000,9413.000,15550.000
Revenues,220653.000,175142.000,164196.000,178551.000,177494.000,160001.000,140628.000,136456.000,145239.000,178240.000,182559.000,197022.000,198051.000,216829.000,199794.000,214496.000,229873.000,259527.000,229059.000,234362.000,214413.000
SalesRevenueGoodsNet,149073.000,126807.000,124091.000,138804.000,140873.000,126538.000,112317.000,114219.000,130239.000,168610.000,,,,,,,,,,,
SalesRevenueNet,220653.000,175142.000,164196.000,178551.000,177494.000,160001.000,140628.000,136456.000,145239.000,178240.000,182559.000,197022.000,198051.000,216829.000,199794.000,214496.000,229873.000,259527.000,229059.000,234362.000,214413.000
SellingGeneralAndAdministrativeExpense,124069.000,101011.000,113872.000,107580.000,87795.000,122602.000,86906.000,83642.000,88732.000,173667.000,79687.000,146272.000,98224.000,111838.000,93789.000,101479.000,95114.000,131401.000,91081.000,101324.000,110331.000
ShareBasedCompensation,10500.000,0.000,1987.000,10500.000,0.000,2361.000,0.000,3168.000,6500.000,1218.000,3069.000,5000.000,600.000,0.000,0.000,6435.000,1619.000,0.000,3650.000,2434.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,,,,,,,,,,,,,,0.050,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,24020777.000,24057865.000,,24057865.000,24057865.000,24106235.000,-48139305.000,24113103.000,24148305.000,24165749.000,-48253905.000,24202240.000,24220343.000,24281785.000,-48509243.000,24230365.000,24267984.000,24217865.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,24020777.000,24057865.000,,24057865.000,24057865.000,24106235.000,-48139305.000,24107865.000,24118305.000,24164278.000,-48251350.000,24167865.000,24176107.000,24217865.000,-48366712.000,24217865.000,24217865.000,24217865.000
