,2011-06-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,1104000.000,,,,-304000.000,,,,0.000,,,,,,,,
AccretionOfDiscount,,-886000.000,,,,-239000.000,,,,0.000,,,,,,,,
AllowanceForDoubtfulAccountsReceivableChargeOffs,,-12915000.000,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableRecoveries,,3055000.000,3210000.000,3095000.000,3258000.000,4687000.000,10032000.000,3996000.000,4805000.000,5072000.000,5552000.000,5415000.000,12039000.000,6000000.000,7779000.000,7252000.000,12799000.000,6809000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,-13361000.000,-20952000.000,,-23541000.000,-26985000.000,-29988000.000,190428000.000,-31829000.000,-34836000.000,38608000.000,184610000.000,45933000.000,41901000.000,46839000.000,57693000.000,50299000.000
AmortizationOfDebtDiscountPremium,,654000.000,,,,623000.000,,,,0.000,,,,,,,,
AmortizationOfFinancingCosts,,930000.000,,,,1684000.000,,,,1673000.000,,,,2003000.000,,,,2159000.000
AmortizationOfFinancingCostsAndDiscounts,,320000.000,,,,41000.000,,,,20000.000,,,,15000.000,,,,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1300000.000,2200000.000,3100000.000,,2500000.000,2600000.000,4000000.000,-4600000.000,4700000.000,5700000.000,6700000.000,-10300000.000,6800000.000,7900000.000,8600000.000,-15400000.000,6600000.000
AssetAtFairValueChangesInFairValueResultingFromChangesInAssumptions,,13000.000,,,,-7000.000,,,,0.000,,,,,,,,
AssetsFairValueAdjustment,,106000.000,,,,194000.000,,,,0.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,900000.000,,,,-7545000.000,,,,2343000.000,,,,-3131000.000,,,,-1865000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-3785000.000,-4825000.000,-5873000.000,-11064000.000,-6705000.000,-7026000.000,-7776000.000,-4053000.000,-8333000.000,-8537000.000,-8843000.000,,-7214000.000,-7272000.000,-7348000.000,-7434000.000,-4480000.000
CurrentFederalTaxExpenseBenefit,,,,,,5100000.000,5300000.000,6000000.000,-15052000.000,6400000.000,,,,,,,,
DefinedBenefitPlanActualReturnOnPlanAssets,,-335000.000,-335000.000,-335000.000,7014000.000,-432000.000,-432000.000,-432000.000,287000.000,-377000.000,-377000.000,-377000.000,-687000.000,-300000.000,-300000.000,-300000.000,1931000.000,-287000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,,117000.000,117000.000,,,,,,,,,,,,,,
DefinedBenefitPlanAmortizationOfNetGainsLosses,,117000.000,,,,,,,,,,,,,,,,
DefinedBenefitPlanAmortizationOfTransitionObligationsAssets,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DefinedBenefitPlanContributionsByEmployer,,,,,,112000.000,,,,0.000,,,,0.000,,,,0.000
DefinedBenefitPlanFutureAmortizationOfGainLoss,,,,,,0.000,0.000,0.000,0.000,87000.000,87000.000,87000.000,-610000.000,138000.000,138000.000,138000.000,-967000.000,101000.000
DefinedBenefitPlanInterestCost,,210000.000,210000.000,210000.000,193000.000,220000.000,220000.000,220000.000,228000.000,211000.000,211000.000,211000.000,210000.000,221000.000,221000.000,221000.000,219000.000,214000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,-8000.000,-8000.000,-8000.000,,-212000.000,-212000.000,-212000.000,-203000.000,-79000.000,-79000.000,-79000.000,-79000.000,59000.000,59000.000,59000.000,59000.000,28000.000
DefinedBenefitPlanServiceCost,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DefinedBenefitPlansEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,,374000.000,,,,0.000,,,,,,,,
