,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,392524000.000,431280000.000,398560000.000,477801000.000,445142000.000,467777000.000,464383000.000,490621000.000,457769000.000,488414000.000,479604000.000,487738000.000,426799000.000,399926000.000,404094000.000,460478000.000,410566000.000,428424000.000,423260000.000,488251000.000,439782000.000,450646000.000,465362000.000,501213000.000,466962000.000,469318000.000
AccountsReceivableNetCurrent,1103195000.000,1175768000.000,1138777000.000,1187832000.000,1175629000.000,1194191000.000,1270706000.000,1221956000.000,1253264000.000,1293160000.000,1286237000.000,1268226000.000,1251473000.000,1203666000.000,1233916000.000,1234187000.000,1230581000.000,1309095000.000,1333823000.000,1359862000.000,1352416000.000,1448323000.000,1495566000.000,1495431000.000,1508471000.000,1501036000.000
AccountsReceivableUnapprovedContractClaims,,,,200000.000,,,,800000.000,,,,2900000.000,,,,2300000.000,,,,300000.000,,,,0.000,,
AccruedInsuranceCurrent,,,,23700000.000,,,,25500000.000,,,,29200000.000,,,,28800000.000,,,,,,,,,,
AccruedInsuranceNoncurrent,,,,104900000.000,,,,108100000.000,,,,112800000.000,,,,106300000.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,198600000.000,,,,207390000.000,,,,232615000.000,,,,241849000.000,,,,264154000.000,,,,266357000.000,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-84200000.000,,,,86700000.000,,,,70900000.000,,,,87300000.000,,,,80500000.000,,,,103800000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,5600000.000,,,,5700000.000,,,,5100000.000,,,,4100000.000,,,,3500000.000,,,,2100000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-40370000.000,-39769000.000,-55621000.000,-78649000.000,-78121000.000,-77644000.000,-76930000.000,-81040000.000,-80560000.000,-79909000.000,-79789000.000,-65777000.000,-65332000.000,-64815000.000,-64678000.000,-83197000.000,-82474000.000,-82293000.000,-81629000.000,-76953000.000,-76523000.000,-76801000.000,-76616000.000,-101703000.000,-101208000.000,-101160000.000
AcquiredIndefiniteLivedIntangibleAssetAmount,,,,,,,,500000.000,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,432052000.000,433823000.000,437488000.000,417136000.000,412783000.000,407072000.000,406884000.000,416104000.000,420219000.000,418054000.000,420974000.000,408083000.000,418645000.000,404147000.000,342247000.000,227885000.000,211140000.000,212252000.000,214631000.000,130369000.000,104531000.000,107849000.000,108405000.000,52219000.000,159000.000,662000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,16685000.000,,,,11472000.000,,,,11890000.000,,,,10424000.000,,,,11175000.000,,,,12252000.000,,
Assets,2750013000.000,2896574000.000,2899173000.000,3014076000.000,2944231000.000,2960729000.000,3053461000.000,3107070000.000,3014716000.000,3105336000.000,3506759000.000,3465915000.000,3407516000.000,3404895000.000,3434667000.000,3388967000.000,3315582000.000,3417786000.000,3483429000.000,3546470000.000,3449659000.000,3800366000.000,3894953000.000,3894170000.000,3805162000.000,3847574000.000
AssetsCurrent,1941871000.000,1809354000.000,1826315000.000,1936653000.000,1861627000.000,1886878000.000,1985913000.000,2044453000.000,1962193000.000,2058697000.000,1968486000.000,1930105000.000,1881180000.000,1887833000.000,1926670000.000,1886603000.000,1827293000.000,1937734000.000,2015146000.000,2067419000.000,1980927000.000,2141908000.000,2247116000.000,2210847000.000,2041792000.000,2099836000.000
AssetsFairValueDisclosureRecurring,,,,534346000.000,462387000.000,457580000.000,499167000.000,,,,,,,,,,,,,,,,,,,
