,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccruedInvestmentIncomeReceivable,3628000.000,3667000.000,3550000.000,3651000.000,3604000.000,3758000.000,3726000.000,4018000.000,3896000.000,3750000.000,3621000.000,3774000.000,3572000.000,3714000.000,3635000.000,3611000.000,3512000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,25620000.000,,,,26493000.000,,,,27241000.000,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,,,,,2286000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2895000.000,2768000.000,2201000.000,1809000.000,2166000.000,2350000.000,1240000.000,409000.000,-2591000.000,-4915000.000,-5188000.000,-3317000.000,-1933000.000,-1452000.000,-495000.000,140000.000,-1430000.000
AdditionalPaidInCapital,39507000.000,39559000.000,39607000.000,39614000.000,39689000.000,39060000.000,39141000.000,47587000.000,47661000.000,47740000.000,51098000.000,51166000.000,51229000.000,51336000.000,51441000.000,51621000.000,51627000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,47501000.000,,,,54900000.000,,
Assets,1157344000.000,1170283000.000,1168422000.000,1199094000.000,1207945000.000,1206778000.000,1178254000.000,1231183000.000,1218246000.000,1210502000.000,1230257000.000,1255393000.000,1236842000.000,1241099000.000,1236627000.000,1256449000.000,1238355000.000
AssetsFairValueDisclosureNonrecurring,,,,,,36124000.000,29162000.000,29729000.000,27754000.000,25927000.000,23577000.000,19186000.000,,,1508000.000,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,222752000.000,229019000.000,198771000.000,219440000.000,229578000.000,219624000.000,222019000.000,220571000.000,220387000.000,219085000.000,216035000.000,201350000.000,208124000.000
AvailableForSaleSecurities,,,,,228788000.000,235334000.000,203763000.000,223173000.000,228766000.000,215290000.000,216122000.000,217510000.000,219422000.000,218847000.000,217572000.000,203848000.000,208243000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,3022000.000,2017000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,524000.000,1898000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,219440000.000,229578000.000,219624000.000,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,401000.000,714000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,524000.000,1898000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,36229000.000,46590000.000,45553000.000,70768000.000,134391000.000,139783000.000,144167000.000,140690000.000,116413000.000,126169000.000,107615000.000,55529000.000,123687000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,123000.000,1184000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,36229000.000,46590000.000,45553000.000,70768000.000,132595000.000,126804000.000,108258000.000,101881000.000,15027000.000,26360000.000,29263000.000,30054000.000,101914000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,0.000,0.000,1796000.000,12979000.000,35909000.000,38809000.000,101386000.000,99809000.000,78352000.000,25475000.000,21773000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,10087000.000,9808000.000,11349000.000,23965000.000,24364000.000,25488000.000,24738000.000,29740000.000,30549000.000,30078000.000,28109000.000,11741000.000,21750000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,11084000.000,10786000.000,12425000.000,24578000.000,23831000.000,24649000.000,23583000.000,28680000.000,29974000.000,29733000.000,28138000.000,12233000.000,21784000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,30229000.000,25538000.000,25167000.000,51731000.000,57953000.000,57534000.000,57306000.000,46819000.000,37415000.000,38415000.000,37745000.000,36918000.000,31545000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,30959000.000,26251000.000,25881000.000,52772000.000,56839000.000,54482000.000,53363000.000,45340000.000,37311000.000,38718000.000,38468000.000,37611000.000,31617000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,7779000.000,17330000.000,6613000.000,6614000.000,6614000.000,6087000.000,5593000.000,5594000.000,5594000.000,5594000.000,5595000.000,6095000.000,5679000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,8310000.000,17867000.000,7103000.000,7037000.000,6738000.000,6057000.000,5504000.000,5687000.000,5759000.000,5805000.000,5836000.000,6327000.000,5816000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,34404000.000,24281000.000,23719000.000,10080000.000,20298000.000,20298000.000,21419000.000,22033000.000,20999000.000,21731000.000,23513000.000,24239000.000,20001000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,34523000.000,24389000.000,23772000.000,10085000.000,20078000.000,19639000.000,20587000.000,21144000.000,19859000.000,20885000.000,23375000.000,24240000.000,19935000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,140253000.000,152062000.000,131923000.000,127050000.000,120349000.000,110217000.000,112963000.000,116385000.000,125830000.000,123267000.000,121073000.000,122357000.000,129149000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,143912000.000,156041000.000,134582000.000,128701000.000,121280000.000,110463000.000,113085000.000,116659000.000,126519000.000,123706000.000,121755000.000,123437000.000,129091000.000
AvailableForSaleSecuritiesDebtSecurities,231025000.000,232358000.000,226012000.000,231851000.000,228788000.000,235334000.000,203763000.000,223173000.000,228766000.000,215290000.000,216122000.000,217510000.000,219422000.000,218847000.000,217572000.000,203848000.000,208243000.000
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,,3984000.000,4168000.000,3295000.000,2464000.000,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,280000.000,244000.000,338000.000,948000.000,4185000.000,7338000.000,,,,,,,
