,2012-09-23,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2015-12-27,2016-03-27,2016-06-26,2016-09-25,2016-12-25,2017-03-26
AmortizationOfFinancingCosts,,11000.000,,,,11000.000,,,,11000.000,,,,8000.000,,,,8000.000
AmortizationOfLeaseIncentives,,-266000.000,,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,4000.000,24000.000,,57883.000,47000.000,9500.000,-88383.000,1932.000,3000.000,1000.000,-4932.000,8000.000
BusinessExitCosts1,,,,,,,,,,,,,,,,390000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-2759000.000,,,,-517000.000,,,,2964000.000,,,,-3705000.000,,,,488000.000
CostOfGoodsSold,12194000.000,12557000.000,14644000.000,14863000.000,13830000.000,15528000.000,17980000.000,18110000.000,17541000.000,17544000.000,19802000.000,19674000.000,18666000.000,19998000.000,22397000.000,22528000.000,20619000.000,21825000.000
CostOfServicesDirectLabor,14613000.000,,,,,,,,,,,,,,,,,
CostsAndExpenses,41523000.000,43473000.000,48622000.000,49428000.000,47464000.000,52169000.000,58351000.000,59855000.000,58774000.000,62226000.000,67765000.000,67298000.000,71024000.000,71565000.000,79579000.000,78857000.000,76271000.000,80443000.000
DeferredIncomeTaxExpenseBenefit,,-241000.000,,,,,,,,1376000.000,,,,1706000.000,,,,1136000.000
DepreciationDepletionAndAmortization,1725000.000,1968000.000,2126000.000,2324000.000,2440000.000,2316000.000,2439000.000,2663000.000,2892000.000,2998000.000,3194000.000,3230000.000,3405000.000,3477000.000,3707000.000,3821000.000,4076000.000,4161000.000
EarningsPerShareBasic,0.050,0.160,0.190,0.170,0.160,0.160,0.210,0.190,0.140,0.200,0.330,0.250,0.000,0.270,0.350,0.270,0.140,0.270
EarningsPerShareDiluted,0.050,0.160,0.190,0.170,0.140,0.160,0.210,0.190,0.130,0.190,0.320,0.240,0.020,0.270,0.340,0.270,0.140,0.270
EffectiveIncomeTaxRateContinuingOperations,,0.173,,,,0.300,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,537000.000,,,,28000.000,,,,183000.000,,,,0.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,537000.000,,,,28000.000,,,,183000.000,,,,0.000
GainLossOnContractTermination,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,4000.000,,,,1000.000,,,,-68000.000,,,,0.000,,,,-5000.000
GeneralAndAdministrativeExpense,2497000.000,2795000.000,2507000.000,2418000.000,2295000.000,2923000.000,2939000.000,2876000.000,2955000.000,4084000.000,4299000.000,4073000.000,3720000.000,4533000.000,4870000.000,4132000.000,4025000.000,4872000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1131000.000,3192000.000,4781000.000,4025000.000,3267000.000,3760000.000,4914000.000,4216000.000,2938000.000,4556000.000,7567000.000,6596000.000,-80000.000,6474000.000,8314000.000,6724000.000,2766000.000,6445000.000
IncomeTaxExpenseBenefit,341000.000,551000.000,1621000.000,1209000.000,815000.000,1128000.000,1468000.000,1110000.000,631000.000,1321000.000,2194000.000,2527000.000,-299000.000,1942000.000,2534000.000,2125000.000,433000.000,1895000.000
IncomeTaxReconciliationOtherReconcilingItems,,556000.000,,,,,,,,,,,,,,,,
IncomeTaxesPaid,,182000.000,,,,,,,,,,,,,,,,
IncomeTaxesPaidNet,,,,,,59000.000,,,,273000.000,,,,160000.000,,,,18000.000
IncreaseDecreaseInAccountsPayable,,-319000.000,,,,-1785000.000,,,,-2500000.000,,,,-3341000.000,,,,-2031000.000
IncreaseDecreaseInAccountsReceivable,,-144000.000,,,,-12000.000,,,,-190000.000,,,,-15000.000,,,,-35000.000
IncreaseDecreaseInAccruedLiabilities,,-1502000.000,,,,-1094000.000,,,,348000.000,,,,-1438000.000,,,,-1211000.000
IncreaseDecreaseInDeferredRevenue,,,,,,933000.000,,,,2085000.000,,,,1103000.000,,,,
IncreaseDecreaseInIncomeTaxesReceivable,,,,,,,,,,,,,,,,,,-741000.000
IncreaseDecreaseInInventories,,-21000.000,,,,39000.000,,,,-21000.000,,,,-116000.000,,,,-250000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-190000.000,,,,241000.000,,,,-784000.000,,,,1293000.000,,,,-17000.000
IncrementalCommonSharesAttributableToConversionOfPreferredStock,734082.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,3083397.000,465767.000,407978.000,368164.000,-841521.000,314789.000,283629.000,270280.000,-586959.000,239880.000,260619.000,284223.000,-515613.000,300530.000,262092.000,149905.000,-500718.000,146981.000
InterestExpense,2285000.000,33000.000,24000.000,23000.000,29000.000,22000.000,19000.000,36000.000,47000.000,47000.000,30000.000,16000.000,17000.000,15000.000,16000.000,16000.000,16000.000,16000.000
InterestPaid,,54000.000,,,,,,,,,,,,,,,,
InterestPaidNet,,,,,,38000.000,,,,51000.000,,,,8000.000,,,,8000.000
LaborAndRelatedExpense,,14975000.000,16740000.000,17552000.000,17298000.000,18710000.000,20806000.000,21763000.000,21386000.000,22146000.000,24127000.000,23641000.000,23711000.000,25680000.000,28708000.000,28469000.000,27873000.000,29699000.000
MarketingExpense,344000.000,352000.000,402000.000,409000.000,143000.000,422000.000,483000.000,422000.000,392000.000,535000.000,609000.000,576000.000,529000.000,583000.000,692000.000,641000.000,474000.000,631000.000
NetCashProvidedByUsedInFinancingActivities,,905000.000,,,,2839000.000,,,,-219000.000,,,,-50000.000,,,,-389000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,905000.000,,,,2839000.000,,,,-219000.000,,,,-50000.000,,,,-389000.000
NetCashProvidedByUsedInInvestingActivities,,-6136000.000,,,,-6333000.000,,,,-5370000.000,,,,-8336000.000,,,,-7358000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-6136000.000,,,,-6333000.000,,,,-5370000.000,,,,-8336000.000,,,,-7358000.000
NetCashProvidedByUsedInOperatingActivities,,2472000.000,,,,2977000.000,,,,8553000.000,,,,4681000.000,,,,8235000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,2472000.000,,,,2977000.000,,,,8553000.000,,,,4681000.000,,,,8235000.000
NetIncomeLoss,790000.000,2641000.000,3160000.000,2816000.000,2452000.000,2632000.000,3446000.000,3106000.000,2307000.000,3235000.000,5373000.000,4069000.000,219000.000,4532000.000,5780000.000,4599000.000,2333000.000,4550000.000
NetIncomeLossAvailableToCommonStockholdersBasic,533000.000,2641000.000,3160000.000,2816000.000,2452000.000,,,,,,,,,,,,,
NetIncomeLossAvailableToCommonStockholdersDiluted,,2641000.000,3160000.000,2816000.000,,,,,,,,,,,,,,
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,,,,,1455000.000,,,,1016000.000,,,,2726000.000,,,,2639000.000
OccupancyCosts,,2891000.000,3108000.000,,,,,,,,,,,,,,,
OccupancyNet,2726000.000,,,3221000.000,,3554000.000,3804000.000,3782000.000,4027000.000,4480000.000,4867000.000,4802000.000,4870000.000,5305000.000,5637000.000,5695000.000,5567000.000,6121000.000
OperatingCostsAndExpenses,6490000.000,,,,,,,,,,,,,,,,,
OperatingExpenses,,6547000.000,7537000.000,,,,,,,,,,,,,,,
OperatingIncomeLoss,3416000.000,3225000.000,4805000.000,4048000.000,3296000.000,3782000.000,4933000.000,4252000.000,2985000.000,4603000.000,7597000.000,6612000.000,-63000.000,6489000.000,8330000.000,6740000.000,2782000.000,6461000.000
OtherCostAndExpenseOperating,,,,7658000.000,,7561000.000,8595000.000,8966000.000,8775000.000,9331000.000,10168000.000,10235000.000,10220000.000,10556000.000,12034000.000,12003000.000,11307000.000,12032000.000
PaymentsOfFinancingCosts,,8000.000,,,,,,,,,,,,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,50000.000,,,,293000.000,,,,458000.000
PaymentsToAcquireOtherProductiveAssets,,,,,,86000.000,,,,47000.000,,,,81000.000,,,,125000.000
PaymentsToAcquireProductiveAssets,,91000.000,,,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,6045000.000,,,,6247000.000,,,,5323000.000,,,,8255000.000,,,,7233000.000
PreOpeningCosts,934000.000,971000.000,1050000.000,983000.000,879000.000,1155000.000,1305000.000,1273000.000,806000.000,1108000.000,699000.000,1067000.000,1543000.000,1433000.000,1534000.000,1178000.000,1203000.000,1102000.000
PreferredStockDividendsAndOtherAdjustments,86000.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,,0.000,,,,,,,,,,,,,,,,
ProceedsFromLongTermLinesOfCredit,,0.000,,,,2000000.000,,,,1000000.000,,,,2000000.000,,,,0.000
ProceedsFromStockOptionsExercised,,913000.000,,,,302000.000,,,,53000.000,,,,60000.000,,,,69000.000
RepaymentsOfLongTermDebt,,0.000,,,,,,,,,,,,,,,,
