,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,18863000.000,,,24792000.000,,,32427000.000,,,,40515000.000,,,,49444000.000,
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,,,,,,-11668000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4694000.000,-5540000.000,-4885000.000,-3892000.000,-4336000.000,-3462000.000,-2979000.000,-6210000.000,-7029000.000,-9057000.000,-631000.000,2208000.000,6579000.000,9068000.000,-396000.000,2055000.000,-3305000.000,4847000.000,10213000.000,8411000.000,9766000.000,7858000.000
AdditionalPaidInCapitalCommonStock,392864000.000,494096000.000,494304000.000,494199000.000,516183000.000,516056000.000,585360000.000,586401000.000,587041000.000,587247000.000,585342000.000,585300000.000,585289000.000,585307000.000,700193000.000,742334000.000,742619000.000,744743000.000,744810000.000,747844000.000,898989000.000,899831000.000
AdvancesFromFederalHomeLoanBanks,,,,,,445223000.000,348471000.000,590826000.000,740022000.000,964428000.000,936747000.000,941105000.000,952576000.000,,,,1174334000.000,,,,1214836000.000,
Assets,3225554000.000,4087200000.000,3991204000.000,4029327000.000,4507723000.000,4634234000.000,5296809000.000,5224131000.000,5450256000.000,5672799000.000,6010331000.000,6352158000.000,6502031000.000,6571239000.000,7518747000.000,7804488000.000,7831915000.000,7807911000.000,8043659000.000,7931161000.000,9162542000.000,9297908000.000
AssetsHeldForSaleAtCarryingValue,,,,,,,,,,3969000.000,,,1280000.000,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,63033000.000,5362000.000,,,,,,,,,,,,,,278000.000,,,,,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,12469000.000,17714000.000,10444000.000,22285000.000,28002000.000,20690000.000,7234000.000,8095000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,7294000.000,4798000.000,8526000.000,2900000.000,1573000.000,1033000.000,8686000.000,8825000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,1163881000.000,1127797000.000,1118572000.000,1106013000.000,998195000.000,871959000.000,1145448000.000,1251072000.000
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,5998000.000,5252000.000,5331000.000,5709000.000,7557000.000,9148000.000,19296000.000,8433000.000
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,1914000.000,1680000.000,1886000.000,1929000.000,1281000.000,1736000.000,1613000.000,915000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,27422000.000,27498000.000,22467000.000,30390000.000,27683000.000,20042000.000,32073000.000,48993000.000,48993000.000,38150000.000,31616000.000,31345000.000,30522000.000,42356000.000,42470000.000,47825000.000,47858000.000,35823000.000
AvailableForSaleSecurities,306073000.000,395546000.000,419756000.000,423580000.000,471368000.000,467444000.000,466169000.000,568268000.000,684716000.000,760048000.000,1033637000.000,1058965000.000,1091818000.000,1099656000.000,1204756000.000,1175630000.000,1154457000.000,1171534000.000,1073370000.000,946853000.000,1209537000.000,1293683000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,14320000.000,,,18467000.000,22966000.000,15775000.000,27994000.000,35559000.000,29838000.000,26530000.000,16528000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,10249000.000,,,9208000.000,6478000.000,10412000.000,4829000.000,2854000.000,2769000.000,10299000.000,9740000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,462382000.000,456355000.000,455451000.000,570248000.000,687139000.000,769342000.000,1036909000.000,1054984000.000,1075824000.000,1074326000.000,1195497000.000,1159142000.000,1149094000.000,1148369000.000,1040665000.000,919784000.000,1193306000.000,1286895000.000
AvailableForSaleSecuritiesAndHeldToMaturitySecurities,,,,,514653000.000,520336000.000,518659000.000,618324000.000,732796000.000,805812000.000,1077828000.000,1102736000.000,1136815000.000,1144400000.000,1292268000.000,1311732000.000,1291361000.000,1306241000.000,1214914000.000,1086211000.000,1547217000.000,1628549000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,7013000.000,,2192000.000,3264000.000,3059000.000,6574000.000,3536000.000,1420000.000,2030000.000,2255000.000,1358000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,10249000.000,,,9208000.000,6478000.000,10412000.000,4829000.000,2854000.000,2769000.000,10299000.000,9740000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,129216000.000,113941000.000,62571000.000,308784000.000,366386000.000,516144000.000,617415000.000,458072000.000,290807000.000,236546000.000,422528000.000,335255000.000,558514000.000,236322000.000,67542000.000,108156000.000,552181000.000,652037000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,3236000.000,,1405000.000,5944000.000,3419000.000,3838000.000,1293000.000,1434000.000,739000.000,8044000.000,8382000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,108624000.000,84651000.000,46900000.000,298285000.000,362863000.000,510469000.000,510207000.000,272386000.000,89203000.000,68630000.000,217258000.000,171764000.000,352256000.000,130386000.000,40468000.000,78670000.000,523307000.000,627847000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,20592000.000,29290000.000,15671000.000,10499000.000,3523000.000,5675000.000,107208000.000,185686000.000,201604000.000,167916000.000,205270000.000,163491000.000,206258000.000,105936000.000,27074000.000,29486000.000,28874000.000,24190000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,21115000.000,53538000.000,53747000.000,54189000.000,54031000.000,,17687000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,21849000.000,52174000.000,52338000.000,52613000.000,53397000.000,,17944000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,9923000.000,7180000.000,7681000.000,7280000.000,7279000.000,,1257000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,10100000.000,7224000.000,7728000.000,7421000.000,7382000.000,,1271000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,83601000.000,79393000.000,77710000.000,74505000.000,125962000.000,,152290000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,87144000.000,79698000.000,76946000.000,73592000.000,127349000.000,,158271000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,,,,,,,,,,2556000.000,,31062000.000,31405000.000,0.000,0.000,0.000,0.000,0.000,0.000,279000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,,,,,,,,,,2556000.000,,30557000.000,30472000.000,0.000,0.000,0.000,0.000,0.000,0.000,283000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,,,,,79077000.000,80182000.000,,,,,,131990000.000,,171353000.000,170350000.000,104224000.000,125467000.000,130803000.000,128450000.000,138663000.000,122453000.000,120944000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,,,,,81863000.000,84208000.000,,,,,,136929000.000,,177911000.000,173159000.000,107656000.000,128216000.000,134408000.000,134729000.000,144022000.000,123428000.000,122542000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,,,,,15518000.000,16844000.000,,,,,,15586000.000,,17319000.000,12364000.000,58026000.000,28743000.000,22537000.000,32730000.000,32920000.000,48637000.000,53862000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,,,,,16087000.000,17613000.000,,,,,,15879000.000,,17698000.000,12590000.000,56329000.000,28970000.000,22653000.000,33345000.000,33643000.000,49397000.000,54934000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,,,,,9949000.000,9722000.000,,,,,,1257000.000,,1256000.000,1255000.000,3455000.000,3455000.000,3468000.000,4102000.000,4894000.000,25697000.000,25458000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,,,,,9733000.000,9579000.000,,,,,,1268000.000,,1264000.000,1270000.000,3472000.000,3439000.000,3502000.000,4180000.000,4984000.000,26042000.000,25978000.000
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,,,,,,,,,,,,156632000.000,,227430000.000,217491000.000,167457000.000,160625000.000,160563000.000,172254000.000,182649000.000,198867000.000,203737000.000
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,,,,,,,,,,,,151389000.000,,220990000.000,215374000.000,165705000.000,157665000.000,156808000.000,165282000.000,176477000.000,196787000.000,200543000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,100000.000,3099000.000,2999000.000,3000000.000,8070000.000,,30732000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,100000.000,3153000.000,3038000.000,3020000.000,8072000.000,,29738000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,330416000.000,322109000.000,318245000.000,396648000.000,517319000.000,610326000.000,809494000.000,854602000.000,824865000.000,815186000.000,948507000.000,962092000.000,960907000.000,949205000.000,832913000.000,695482000.000,948661000.000,1050529000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,333686000.000,324959000.000,321685000.000,393381000.000,513996000.000,601429000.000,802584000.000,851853000.000,829652000.000,827460000.000,951565000.000,973256000.000,959865000.000,964835000.000,852370000.000,708967000.000,945129000.000,1046605000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,,,,,,,1169056000.000,1140713000.000,1120490000.000,1125398000.000,1024624000.000,891616000.000,1143996000.000,1250342000.000
AvailableForSaleSecuritiesEquitySecurities,,,,,29999000.000,31085000.000,25291000.000,32638000.000,30670000.000,21973000.000,34853000.000,50480000.000,54942000.000,44766000.000,35700000.000,34917000.000,33967000.000,46136000.000,48746000.000,55237000.000,65541000.000,43341000.000
