,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentForAmortization,,,,,34000000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3750000.000,9206000.000,14558000.000,20606000.000,30268000.000
AllocatedShareBasedCompensationExpense,3750000.000,9206000.000,14558000.000,20606000.000,30268000.000
AmortizationOfAcquiredIntangibleAssets,6600000.000,,,,
AmortizationOfIntangibleAssets,,9100000.000,11800000.000,15700000.000,21900000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2108000.000,22000.000,1090000.000,900000.000,900000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,0.430,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,0.410,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,15004000.000,,
BusinessAcquisitionsProFormaRevenue,,,303710000.000,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,5400000.000,,,
CapitalExpendituresIncurredButNotYetPaid,,,,800000.000,2412000.000
CapitalizedComputerSoftwareAdditions,,,16500000.000,15700000.000,14800000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,150431000.000,54165000.000,53343000.000,87617000.000,177382000.000
CommonStockDividendsPerShareCashPaid,0.000,,,,
CommonStockDividendsPerShareDeclared,0.000,,,,
CostOfServicesExcludingDepreciationDepletionAndAmortization,64647000.000,81918000.000,100226000.000,117170000.000,130224000.000
CostsAndExpenses,,,,294375000.000,331967000.000
CurrentFederalTaxExpenseBenefit,-1667000.000,10748000.000,9459000.000,9873000.000,16370000.000
CurrentIncomeTaxExpenseBenefit,-2302000.000,12450000.000,10998000.000,13169000.000,18459000.000
CurrentStateAndLocalTaxExpenseBenefit,-635000.000,1702000.000,1539000.000,3296000.000,2089000.000
DeferredFederalIncomeTaxExpenseBenefit,-4757000.000,-2929000.000,828000.000,2902000.000,-5740000.000
DeferredIncomeTaxExpenseBenefit,-4824000.000,-3247000.000,945000.000,1868000.000,-6483000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-67000.000,-318000.000,117000.000,-1034000.000,-743000.000
DefinedBenefitPlanContributionsByEmployer,700000.000,,,,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,1000000.000,1250000.000,1800000.000
DefinedContributionPlanEmployerMatchingContributionPercent,0.250,,0.060,0.060,0.060
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,0.250,0.250,0.400
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,0.850,,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,0.850,0.850,0.850
Depreciation,2950000.000,3421000.000,4386000.000,6671000.000,8473000.000
EarningsPerShareBasic,0.450,0.650,0.520,0.640,0.560
EarningsPerShareDiluted,0.330,0.620,0.500,0.630,0.540
EffectiveIncomeTaxRateContinuingOperations,0.400,0.300,0.400,0.400,0.370
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.020,-0.020,-0.010,,0.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.030,0.050,0.050,0.050,0.030
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,,-0.010,,0.010,0.020
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,4400000.000,16000000.000,6700000.000,6600000.000,16100000.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,3200000.000,12300000.000,10400000.000,11200000.000,17900000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,1865000.000,12296000.000,10433000.000,11198000.000,17871000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,1901000.000,12296000.000,10433000.000,11198000.000,17871000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,1901000.000,12296000.000,10433000.000,11198000.000,17871000.000
GainLossOnSaleOfOtherAssets,,-128000.000,-98000.000,-1096000.000,-273000.000
GainsLossesOnSalesOfOtherAssets,-178000.000,,,,
GeneralAndAdministrativeExpense,28839000.000,37637000.000,42884000.000,54093000.000,63732000.000
GoodwillAcquiredDuringPeriod,48594000.000,3263000.000,59473000.000,,140300000.000
GoodwillImpairmentLoss,,,,0.000,0.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,0.000,0.000,0.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,17625000.000,30902000.000,30185000.000,37987000.000,32181000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.450,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,0.330,,,,
IncomeTaxExpenseBenefit,7126000.000,9203000.000,11943000.000,15037000.000,11976000.000
IncomeTaxesPaidNet,583000.000,714000.000,836000.000,455000.000,5534000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,5075000.000,7840000.000,2684000.000,5062000.000,3669000.000
IncreaseDecreaseInAccountsReceivable,5538000.000,8457000.000,20969000.000,18214000.000,22144000.000
IncreaseDecreaseInDeferredIncomeTaxes,-6688000.000,-9049000.000,-10582000.000,-13066000.000,6472000.000
IncreaseDecreaseInOtherNoncurrentAssets,160000.000,179000.000,2877000.000,-2084000.000,853000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,1900000.000,-2240000.000,790000.000,4792000.000,-916000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,2659000.000,3954000.000,2743000.000,-961000.000,-11802000.000
IncreaseDecreaseInRestrictedCash,-1790000.000,-3248000.000,1000.000,,0.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,1185000.000,811000.000,
InterestExpense,1772000.000,1339000.000,1612000.000,1925000.000,2192000.000
InterestIncomeOther,36000.000,17000.000,5000.000,153000.000,406000.000
InterestPaid,1094000.000,1533000.000,866000.000,2542000.000,1809000.000
