,2011-12-31,2012-03-31,2013-03-31,2013-12-31,2014-03-31,2014-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,9097.000,,,-7291.000,,
Depreciation,,,,55.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,-6277.000,-2607.000,-9745.000,5571.000
EarningsPerShareBasicAndDiluted,0.000,-0.010,-0.000,-0.000,-0.010,-0.050
FairValueAssumptionsExpectedDividendPayments,,,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,1.165
FairValueInputsDiscountRate,,,,,,0.018
GeneralAndAdministrativeExpense,43161.000,126998.000,-12368.000,-10126.000,-4204270.000,-23350075.000
GoodwillImpairmentLoss,,2944539.000,,,,
IncomeLossFromContinuingOperations,,,12368.000,-10126.000,-4204270.000,-23350075.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,-0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,-0.000,,,
IncreaseDecreaseInAccountsPayable,8009.000,,,11376.000,,
IncreaseDecreaseInDueFromRelatedParties,,,,-5989.000,,
InterestExpense,,9173.000,,,,
NetCashProvidedByUsedInFinancingActivities,43263.000,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,43263.000,,,,,
NetCashProvidedByUsedInOperatingActivities,-34166.000,,,-7291.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-34166.000,,,-7291.000,,
NetIncomeLoss,-43161.000,-3080710.000,6091.000,-12733.000,-4214015.000,-23344504.000
OperatingIncomeLoss,-43161.000,-3071537.000,12368.000,10126.000,4204270.000,23350075.000
ProceedsFromIssuanceOfCommonStock,43263.000,,,,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,,2100000.000,
StockIssuedDuringPeriodValueIssuedForServices,,,,,4200000.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,448039037.000,448039037.000,448039037.000,450069806.000
