,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,13451000.000,,,,
AccountsPayableCurrent,223984000.000,258690000.000,181727000.000,262635000.000,210326000.000,268891000.000,212195000.000,313025000.000,240807000.000,298456000.000,261447000.000,501761000.000,510400000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,47988000.000,,,,53924000.000,,,,72178000.000,
AccruedBonusesCurrent,,,,16771000.000,,,,19584000.000,,,,37859000.000,
AccruedRentCurrent,,,,14399000.000,,,,20763000.000,,,,21769000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,394008000.000,,,,578687000.000,,,,786084000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,26019000.000,26177000.000,24737000.000,12844000.000,4228000.000,3108000.000,1146000.000,2804000.000,922000.000,1596000.000,2070000.000,-2551000.000,-4400000.000
AdditionalPaidInCapitalCommonStock,1167509000.000,1168829000.000,1167285000.000,1172515000.000,1178280000.000,1179782000.000,1182070000.000,1183218000.000,1184121000.000,1185539000.000,1187244000.000,1627384000.000,2237800000.000
Assets,4813028000.000,4709696000.000,4612915000.000,4763732000.000,4662755000.000,4739325000.000,4667160000.000,5110085000.000,4931071000.000,4948541000.000,4969256000.000,8641841000.000,9940000000.000
AssetsCurrent,601486000.000,474918000.000,369288000.000,509739000.000,387853000.000,462551000.000,347991000.000,414367000.000,286673000.000,255472000.000,195627000.000,683643000.000,891000000.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,5390000.000,,,,70377000.000,
AvailableForSaleSecuritiesEquitySecuritiesNoncurrent,,,,14429000.000,,,,12900000.000,,,,5000000.000,
BankAcceptancesExecutedAndOutstanding,,,,43692000.000,,,,42751000.000,,,,60266000.000,
BuildingsAndImprovementsGross,,,,,,,,14381000.000,,,,,
CapitalLeaseObligations,,,,80645000.000,,,,74898000.000,,,,533573000.000,
CapitalLeasedAssetsGross,,,,14381000.000,,,,,,,,120238000.000,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,11304000.000,,,,9966000.000,,,,114033000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,3077000.000,,,,4415000.000,,,,6205000.000,
