,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,67239000.000,72497000.000,61085000.000,74327000.000,67347000.000,62991000.000,59113000.000,64133000.000,79535000.000,82994000.000,80821000.000,82005000.000,96109000.000,98966000.000,116498000.000,116066000.000,131323000.000,115424000.000,109170000.000,128317000.000,138383000.000,125908000.000,125383000.000,132666000.000
AccountsPayableCurrent,38376000.000,39359000.000,39692000.000,46067000.000,36368000.000,31547000.000,30745000.000,39745000.000,48943000.000,51256000.000,47388000.000,47696000.000,56788000.000,64678000.000,70618000.000,79905000.000,81802000.000,76693000.000,73405000.000,88203000.000,79265000.000,69186000.000,85116000.000,87281000.000
AccruedIncomeTaxesCurrent,,,,,,,57000.000,,,,2995000.000,,,,7416000.000,,,,4747000.000,,,,2887000.000,
AccruedLiabilitiesCurrent,18789000.000,16721000.000,17384000.000,15351000.000,15429000.000,12516000.000,12358000.000,13101000.000,15327000.000,14398000.000,15726000.000,15924000.000,17021000.000,18419000.000,21099000.000,19041000.000,21986000.000,22224000.000,21089000.000,20312000.000,24646000.000,21957000.000,20727000.000,22023000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,55000.000,,,,61000.000,,,,0.000,,,,0.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,48779000.000,,,,52709000.000,,,,55305000.000,,,,58432000.000,,,,62619000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1764000.000,1920000.000,137000.000,435000.000,-1119000.000,-860000.000,-70000.000,23000.000,-293000.000,-114000.000,814000.000,1173000.000,1214000.000,394000.000,-1398000.000,-3466000.000,-4127000.000,-3686000.000,-5101000.000,-5042000.000,-4212000.000,-4980000.000,-6667000.000,-6778000.000
AdditionalPaidInCapital,,,147004000.000,147594000.000,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,163841000.000,151834000.000,,,147748000.000,147849000.000,148688000.000,149294000.000,149304000.000,149419000.000,149608000.000,149898000.000,149906000.000,149906000.000,149917000.000,150198000.000,150294000.000,150305000.000,150305000.000,150401000.000,150401000.000,150401000.000,150404000.000,150554000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1685000.000,1720000.000,1691000.000,1755000.000,1652000.000,1685000.000,1614000.000,1657000.000,1699000.000,1734000.000,1714000.000,1765000.000,1807000.000,1855000.000,1850000.000,1810000.000,1844000.000,1778000.000,1864000.000,1906000.000,1987000.000,2011000.000,1004000.000,1054000.000
Assets,223197000.000,213756000.000,211842000.000,217643000.000,207727000.000,201804000.000,202351000.000,212455000.000,224789000.000,227416000.000,226669000.000,229015000.000,240945000.000,251212000.000,262355000.000,269052000.000,277381000.000,274315000.000,270855000.000,296462000.000,307346000.000,297404000.000,297438000.000,307709000.000
AssetsCurrent,179164000.000,170041000.000,166841000.000,172850000.000,163340000.000,157588000.000,158281000.000,168461000.000,180846000.000,184099000.000,183935000.000,187043000.000,198108000.000,207708000.000,218430000.000,224532000.000,232232000.000,227406000.000,219265000.000,240223000.000,244696000.000,229995000.000,225640000.000,230889000.000
CashAndCashEquivalentsAtCarryingValue,54931000.000,35653000.000,50153000.000,37587000.000,40760000.000,43492000.000,48591000.000,47427000.000,43413000.000,41205000.000,42864000.000,40544000.000,39052000.000,36279000.000,39597000.000,38305000.000,35971000.000,40965000.000,38449000.000,33346000.000,29552000.000,32840000.000,31115000.000,24499000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesOutstanding,11948967.000,11267460.000,11000119.000,11057531.000,11067331.000,11067581.000,11158631.000,11232929.000,11234429.000,11249179.000,11265679.000,11300030.000,11301530.000,11301530.000,11302530.000,11322650.000,11340150.000,11341150.000,11341150.000,11345560.000,11345560.000,11345560.000,11346060.000,11351982.000
CommonStockValue,119000.000,113000.000,110000.000,111000.000,,,,,,,,,,,,,113000.000,113000.000,113000.000,113000.000,113000.000,113000.000,113000.000,113000.000
CommonStockValueOutstanding,,,,,111000.000,111000.000,112000.000,112000.000,112000.000,112000.000,113000.000,113000.000,113000.000,113000.000,113000.000,113000.000,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,1758000.000,,,,1842000.000,,,,2184000.000,,,,2499000.000,,,,4825000.000,
DeferredTaxAssetsGross,,,,,,,3581000.000,,,,3888000.000,,,,4083000.000,,,,3725000.000,,,,2832000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,1823000.000,,,,2046000.000,,,,1899000.000,,,,1226000.000,,,,-1993000.000,
DeferredTaxAssetsNetCurrent,4774000.000,4801000.000,5144000.000,5171000.000,5093000.000,4060000.000,3581000.000,3578000.000,3569000.000,3477000.000,3888000.000,4069000.000,4012000.000,4043000.000,4083000.000,4064000.000,4065000.000,4023000.000,3725000.000,3754000.000,3693000.000,3730000.000,,
DeferredTaxAssetsOther,,,,,,,96000.000,,,,54000.000,,,,222000.000,,,,179000.000,,,,222000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,95000.000,,,,95000.000,,,,94000.000,,,,78000.000,,,,58000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,,,3390000.000,,,,3739000.000,,,,3767000.000,,,,3468000.000,,,,2552000.000,
DeferredTaxLiabilities,,,,,,,,,,,,,,,,,,,,,,,1215000.000,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,,,,,,,,,,,,,,,,,,,,,,1215000.000,
DeferredTaxLiabilitiesNoncurrent,1978000.000,1978000.000,2110000.000,2110000.000,2110000.000,2110000.000,1758000.000,1758000.000,1758000.000,1758000.000,1842000.000,1842000.000,1842000.000,1842000.000,2184000.000,2184000.000,2184000.000,2184000.000,2499000.000,2499000.000,2499000.000,2499000.000,1993000.000,1969000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,1758000.000,,,,1842000.000,,,,2184000.000,,,,2499000.000,,,,3610000.000,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,,,,,,,,,,,,,,,,,,,487000.000,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,,,,,,,,,,,,,,,,,,,,,,,29000000.000,
DerivativeAssetNotionalAmount,,,,,,,,,6500000.000,4658000.000,,,,,,,,,,,,,,
DerivativeLiabilityNotionalAmount,,,,,,,,,,10448000.000,,,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,4819000.000,,,,4991000.000,,,,5956000.000,,,,6482000.000,,,,7452000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,133000.000,33000.000,,,,,,,,,,,,,,,,,,
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInEntitysCountryOfDomicile,,,,,41237000.000,41088000.000,40965000.000,40936000.000,,,,,,,,,,,,,,,,
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInForeignCountries,,,,,2885000.000,2864000.000,2842000.000,2796000.000,,,,,,,,,,,,,,,,
Goodwill,11619000.000,11619000.000,11619000.000,11619000.000,11619000.000,11619000.000,11619000.000,11619000.000,11619000.000,11619000.000,11619000.000,11619000.000,11619000.000,11619000.000,11619000.000,11619000.000,11619000.000,11619000.000,11619000.000,11619000.000,11619000.000,11619000.000,11619000.000,11619000.000
InventoryFinishedGoodsNetOfReserves,,,,,9698000.000,6973000.000,8276000.000,9404000.000,8930000.000,10099000.000,10820000.000,13760000.000,13619000.000,15033000.000,16992000.000,18232000.000,15567000.000,19249000.000,19006000.000,20831000.000,17744000.000,15863000.000,17670000.000,20326000.000
InventoryNet,50108000.000,55085000.000,48240000.000,52412000.000,47723000.000,45159000.000,45045000.000,49973000.000,51408000.000,53723000.000,54172000.000,56659000.000,55177000.000,65593000.000,56460000.000,61773000.000,57554000.000,64482000.000,66232000.000,71421000.000,69277000.000,64838000.000,64136000.000,67561000.000
InventoryRawMaterialsNetOfReserves,,,,,17739000.000,17876000.000,18856000.000,22087000.000,23740000.000,23819000.000,25772000.000,25329000.000,25339000.000,26795000.000,24291000.000,25351000.000,26431000.000,29925000.000,28328000.000,30413000.000,31192000.000,28868000.000,26322000.000,29360000.000
InventoryWorkInProcessNetOfReserves,,,,,7829000.000,7777000.000,7961000.000,8966000.000,9794000.000,10676000.000,9915000.000,10119000.000,10525000.000,14844000.000,10477000.000,10400000.000,10752000.000,10658000.000,10850000.000,12457000.000,12851000.000,12693000.000,11620000.000,12039000.000
Liabilities,,,,,,,,54507000.000,65819000.000,67105000.000,64956000.000,65462000.000,75651000.000,84939000.000,93901000.000,,,,96993000.000,,,,,
LiabilitiesAndStockholdersEquity,223197000.000,213756000.000,211842000.000,217643000.000,207727000.000,201804000.000,202351000.000,212455000.000,224789000.000,227416000.000,226669000.000,229015000.000,240945000.000,251212000.000,262355000.000,269052000.000,277381000.000,274315000.000,270855000.000,296462000.000,307346000.000,297404000.000,297438000.000,307709000.000
