,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,1882039.000,2806600.000,1918281.000,2145408.000,1566652.000,2583592.000,1689288.000,1496520.000,1715089.000,3489380.000,3127857.000,2681181.000,6628565.000,3305451.000,2357925.000,2965000.000,2780000.000,3727000.000,3307000.000,3393000.000,4359000.000,4951000.000,4393000.000,4250000.000
AccountsReceivableNet,995647.000,781405.000,644622.000,726360.000,823831.000,945273.000,658355.000,759010.000,893579.000,594561.000,593546.000,1143907.000,1696479.000,767605.000,797976.000,1421000.000,2161000.000,2205000.000,2562000.000,2166000.000,2697000.000,3798000.000,3882000.000,2399000.000
AccumulatedAmortizationDeferredFinanceCosts,564128.000,685749.000,809158.000,938918.000,1068678.000,1707.000,58626.000,116521.000,174417.000,232312.000,9633.000,84292.000,172097.000,180739.000,267022.000,417000.000,571000.000,726000.000,123000.000,145000.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,11851852.000,2235441.000,4499094.000,6457603.000,8745345.000,2061647.000,5809524.000,10685400.000,15104816.000,6541000.000,12959000.000,19692000.000,27497000.000,8210000.000,14212000.000,21307000.000,29392000.000,6577000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,-687674.000,-595201.000,861780.000,438500.000,268368.000,254657.000,88477.000,0.000,-855762.000,-1750000.000,-549000.000,-1852000.000,-1420000.000,-2741000.000,-3610000.000,-3625000.000,1747000.000,1468000.000
AdditionalPaidInCapital,241169861.000,255698249.000,271428671.000,302045374.000,301733441.000,301442135.000,301348146.000,301036095.000,300881510.000,300816466.000,432117205.000,451839466.000,451934269.000,612428979.000,612518523.000,612694000.000,612926000.000,608574000.000,607409000.000,605040000.000,605287000.000,605692000.000,605728000.000,604860000.000
Assets,348054029.000,345318463.000,345322607.000,342917618.000,340264436.000,353840461.000,350260242.000,346533468.000,347247801.000,344197545.000,338953502.000,336305131.000,420192682.000,456298521.000,568315978.000,576541000.000,577325000.000,566496000.000,599095000.000,603219000.000,700656000.000,692195000.000,709824000.000,701116000.000
CashAndCashEquivalentsAtCarryingValue,6423908.000,6934852.000,6848973.000,11333099.000,18311104.000,11603041.000,11221092.000,10021003.000,13357474.000,11179843.000,8613907.000,3188290.000,8409071.000,45963291.000,17365370.000,20548000.000,14198000.000,11372000.000,8025000.000,14309000.000,15620000.000,13820000.000,9108000.000,7739000.000
CommitmentsAndContingencies,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockDiscountOnShares,,,,,43761.000,,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,,0.010,0.010,,,0.010,,,,0.010,,,,0.010,
CommonStockSharesAuthorized,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,,900000000.000,900000000.000,,,900000000.000,,,,900000000.000,,,,900000000.000,
CommonStockSharesIssued,28260731.000,29691336.000,31465274.000,31843775.000,31819187.000,31800627.000,31800627.000,31763279.000,31753373.000,,,,,,,,,,,,,,,
CommonStockSharesOutstanding,28077959.000,29691336.000,31465274.000,31843775.000,31819187.000,31800627.000,31800627.000,31763279.000,31753373.000,,,,,,,,,39104000.000,38975000.000,38772000.000,,,38797000.000,38753000.000
CommonStockValueOutstanding,280780.000,296914.000,314653.000,318438.000,318192.000,318006.000,318006.000,317633.000,317534.000,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,185002000.000,198002000.000,300562000.000,299069000.000,325656000.000,325656000.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,,,,,,,,,-3955000.000,-4536000.000,-5119000.000,-4959000.000,-4905000.000,-4673000.000
DebtWeightedAverageInterestRate,,,,,,,,,,,,,,,,0.025,0.025,0.025,,0.026,0.028,0.029,,0.035
DeferredFinanceCostsNoncurrentNet,1812172.000,1690551.000,1672550.000,1542790.000,1413030.000,1327787.000,1311770.000,1254399.000,1196503.000,1181737.000,1483547.000,1423492.000,2263367.000,1881745.000,4244281.000,4133000.000,4017000.000,3904000.000,354000.000,332000.000,362000.000,337000.000,313000.000,285000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,,211000.000,,,,173000.000,
DeferredRevenue,,,,,,,1000000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsDeferredGainOnSaleLeasebackTransaction,,,,,,,-6985.000,,,,-256.000,,,,-3521.000,,,,4000.000,,,,13000.000,
DeferredTaxAssetsGross,,,,,,,3260397.000,,,,5913592.000,,,,7669756.000,,,,9505000.000,,,,11682000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,
DeferredTaxAssetsNet,,,,,,,0.000,,,,0.000,,,,0.000,,,,211000.000,,,,173000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,3267382.000,,,,5920309.000,,,,7653129.000,,,,9468000.000,,,,11410000.000,
DeferredTaxAssetsOther,,,,,,,0.000,,,,-6461.000,,,,20148.000,,,,33000.000,,,,259000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,3260397.000,,,,5913592.000,,,,7669756.000,,,,9294000.000,,,,11509000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,211000.000,,,,173000.000,
DividendsPayableCurrentAndNoncurrent,,,,,,,11200000.000,,,,,,,,,,0.000,,,,,,,
DueToAffiliateCurrentAndNoncurrent,27520717.000,27330125.000,28960573.000,745242.000,1648503.000,0.000,1326255.000,745242.000,1636366.000,310000.000,0.000,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,,1100000.000,,,,,2800000.000,2500000.000,2300000.000,2100000.000,2400000.000,4000000.000,3600000.000,3200000.000,3600000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,620455.000,662065.000,703675.000,745286.000,786896.000,801434.000,841686.000,881938.000,922191.000,926571.000,927451.000,928331.000,929212.000,930093.000,930973.000,932000.000,933000.000,934000.000,934000.000,935000.000,936000.000,937000.000,938000.000,939000.000
IntangibleAssetsNetExcludingGoodwill,416398.000,374788.000,333178.000,291567.000,249957.000,155652.000,115399.000,75147.000,34894.000,30514.000,29634.000,28754.000,27873.000,26993.000,26113.000,25000.000,24000.000,23000.000,23000.000,22000.000,21000.000,20000.000,19000.000,18000.000
Liabilities,176930629.000,165943923.000,155514335.000,126109381.000,124139714.000,140433054.000,140173053.000,138560625.000,140443615.000,140506231.000,59022050.000,39784336.000,129964085.000,8079932.000,123623631.000,138301000.000,144902000.000,146581000.000,188057000.000,201271000.000,307163000.000,306400000.000,328754000.000,328354000.000
LiabilitiesAndStockholdersEquity,348054029.000,345318463.000,345322607.000,342917618.000,340264436.000,353840461.000,350260242.000,346533468.000,347247801.000,344197545.000,338953502.000,336305131.000,420192682.000,456298521.000,568315978.000,576541000.000,577325000.000,566496000.000,599095000.000,603219000.000,700656000.000,692195000.000,709824000.000,701116000.000
LongTermDebt,,,,,,,,,,,,,,,,,,,181047000.000,193466000.000,295443000.000,294110000.000,320751000.000,320983000.000
OtherLiabilities,3454835.000,2832982.000,2609809.000,1193059.000,2527340.000,4849462.000,4801387.000,3962740.000,4736037.000,4350728.000,3734193.000,3103155.000,4844076.000,4774481.000,3265706.000,3334000.000,4120000.000,4852000.000,3703000.000,4412000.000,7361000.000,7339000.000,3610000.000,3121000.000
PreferredStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,,100000000.000,,,,100000000.000,,,,100000000.000,
PrepaidExpenseAndOtherAssets,325225.000,454681.000,499188.000,412014.000,327769.000,925868.000,1098268.000,908006.000,1587781.000,1942485.000,2506470.000,6102762.000,1910013.000,6653315.000,2781001.000,2485000.000,2529000.000,3095000.000,3277000.000,3581000.000,3628000.000,2875000.000,4815000.000,6403000.000
RestrictedCashAndCashEquivalents,4486707.000,3568980.000,6762246.000,2649966.000,2599924.000,1612657.000,2050063.000,1865838.000,1352822.000,1287201.000,0.000,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-122805412.000,-126368695.000,-130620551.000,-133874679.000,-134338985.000,-136858800.000,-139491344.000,-141477873.000,-144041796.000,-146569699.000,-152688059.000,-155823173.000,-162043999.000,-164603995.000,-167363988.000,-173100000.000,-180350000.000,-187198000.000,-195341000.000,-200739000.000,-208572000.000,-216660000.000,-226793000.000,-233954000.000
SecuredDebt,144073038.000,132974216.000,122025672.000,122025672.000,118397219.000,133000000.000,132356123.000,132356123.000,132356123.000,132356123.000,52160000.000,34000000.000,118491444.000,0.000,118000000.000,132002000.000,138002000.000,138002000.000,,193466000.000,295443000.000,294110000.000,,320983000.000
StockRepurchaseProgramAuthorizedAmount1,,,,,,,,,,,,,,,,,,30000000.000,30000000.000,30000000.000,,,30000000.000,30000000.000
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,,,,,,,,,,,,,,,,,,25400000.000,24000000.000,21500000.000,,,20800000.000,19800000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,171123400.000,179374540.000,189808272.000,216808237.000,216124722.000,213407407.000,210087189.000,207972843.000,206804186.000,203691314.000,279931452.000,296520795.000,290228597.000,448218589.000,444692347.000,438240000.000,432423000.000,419915000.000,411038000.000,401948000.000,393493000.000,385795000.000,381070000.000,372762000.000
TimberAndTimberlands,333593972.000,331513206.000,328561850.000,325961822.000,,,345657147.000,333885506.000,333323842.000,334438807.000,334471743.000,326479573.000,411695403.000,411690972.000,558206053.000,554470000.000,567355000.000,565589000.000,612351000.000,591019000.000,692540000.000,692652000.000,721079000.000,690849000.000
