,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30
AllocatedShareBasedCompensationExpense,,,,-200000.000,-500000.000,,,300000.000,300000.000,,-200000.000,-200000.000
AmortizationOfFinancingCosts,,,501000.000,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,1868000.000,,,,1851000.000,
AssetImpairmentCharges,,,1351000.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-6355000.000,,,,2707000.000,,,,-8891000.000,
CashFlowHedgeGainLossReclassifiedToInterestExpenseNet,,,,100000.000,,,,,,,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,300000.000,,,,,,,
ComprehensiveIncomeNetOfTax,,,-24544000.000,-5931000.000,-15545000.000,-19034000.000,-17911000.000,-3390000.000,-15569000.000,-2515000.000,-13218000.000,-43131000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,-717000.000,-2073000.000,-152000.000,-374000.000,-1376000.000,-570000.000,1008000.000,-20000.000,-100000.000,-6000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,-25261000.000,-8004000.000,-15697000.000,-19408000.000,-19287000.000,-3960000.000,-14561000.000,-2535000.000,-13318000.000,-43137000.000
CostOfRevenue,122386000.000,120856000.000,76437000.000,120168000.000,134212000.000,136318000.000,92436000.000,118356000.000,144800000.000,149310000.000,125323000.000,116802000.000
DebtInstrumentConvertibleInterestExpense,,,,,-8357000.000,,63000.000,,,,,
DebtInstrumentDecreaseRepayments,,,,16300000.000,,,,,,,,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,,,,,,,,,,,2656000.000
DeferredIncomeTaxExpenseBenefit,,,1768000.000,,,,-15560000.000,,,,-9979000.000,
DepreciationDepletionAndAmortization,,,14636000.000,,,,14180000.000,,,,14360000.000,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,200000.000,,,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,100000.000,100000.000,,,,,,,
EarningsPerShareBasic,-0.050,-0.370,,-0.060,-0.170,,-0.190,-0.020,-0.180,,-0.140,-0.450
