,2017-03-31
AccountsPayableCurrent,1579789.000
AccruedLiabilitiesCurrent,3287974.000
AccruedProfessionalFeesCurrent,448788.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,29328.000
AdditionalPaidInCapital,112464370.000
Assets,47203311.000
AssetsCurrent,46541184.000
CashAndCashEquivalentsAtCarryingValue,44225807.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,62000000.000
CommonStockSharesIssued,9838590.000
CommonStockSharesOutstanding,9838590.000
CommonStockValue,9839.000
DeferredCostsCurrent,1926017.000
EmployeeRelatedLiabilitiesCurrent,410701.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,13676373.000
FiniteLivedIntangibleAssetsNet,123946.000
LiabilitiesAndStockholdersEquity,47203311.000
LiabilitiesCurrent,4867763.000
OtherAccruedLiabilitiesCurrent,566677.000
OtherAssetsNoncurrent,200281.000
PrepaidExpenseAndOtherAssetsCurrent,389360.000
PropertyPlantAndEquipmentNet,46586.000
RetainedEarningsAccumulatedDeficit,-70148424.000
SecurityDeposit,415260.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,1039677.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,7.600
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,9869810.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,3893542.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,7.790
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,2826395.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,7.790
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,2826395.000
StockholdersEquity,42335548.000
