,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-250000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000
AvailableForSaleSecuritiesGrossRealizedGains,100000.000
AvailableForSaleSecuritiesGrossRealizedLosses,0.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,1276000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,10203000.000
CommunicationsAndInformationTechnology,761000.000
ComprehensiveIncomeNetOfTax,-1082000.000
ContractuallySpecifiedServicingFeesAmount,1884000.000
CurrentIncomeTaxExpenseBenefit,13000.000
CurrentStateAndLocalTaxExpenseBenefit,13000.000
DeferredFederalIncomeTaxExpenseBenefit,-25000.000
DeferredFederalStateAndLocalTaxExpenseBenefit,-2000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,23000.000
DepreciationAmortizationAndAccretionNet,588000.000
DepreciationAndAmortization,587000.000
DividendIncomeSecuritiesOperatingTaxExempt,366000.000
DividendIncomeSecuritiesOperatingTaxable,1260000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340
EmployeeStockOwnershipPlanESOPCompensationExpense,257000.000
FairValueInputsDiscountRate,0.140
FederalDepositInsuranceCorporationPremiumExpense,246000.000
FeesAndCommissions,1502000.000
FinancingReceivableAllowanceForCreditLossesRecovery,25000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,96000.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,0.000
ForeclosedRealEstateExpense,168000.000
GainLossOnSaleOfMortgageLoans,10381000.000
GainLossOnSaleOfSecuritiesNet,162000.000
ImpairedFinancingReceivableAverageRecordedInvestment,6125000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,212000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,58000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,476000.000
IncomeTaxExpenseBenefit,13000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,2000.000
IncomeTaxReconciliationDeductionsDividends,4000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,162000.000
IncomeTaxReconciliationOtherAdjustments,35000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,24000.000
IncomeTaxReconciliationTaxExemptIncome,125000.000
IncomeTaxesPaid,74000.000
IncreaseDecreaseInLifeInsuranceLiabilities,-172000.000
IncreaseDecreaseInLoansDeferredIncome,-111000.000
InformationTechnologyAndDataProcessing,197000.000
InterestAndDividendIncomeOperating,14215000.000
InterestAndFeeIncomeLoansAndLeases,12438000.000
InterestExpense,1606000.000
InterestExpenseDeposits,1345000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,261000.000
InterestIncomeAndFeesBankersAcceptancesCertificatesOfDepositAndCommercialPaper,151000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,12506000.000
InterestIncomeExpenseNet,12609000.000
LaborAndRelatedExpense,15488000.000
LifeInsuranceCorporateOrBankOwnedChangeInValue,172000.000
LoansAndLeasesReceivableRelatedPartiesProceeds,32000.000
MarketableSecuritiesRealizedGainLossOtherThanTemporaryImpairmentsAmount,328000.000
MarketingExpense,448000.000
NetCashProvidedByUsedInFinancingActivities,40480000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,40480000.000
NetCashProvidedByUsedInInvestingActivities,-31191000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-31191000.000
NetCashProvidedByUsedInOperatingActivities,914000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,914000.000
NetIncomeLoss,463000.000
NoncashContributionExpense,1820000.000
NoninterestExpense,27060000.000
NoninterestExpenseDirectorsFees,251000.000
NoninterestIncome,15030000.000
NoninterestIncomeOtherOperatingIncome,621000.000
OccupancyNet,2128000.000
OperatingLeasesRentExpenseNet,568000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,-1584000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-1584000.000
