,2011-01-02,2011-04-03,2011-07-03,2011-10-02,2012-01-01,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2015-12-27,2016-03-27,2016-06-26,2016-10-02,2017-01-01,2017-04-02
AccountsPayableCurrent,,136260000.000,184391000.000,164819000.000,145595000.000,141426000.000,165481000.000,154003000.000,131354000.000,148136000.000,133092000.000,142813000.000,137373000.000,153597000.000,173024000.000,175952000.000,116571000.000,136319000.000,141011000.000,150284000.000,119922000.000,130473000.000,155083000.000,158773000.000,136165000.000,143453000.000
AccountsReceivableGrossCurrent,,,703028000.000,689423000.000,701597000.000,678376000.000,731330000.000,736032000.000,711583000.000,723325000.000,676602000.000,705471000.000,689648000.000,701484000.000,715219000.000,741672000.000,703748000.000,700575000.000,665868000.000,667520000.000,631672000.000,719883000.000,740519000.000,749569000.000,782042000.000,745899000.000
AccountsReceivableNetCurrent,,598908000.000,669131000.000,657179000.000,664970000.000,642420000.000,697210000.000,700480000.000,674894000.000,687120000.000,632220000.000,660847000.000,642897000.000,656481000.000,674447000.000,701892000.000,667425000.000,666013000.000,633544000.000,636030000.000,593968000.000,681123000.000,700846000.000,714336000.000,750784000.000,714471000.000
AccountsReceivableUnapprovedContractClaims,,,,,,,,,,,,,,,,,,,31000000.000,31000000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,108409000.000,114393000.000,118141000.000,124762000.000,130690000.000,134555000.000,135118000.000,140198000.000,146137000.000,148745000.000,154140000.000,157111000.000,157836000.000,164308000.000,158941000.000,147373000.000,135644000.000,138607000.000,137220000.000,140065000.000,142397000.000,145540000.000,146867000.000,148916000.000,152304000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,38275000.000,40159000.000,4754000.000,15380000.000,24711000.000,17693000.000,31017000.000,25539000.000,13377000.000,-9021000.000,1858000.000,-19413000.000,-35449000.000,-16588000.000,-42538000.000,-67587000.000,-112620000.000,-100310000.000,-143171000.000,-158545000.000,-132566000.000,-124038000.000,-128008000.000,-143194000.000,-133419000.000
AdditionalPaidInCapitalCommonStock,,384659000.000,389634000.000,399420000.000,404896000.000,418667000.000,425178000.000,433009000.000,443437000.000,457428000.000,457480000.000,443099000.000,456514000.000,464354000.000,447864000.000,402516000.000,390214000.000,346863000.000,344833000.000,326593000.000,310662000.000,291500000.000,276242000.000,260340000.000,257417000.000,256063000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,33897000.000,32244000.000,36627000.000,35956000.000,34120000.000,35552000.000,36689000.000,36205000.000,44382000.000,44624000.000,46751000.000,45003000.000,40772000.000,39780000.000,36323000.000,34562000.000,32324000.000,31490000.000,37704000.000,38760000.000,39673000.000,35233000.000,31258000.000,31428000.000
Assets,,1500185000.000,1571827000.000,1593988000.000,1600627000.000,1576084000.000,1709619000.000,1671030000.000,1714975000.000,1927934000.000,1771512000.000,1799092000.000,1788673000.000,1777032000.000,1824220000.000,1776404000.000,1696136000.000,1643947000.000,1703522000.000,1559242000.000,1527494000.000,1752914000.000,1814329000.000,1800779000.000,1800423000.000,1798369000.000
AssetsCurrent,,751317000.000,829911000.000,839102000.000,846303000.000,822694000.000,898762000.000,859313000.000,893888000.000,921156000.000,850623000.000,871642000.000,880251000.000,889758000.000,930828000.000,898603000.000,844693000.000,831580000.000,870467000.000,823775000.000,789737000.000,874546000.000,932596000.000,935428000.000,954002000.000,943076000.000
BilledContractReceivables,,,372771000.000,364779000.000,362362000.000,326991000.000,355556000.000,362331000.000,370231000.000,351897000.000,353299000.000,375149000.000,356496000.000,338377000.000,307905000.000,351693000.000,337791000.000,314993000.000,317697000.000,331364000.000,335873000.000,348360000.000,367632000.000,364287000.000,406173000.000,356929000.000
BillingsInExcessOfCost,,75601000.000,90101000.000,90586000.000,99382000.000,89430000.000,98926000.000,95319000.000,98862000.000,80605000.000,85352000.000,79507000.000,92179000.000,85970000.000,79160000.000,,106882000.000,95270000.000,92951000.000,,96188000.000,92125000.000,93401000.000,,112695000.000,114341000.000
BillingsInExcessOfCostCurrent,,,,84754000.000,93571000.000,85086000.000,94659000.000,90909000.000,94511000.000,79131000.000,85352000.000,79507000.000,92179000.000,85970000.000,79160000.000,103343000.000,106882000.000,95270000.000,92951000.000,93989000.000,96188000.000,92125000.000,93401000.000,88223000.000,112695000.000,114341000.000
BillingsInExcessOfCostNoncurrent,,,,5832000.000,5811000.000,4344000.000,4267000.000,4410000.000,4351000.000,1474000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,,,,,,,,81800000.000,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,35569000.000,27512000.000,64119000.000,54487000.000,40687000.000,48293000.000,35407000.000,36100000.000,101500000.000,91000000.000,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,,,,,,,,,,115500000.000,101300000.000,102900000.000,78800000.000,68300000.000,66000000.000,44700000.000,20600000.000,30400000.000,29300000.000,25600000.000,17800000.000,17800000.000,15500000.000,14500000.000,12200000.000
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,,80500000.000,49100000.000,31500000.000,7000000.000,6800000.000,0.000,4100000.000,4200000.000,4200000.000,10800000.000,11800000.000,8800000.000,8900000.000,3400000.000
CapitalLeaseObligations,,,,1700000.000,,,,2800000.000,,,,1800000.000,,,,1400000.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,1686000.000,,,,3094000.000,,,,1911000.000,,,,1471000.000,,,,700000.000,,,,154000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,1032000.000,,,,,,,,874000.000,,,,781000.000,,,,394000.000,,,,89000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,376000.000,,,,,,,,13000.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,636000.000,,,,5000.000,,,,55000.000,,,,13000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,163000.000,,,,836000.000,,,,384000.000,,,,70000.000,,,,50000.000,,,,13000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,491000.000,,,,1246000.000,,,,648000.000,,,,552000.000,,,,243000.000,,,,52000.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,118000.000,,,,244000.000,,,,132000.000,,,,81000.000,,,,27000.000,,,,6000.000,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,1568000.000,,,,2850000.000,,,,1779000.000,,,,1390000.000,,,,673000.000,,,,148000.000,,
CashAndCashEquivalentsAtCarryingValue,,90941000.000,98366000.000,90494000.000,105720000.000,106027000.000,140665000.000,104848000.000,151604000.000,159575000.000,146335000.000,129305000.000,160796000.000,167225000.000,188872000.000,122379000.000,98890000.000,98518000.000,175183000.000,135326000.000,125088000.000,113667000.000,153918000.000,160459000.000,126981000.000,171340000.000
CommonStockParOrStatedValuePerShare,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,,62330000.000,62464000.000,62495000.000,62748000.000,63372000.000,,63837000.000,64374000.000,64925000.000,64799000.000,64134000.000,64738000.000,65068000.000,64348000.000,62591000.000,62169000.000,60333000.000,60162000.000,59381000.000,58909000.000,58077000.000,57546000.000,57042000.000,57219000.000,57203000.000
CommonStockSharesOutstanding,,62330000.000,62464000.000,62495000.000,62748000.000,63372000.000,63571000.000,63837000.000,64374000.000,64925000.000,64799000.000,64134000.000,64738000.000,65068000.000,64348000.000,62591000.000,62169000.000,60333000.000,60162000.000,59381000.000,58909000.000,58077000.000,57546000.000,57042000.000,57219000.000,57203000.000
CommonStockValue,,623000.000,625000.000,625000.000,627000.000,634000.000,636000.000,638000.000,644000.000,649000.000,648000.000,641000.000,647000.000,650000.000,643000.000,626000.000,622000.000,603000.000,602000.000,594000.000,589000.000,581000.000,575000.000,570000.000,572000.000,572000.000
ContractReceivableRetainage,,,13890000.000,15553000.000,19850000.000,22057000.000,15439000.000,17908000.000,16047000.000,28012000.000,27892000.000,23353000.000,20170000.000,23469000.000,25885000.000,26929000.000,23621000.000,26008000.000,29740000.000,24333000.000,24221000.000,28695000.000,34680000.000,29135000.000,32683000.000,35233000.000
ContractsReceivableClaimsAndUncertainAmounts,,,,,,,,,,,,,,10000000.000,,,,,,,,,,,,
DebtAndCapitalLeaseObligations,,,,147424000.000,,,,83078000.000,,,,207749000.000,,,,203831000.000,,,,192876000.000,,,,347011000.000,,
DeferredCompensationLiabilityClassifiedNoncurrent,,,,10600000.000,,,,12900000.000,,,,16100000.000,,,,19900000.000,,,,19300000.000,,,,20800000.000,,
DeferredCompensationPlanAssets,,,,11300000.000,,,,13400000.000,,,,17200000.000,,,,20100000.000,,,,19500000.000,,,,20900000.000,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,,,95800000.000,,,,100185000.000,,
DeferredTaxAssetsCapitalLossCarryforwards,,,,388000.000,,,,2926000.000,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,,,,,,,,,,,2910000.000,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,-48264000.000,,,,-45077000.000,,,,-48695000.000,,,,-49173000.000,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,630000.000,1016000.000,1091000.000
DeferredTaxAssetsNet,,,,39331000.000,,,,32395000.000,,,,40987000.000,,,,43303000.000,,,,40254000.000,,,,40467000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,,9563000.000,,,,10815000.000,,,,5512000.000,,,,23514000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,765000.000,,,,975000.000,,,,452000.000,,,,2635000.000,,,,1746000.000,,,,697000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,10057000.000,,,,10980000.000,,,,10778000.000,,,,10273000.000,,,,10516000.000,,,,10684000.000,,
