,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-10-31,2013-01-31,2013-04-30
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,141.000,,
AccountsPayableCurrent,2009505.000,1979169.000,2110236.000,2889969.000,1011771.000,2244461.000,
AccountsPayableRelatedPartiesCurrent,,,,,2301121.000,,
AccountsPayableTradeCurrent,,,,,,,796042.000
AccountsReceivableGross,,,,,575704.000,,
AccountsReceivableGrossCurrent,,,,,,103112.000,138857.000
AccountsReceivableNetCurrent,51140.000,712573.000,473862.000,739565.000,575704.000,103112.000,138857.000
AccruedLiabilitiesCurrent,1960638.000,2145337.000,854701.000,900929.000,1535560.000,237923.000,1717459.000
AccruedRoyaltiesCurrent,,,,,,0.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,0.000,0.000,0.000
AdditionalPaidInCapital,42735552.000,42892489.000,50541122.000,50672809.000,43185411.000,43648951.000,40534823.000
AllowanceForDoubtfulAccountsReceivable,,,,,0.000,0.000,0.000
AllowanceForDoubtfulAccountsReceivableCurrent,117472.000,131414.000,126781.000,138491.000,,0.000,0.000
Assets,1093753.000,2523582.000,6745916.000,7301936.000,581780.000,159589.000,246175.000
AssetsCurrent,175326.000,1634731.000,1209220.000,1937943.000,581780.000,159589.000,246175.000
AssetsNoncurrent,912865.000,885056.000,5534153.000,5350475.000,,0.000,
BankOverdrafts,8962.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,,115093.000,230709.000,295403.000,6076.000,22119.000,87900.000
ClassOfWarrantOrRightOutstanding,,,,,,,1603744.000
CommitmentsAndContingencies,0.000,0.000,0.000,0.000,,1417390.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,1350000.000,,,,,
CommonStockSharesAuthorized,500000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000
CommonStockSharesIssued,493456981.000,546110314.000,21279339.000,21279339.000,24826487.000,29485304.000,30942180.000
CommonStockSharesOutstanding,493456981.000,546110314.000,21279339.000,21279339.000,24826487.000,29485304.000,30942180.000
CommonStockValue,493455.000,546110.000,21279.000,21279.000,24826.000,29485.000,30942.000
ConvertibleNotesPayableCurrent,,,,,265000.000,325000.000,328711.000
DebtInstrumentUnamortizedDiscount,,,,,60000.000,0.000,
DeferredFinanceCostsNoncurrentNet,,179617.000,168388.000,,,,
DeferredRentCreditNoncurrent,,,,2735.000,,0.000,0.000
DeferredRevenueCurrent,-190846.000,,,,,,
DeferredTaxAssetsGross,,,,,,,29001000.000
DeferredTaxAssetsNet,,,,,,,0.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,29001000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,0.000
DeferredTaxAssetsValuationAllowance,,,,,,,29001000.000
DerivativeLiabilitiesCurrent,31055.000,,,,,,625787.000
DueFromEmployeesCurrent,,,,,0.000,0.000,0.000
DueToAffiliateCurrent,,,,,,,30000.000
DueToRelatedPartiesCurrent,,286019.000,219891.000,215946.000,660938.000,785945.000,
EmployeeRelatedLiabilitiesCurrent,,,,,,0.000,0.000
EquityMethodInvestments,102345.000,102345.000,102345.000,102345.000,,0.000,0.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,0.000,0.000,0.000
FiniteLivedIntangibleAssetsNet,,,,,0.000,0.000,0.000
FiniteLivedTrademarksGross,,,,,0.000,0.000,0.000
IntangibleAssetsCurrent,,,,,,,0.000
IntangibleAssetsNetExcludingGoodwill,607073.000,592370.000,5208058.000,5193355.000,,0.000,0.000
InterestPayableCurrent,,,,,,237923.000,183370.000
InventoryFinishedGoods,,,,,0.000,0.000,19418.000
InventoryNet,12712.000,697791.000,494934.000,841401.000,0.000,0.000,19418.000
InventoryRawMaterials,,,,,0.000,0.000,0.000
Liabilities,5102798.000,5357238.000,4396275.000,5191852.000,15411429.000,16563743.000,23158451.000
LiabilitiesAndStockholdersEquity,1093753.000,2523582.000,6745916.000,7301936.000,581780.000,1576979.000,246175.000
LiabilitiesCurrent,5102798.000,5357238.000,4396275.000,5191852.000,15411429.000,16563743.000,23158451.000
LineOfCreditFacilityInterestRateAtPeriodEnd,,,,,,,0.180
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,660000.000,660000.000,500000.000
LinesOfCreditCurrent,,,,,,,660938.000
LoansPayable,,,,,,499500.000,
LoansPayableCurrent,,,,,,-499500.000,
LongTermLoansPayable,,,,,,0.000,
LongTermNotesPayable,,,,,0.000,,
MinorityInterest,-432.000,-432.000,-432.000,-432.000,,0.000,-432.000
NotesAndLoansPayableCurrent,,,,,219500.000,499500.000,504508.000
NotesPayable,,,,,219500.000,,
NotesPayableCurrent,439008.000,345399.000,843000.000,793000.000,460000.000,410000.000,2149888.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,405008.000,1660000.000,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,405008.000,1660000.000,
NotesPayableRelatedPartiesNoncurrent,,,,,0.000,0.000,
OperatingLossCarryforwards,,,,,,,85297000.000
OtherAccruedLiabilitiesCurrent,,,,,,0.000,
OtherAssetsCurrent,111474.000,109274.000,9715.000,61574.000,0.000,34358.000,0.000
OtherAssetsNoncurrent,12601.000,10724.000,49137.000,48550.000,,0.000,0.000
OtherEmployeeRelatedLiabilitiesCurrent,,,,,,0.000,0.000
OtherLiabilitiesCurrent,,,,,8552390.000,,1534089.000
OtherLoansPayableCurrent,653630.000,601314.000,368447.000,392008.000,219500.000,,
OtherPrepaidExpenseCurrent,,,,,0.000,34358.000,0.000
PreferredStockParOrStatedValuePerShare,,,,,0.001,0.001,0.001
PreferredStockRedemptionAmount,,,,,,8983524.000,
PreferredStockSharesAuthorized,,,,,1000000.000,1000000.000,1000000.000
PreferredStockValue,,,,,,0.000,
PropertyPlantAndEquipmentGross,,,,,0.000,0.000,0.000
PropertyPlantAndEquipmentNet,5562.000,3795.000,2543.000,13518.000,0.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,-48149498.000,-48533701.000,-48350709.000,-48586318.000,-58040003.000,-60082707.000,-63477723.000
SecurityDeposit,,,6225.000,6225.000,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,,2199744.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,1098.000,1098.000,1420.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,694.920
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,1420.000,1420.000,1420.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,694.920
StockholdersEquity,-4009045.000,-2833656.000,2349641.000,2107349.000,-14829649.000,-16404154.000,-22912276.000
