,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
CapitalLeaseObligationsIncurred,,,,,,,81683.000,,,,,,,
CashPeriodIncreaseDecrease,44122.000,,,,,,-100298.000,,,,109220.000,,,
CostOfGoodsSold,638280.000,815224.000,560816.000,478561.000,637659.000,514482.000,759454.000,901663.000,549360.000,651202.000,797244.000,962877.000,701668.000,721208.000
CurrentIncomeTaxExpenseBenefit,,,,,65100.000,38000.000,-8733.000,-79094.000,-80000.000,-100548.000,78470.000,73300.000,58230.000,14271.000
DeferredFederalIncomeTaxExpenseBenefit,,,,,,,30000.000,,,,,,,
DeferredIncomeTaxExpenseBenefit,-0.000,,,,-65100.000,-38000.000,-30067.000,-14106.000,-10000.000,2497.000,,0.000,0.000,
DepreciationDepletionAndAmortization,110885.000,125783.000,119733.000,122173.000,129947.000,129657.000,133578.000,125225.000,125282.000,130085.000,142258.000,143509.000,144844.000,146656.000
EarningsPerShareBasic,,,,,,,,,,,,0.030,0.010,
EarningsPerShareBasicAndDiluted,-0.001,0.010,-0.010,0.021,0.030,0.020,6036091.000,0.030,0.020,,0.030,,,
EarningsPerShareDiluted,,,,,,,,,,,0.030,0.030,0.010,0.020
GeneralAndAdministrativeExpense,442155.000,420161.000,366495.000,378362.000,443676.000,398656.000,592704.000,489799.000,443922.000,490905.000,559176.000,554233.000,555949.000,598063.000
GrossProfit,1683650.000,1890108.000,1536909.000,1623634.000,2055388.000,1765299.000,2081639.000,2278926.000,2032674.000,2108379.000,2358734.000,2517851.000,2270017.000,2338632.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-9508.000,84740.000,-30474.000,71224.000,188030.000,103884.000,109602.000,269601.000,204828.000,240487.000,234850.000,243043.000,137042.000,253355.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,-38800.000,93200.000,90000.000,175651.000,78470.000,73300.000,58230.000,88104.000
IncomeTaxesPaid,0.000,,,,,,17500.000,,,,0.000,,,
IncreaseDecreaseInAccountsPayable,93699.000,,,,,,121522.000,,,,161068.000,,,
IncreaseDecreaseInAccountsReceivable,-18539.000,,,,,,-218316.000,,,,-142869.000,,,
IncreaseDecreaseInAccruedInterestReceivableNet,0.000,,,,,,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,-7474.000,,,,,,-98618.000,,,,-147915.000,,,
IncreaseDecreaseInAccruedTaxesPayable,,,,,,,-8767.000,,,,78470.000,,,
IncreaseDecreaseInCustomerDeposits,4567.000,,,,,,246.000,,,,-205.000,,,
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,30067.000,,,,,,,
IncreaseDecreaseInDepositOtherAssets,0.000,,,,,,,,,,,,,
IncreaseDecreaseInInventories,-77192.000,,,,,,-9299.000,,,,7173.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,422.000,,,,,,-22553.000,,,,58881.000,,,
InterestExpense,98106.000,89546.000,83772.000,73839.000,70430.000,60197.000,59985.000,63852.000,58371.000,57618.000,54139.000,55435.000,51489.000,54332.000
InterestPaid,98106.000,,,,,,59985.000,,,,54139.000,,,
InvestmentIncomeInterest,435.000,611.000,455.000,459.000,819.000,558.000,639.000,450.000,442.000,511.000,249.000,450.000,460.000,349.000
LaborAndRelatedExpense,778447.000,891432.000,766039.000,775703.000,910527.000,817723.000,895489.000,993407.000,902837.000,887738.000,1064588.000,1129469.000,1052225.000,961993.000
MarketingAndAdvertisingExpense,72223.000,81401.000,33318.000,21284.000,84207.000,34393.000,52062.000,105301.000,41220.000,53957.000,47938.000,101768.000,40779.000,68709.000
NetCashProvidedByUsedInFinancingActivities,-33328.000,,,,,,-36777.000,,,,-68689.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-33328.000,,,,,,-36777.000,,,,-68689.000,,,
NetCashProvidedByUsedInInvestingActivities,-24440.000,,,,,,-62183.000,,,,-135331.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-24440.000,,,,,,-62183.000,,,,-135331.000,,,
NetCashProvidedByUsedInOperatingActivities,101890.000,,,,,,-1338.000,,,,313240.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,101890.000,,,,,,-1338.000,,,,313240.000,,,
NetIncomeLoss,-9508.000,84740.000,-30474.000,71224.000,188030.000,103884.000,70802.000,176401.000,114828.000,142436.000,156380.000,169743.000,78812.000,165251.000
NonoperatingIncomeExpense,-97671.000,-88935.000,-83317.000,-73380.000,-69611.000,-59639.000,-59346.000,-63402.000,-57929.000,-57107.000,-53890.000,-54985.000,-51029.000,-53983.000
OperatingExpenses,1595487.000,1716433.000,1484066.000,1479030.000,1797747.000,1601776.000,1912691.000,1945923.000,1769917.000,1810785.000,2069994.000,2219823.000,2081946.000,2031294.000
OperatingIncomeLoss,88163.000,173675.000,52843.000,144604.000,257641.000,163523.000,168948.000,333003.000,262757.000,297594.000,288740.000,298028.000,188071.000,307338.000
PaymentsToAcquirePropertyPlantAndEquipment,-24440.000,,,,,,62183.000,,,,135331.000,,,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,18919.000,,,,,,,
RepaymentsOfLongTermDebtAndCapitalSecurities,33328.000,,,,,,55696.000,,,,68689.000,,,
SalesRevenueGoodsNet,2321930.000,2705332.000,2097725.000,2102195.000,2693047.000,2279781.000,2841093.000,3180589.000,2582034.000,2759581.000,3155978.000,3480728.000,2971685.000,3059840.000
ShareBasedCompensation,5030.000,,,,,,,,,,,,,
ShippingHandlingAndTransportationCosts,191777.000,197656.000,198481.000,181508.000,229390.000,221347.000,238858.000,232191.000,256656.000,248100.000,256034.000,290844.000,288149.000,255873.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,,,6037341.000,6048482.000,6036369.000,-12083454.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,6036091.000,6036091.000,0.010,6036091.000,6036091.000,,6036091.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,,,,,6036091.000,6036091.000,
