,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableCurrent,20521414.000,11249910.000,72356548.000,68823343.000,68308404.000,81081267.000
AccountsReceivableNetCurrent,3120581.000,884591.000,19615153.000,19702943.000,16413547.000,25661507.000
AccruedLiabilitiesCurrent,477280.000,492727.000,555236.000,301602.000,2034621.000,2004584.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,201779.000,
AdditionalPaidInCapital,97773124.000,97891585.000,101305069.000,106923662.000,107545291.000,107853450.000
AssetRetirementObligationsNoncurrent,708274.000,710401.000,724241.000,739235.000,754229.000,769223.000
Assets,68943397.000,58655002.000,114967629.000,115938764.000,116146440.000,116158415.000
AssetsCurrent,23338760.000,9676121.000,71047262.000,70237803.000,67510845.000,68881794.000
AvailableForSaleSecuritiesCurrent,,,,5117233.000,5319012.000,702155.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,201779.000,
BuildingsAndImprovementsGross,,,,,889609.000,889609.000
CapitalizedCostsProvedProperties,,,,,31734674.000,40864057.000
CapitalizedCostsSupportEquipmentAndFacilities,,,,,17405.000,25788.000
CapitalizedCostsUnprovedProperties,,,,,47443406.000,46590483.000
Cash,,,,,300000.000,100000.000
CashAndCashEquivalentsAtCarryingValue,6660340.000,7022771.000,10480734.000,5156896.000,14200551.000,10055396.000
ClassOfWarrantOrRightOutstanding,,,,,46456421.000,27100032.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,82746933.000,82746933.000,99213572.000,134490051.000,138343051.000,138343051.000
CommonStockValueOutstanding,68155.000,68155.000,84622.000,119898.000,123751.000,123751.000
DeferredTaxLiabilitiesNoncurrent,50222.000,46385.000,42471.000,45340.000,42980.000,46284.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,50690147.000,51945611.000,60166888.000,61034721.000,62888037.000,76750407.000
DueToRelatedPartiesCurrent,35075.000,141450.000,66330.000,20405.000,23422.000,30263.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,1341252.000,1012211.000
EquityMethodInvestments,948451.000,1048383.000,1340262.000,1467046.000,2017849.000,2047099.000
Liabilities,21792265.000,12640873.000,73744826.000,69929925.000,71163656.000,83931621.000
LiabilitiesAndStockholdersEquity,68943397.000,58655002.000,114967629.000,115938764.000,116146440.000,116158415.000
LiabilitiesCurrent,21033769.000,11884087.000,72978114.000,69145350.000,70366447.000,83116114.000
MineralPropertiesAccumulatedImpairment,,,,,31796015.000,41358015.000
OilAndGasPropertyFullCostMethodDepletion,,,,,1588500.000,1672000.000
OilAndGasPropertyFullCostMethodGross,,,,,79178080.000,87454540.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,119000.000,134000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,16000.000,65000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,0.000,0.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,103000.000,69000.000
PledgedFinancialInstrumentsNotSeparatelyReportedSecuritiesPledged,,,,,27291000.000,27311000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PropertyPlantAndEquipmentGross,,,,,80711628.000,88988088.000
PropertyPlantAndEquipmentNet,44656186.000,47930498.000,42580105.000,43592915.000,46617746.000,45229522.000
RestrictedCashAndCashEquivalents,,,,,13900000.000,10000000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,734000.000,1279000.000,40378075.000,39773000.000,30916000.000,32238000.000
RestrictedCashAndCashEquivalentsNoncurrent,0.000,0.000,0.000,641000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,3926667.000,3943334.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,2.460,2.450
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,15500.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,8440000.000,8340000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,1.350,1.360
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,3926667.000,3943334.000
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,8440000.000,8340000.000
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,1.350,1.360
StockholdersEquity,47151132.000,46014129.000,41222803.000,46008839.000,44982784.000,32226794.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,47151132.000,46014129.000,41222803.000,46008839.000,44982784.000,32226794.000
TimeDeposits,,,,,3625000.000,4927000.000
