,2011-09-30,2011-12-31,2012-03-31,2012-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,1661927.000,337782.000,2303008.000,784850.000
AccountsReceivableGrossCurrent,,,,4559058.000
AccountsReceivableNetCurrent,712367.000,1296296.000,13217394.000,4326447.000
AccruedIncomeTaxesCurrent,1206300.000,1154109.000,2606879.000,1305917.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1283115.000,,-1476307.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2561912.000,2884874.000,2793691.000,2765765.000
AdditionalPaidInCapitalCommonStock,7046494.000,7046495.000,7046495.000,7046495.000
AdvancesOnInventoryPurchases,6951051.000,5527356.000,897437.000,896471.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,232611.000
Assets,31432521.000,30544514.000,37263150.000,34871940.000
AssetsCurrent,21221598.000,20452697.000,27399306.000,25369764.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,0.965
Capital,,,,6608427.000
CashAndCashEquivalentsAtCarryingValue,10928215.000,3848413.000,7927633.000,18483746.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,0.000
ClassOfWarrantOrRightOutstanding,,,,873315.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000
CommonStockSharesIssued,12958031.000,12958000.000,12958032.000,12958032.000
CommonStockSharesOutstanding,12958031.000,12958000.000,12958032.000,12958032.000
CommonStockValue,12958.000,12958.000,12958.000,12958.000
CustomerAdvancesCurrent,,994935.000,45436.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextRollingTwelveMonths,,,,55730.000
FiniteLivedIntangibleAssetsAmortizationExpenseRollingAfterYearFive,,,,95307.000
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFive,,,,76344.000
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,,,,96060.000
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,,,,124809.000
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,,,,207892.000
FiniteLivedIntangibleAssetsNet,,,,656142.000
IntangibleAssetsNetExcludingGoodwill,622818.000,589883.000,593375.000,656142.000
InventoryFinishedGoods,,,,231336.000
InventoryNet,1368222.000,8674347.000,4495828.000,805825.000
InventoryRawMaterials,,,,574489.000
Liabilities,2953788.000,2572306.000,5040555.000,2224605.000
LiabilitiesAndStockholdersEquity,31432521.000,30544514.000,37263150.000,34871940.000
OtherIntangibleAssetsNet,,,,656142.000
OtherLiabilitiesCurrent,85561.000,85480.000,85232.000,85140.000
OtherReceivablesNetCurrent,180110.000,445648.000,202292.000,234617.000
PayablesToCustomers,,,,48698.000
PrepaidExpenseNoncurrent,,6109134.000,5926948.000,
PropertyPlantAndEquipmentGross,,,,4695012.000
PropertyPlantAndEquipmentNet,,,3343521.000,3218705.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,0.000,,
RetainedEarningsAccumulatedDeficit,17174696.000,15752651.000,19846795.000,20299889.000
ShortTermBankLoansAndNotesPayable,0.000,0.000,,784850.000
StockholdersEquity,28478733.000,27972208.000,32222595.000,32647335.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,28478733.000,27972208.000,32222595.000,32647335.000
