,2011-04-30,2012-04-28,2013-04-27,2014-05-03,2015-05-02,2016-04-30,2017-04-29
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,1110000.000
AdjustmentsToAdditionalPaidInCapitalOther,,,24292000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,20775000.000,20187000.000,12171000.000,19989000.000,14889000.000,6299000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,10967000.000
AdvertisingExpense,,116388000.000,110878000.000,61527000.000,58823000.000,53569000.000,36420000.000
AmortizationOfAcquiredIntangibleAssets,,3935000.000,5145000.000,,,,
AmortizationOfFinancingCosts,,5381000.000,5470000.000,5957000.000,5477000.000,3276000.000,1950000.000
AmortizationOfIntangibleAssets,,,21426000.000,17835000.000,14713000.000,1012000.000,782000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,2859084.000,3048040.000,,,
AssetImpairmentCharges,,11747000.000,4168000.000,32390000.000,373000.000,3991000.000,349000.000
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,,,,2737290.000,2737290.000,2737290.000
BusinessExitCosts,,551000.000,5006000.000,,,,
BusinessExitCosts1,,,,929000.000,1201000.000,744000.000,1434000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-1536000.000,-5298000.000,106339000.000,179701000.000,-265811000.000,-60522000.000,-1845000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,-16029000.000,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,-16505000.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,-81643000.000,
CommonStockDividendsPerShareDeclared,,,,,,0.600,0.600
ComprehensiveIncomeNetOfTax,,-73872000.000,-157863000.000,-42349000.000,31836000.000,-7762000.000,22187000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-72375000.000,-73872000.000,-157863000.000,,,,
ConversionOfStockAmountIssued1,,,,,,200262000.000,
CostOfMerchandiseSalesBuyingAndOccupancyCosts,5205712000.000,5218383000.000,5156499000.000,4523422000.000,4196998000.000,2836547000.000,2682356000.000
CurrentFederalTaxExpenseBenefit,,6228000.000,18270000.000,5753000.000,81107000.000,-47053000.000,3722000.000
CurrentForeignTaxExpenseBenefit,,,486000.000,156000.000,1314000.000,-273000.000,
CurrentIncomeTaxExpenseBenefit,,9830000.000,21350000.000,8728000.000,91265000.000,-43418000.000,-3758000.000
CurrentStateAndLocalTaxExpenseBenefit,,3602000.000,2594000.000,2819000.000,8844000.000,3908000.000,-7480000.000
DeferredFederalIncomeTaxExpenseBenefit,,-28504000.000,-93684000.000,30792000.000,-41000.000,21570000.000,25724000.000
DeferredForeignIncomeTaxExpenseBenefit,,,,,44000.000,16000.000,
DeferredIncomeTaxExpenseBenefit,1614000.000,-37570000.000,-118893000.000,43225000.000,-12578000.000,34604000.000,28534000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-9066000.000,-25209000.000,12433000.000,-12581000.000,13018000.000,2810000.000
DefinedBenefitPlanBenefitsPaid,,,,,,20897000.000,
DefinedContributionPlanCostRecognized,,15273000.000,15902000.000,16744000.000,16270000.000,12251000.000,11815000.000
Depreciation,,,,,179462000.000,134850000.000,117105000.000
DepreciationAndAmortization,228647000.000,232667000.000,227134000.000,216807000.000,194174000.000,135863000.000,117887000.000
DepreciationDepletionAndAmortization,244734000.000,238048000.000,232604000.000,222764000.000,199652000.000,139138000.000,119837000.000
DividendsCash,,,15767000.000,16028000.000,15765000.000,,
DividendsCommonStockCash,44783000.000,,,,,46056000.000,43887000.000
DividendsPreferredStock,,7081000.000,15767000.000,,,,
DividendsPreferredStockCash,,11044000.000,15767000.000,,,,
DividendsPreferredStockStock,,,,,,1783000.000,
DividendsShareBasedCompensation,,,,,,451000.000,212000.000
EarningsPerShareBasic,-1.310,-1.410,-3.020,-1.120,0.210,-0.490,0.300
EarningsPerShareDiluted,-1.310,-1.410,-3.020,-1.120,0.210,-0.490,0.300
EffectiveIncomeTaxRateContinuingOperations,,0.287,0.382,11.089,0.683,-1.497,0.529
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,2.485,-0.113,1.086,-0.012
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,,,0.047,0.031
