,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,4973000.000,4458000.000,2833000.000,2535000.000,2547000.000,2603000.000,2066000.000,2320000.000,3006000.000,4194000.000,4065000.000,3594000.000,,
AccountsPayableTradeCurrent,,,,,,,,,,,,,3845000.000,3238000.000
AccountsReceivableNetCurrent,2111000.000,2527000.000,1637000.000,1697000.000,1855000.000,1886000.000,1959000.000,1336000.000,1362000.000,1939000.000,1528000.000,2272000.000,1762000.000,1054000.000
AccruedLiabilitiesCurrent,3749000.000,4055000.000,4561000.000,5074000.000,5070000.000,4966000.000,4033000.000,3747000.000,3738000.000,3740000.000,2986000.000,2843000.000,2974000.000,2556000.000
AccruedLiabilitiesForCommissionsExpenseAndTaxes,,,,,1870000.000,1826000.000,1994000.000,1680000.000,1518000.000,1292000.000,1248000.000,1112000.000,1121000.000,1060000.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,182000.000,182000.000,182000.000,182000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,3635000.000,3645000.000,3654000.000,3665000.000,3678000.000,3691000.000,3701000.000,3727000.000,3732000.000,3719000.000
AdditionalPaidInCapital,29154000.000,29207000.000,29089000.000,29236000.000,29272000.000,29307000.000,30963000.000,31011000.000,31392000.000,31421000.000,31681000.000,32201000.000,32503000.000,35483000.000
AllowanceForDoubtfulAccountsReceivableCurrent,892000.000,1002000.000,401000.000,401000.000,195000.000,195000.000,150000.000,150000.000,150000.000,174000.000,174000.000,174000.000,194000.000,209000.000
Assets,4175000.000,3626000.000,2983000.000,3028000.000,3277000.000,3249000.000,3218000.000,2743000.000,2844000.000,3244000.000,2950000.000,3695000.000,3367000.000,2883000.000
AssetsCurrent,3150000.000,3063000.000,2411000.000,2450000.000,2689000.000,2671000.000,2495000.000,1920000.000,1923000.000,2197000.000,1828000.000,2526000.000,2115000.000,1535000.000
