,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2016-03-25
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,202491.000,57127.000,
AllocatedShareBasedCompensationExpense,,,124492.000,57130.000,
AmortizationOfIntangibleAssets,,,195892.000,245225.000,
AmountOfDilutiveSecuritiesESOPConvertiblePreferredStock,,11818181.000,0.000,,
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,5593018.000,0.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,75468184.000,102093492.000,98746824.000,
AssetImpairmentCharges,,1639815.000,3440904.000,110665.000,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,-178896.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-419838.000,264799.000,,21954.000,
CashPeriodIncreaseDecrease,,,-725048.000,,
ComprehensiveIncomeNetOfTax,,-2440652.000,-1928659.000,-620314.000,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,-5676647.000,-1778536.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,29162.000,-7483642.000,,
ContributionsFromNoncontrollingInterests,,5620435.000,,,
Depreciation,273321.000,267807.000,273250.000,210293.000,
DepreciationAndAmortization,,,475919.000,684289.000,
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,9306783.000,0.000,,
EarningsPerShareBasic,,0.000,-0.006,,
EarningsPerShareBasicAndDiluted,0.001,,,-0.002,
EarningsPerShareDiluted,,0.000,-0.006,,
EffectOfExchangeRateOnCashAndCashEquivalents,-29341.000,-29112.000,1424.000,-1972.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.400,0.400,
ForeignCurrencyTransactionGainBeforeTax,70272.000,,,,
ForeignCurrencyTransactionGainLossBeforeTax,70272.000,,,,
ForeignCurrencyTransactionGainLossRealized,-19801.000,-32716.000,-1612.000,529.000,
GainLossOnDispositionOfAssets1,,,,-23957.000,
GeneralAndAdministrativeExpense,2087447.000,2069309.000,2573719.000,2302216.000,
ImpairmentOfLongLivedAssetsHeldForUse,,455824.000,33715.000,110665.000,
IncomeLossFromContinuingOperations,-778544.000,-3275915.000,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,271710.000,63287.000,,-616748.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.001,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,0.000,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,-574.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,-0.000,,,,
IncomeTaxExpenseBenefit,,,,0.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-205000.000,623000.000,-26000.000,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,7000.000,0.000,0.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-1114000.000,-2552000.000,-814000.000,
IncomeTaxReconciliationNondeductibleExpenseOther,,-2000.000,5000.000,4000.000,
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,54000.000,38000.000,66000.000,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,12000.000,-100000.000,-7000.000,
IncomeTaxesPaid,,,,1029.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,495883.000,1023437.000,1522101.000,965903.000,
IncreaseDecreaseInAccountsReceivable,6401.000,,35970.000,177791.000,
IncreaseDecreaseInDeferredRevenue,152732.000,-152732.000,,,
IncreaseDecreaseInInventories,-106293.000,-22124.000,-87792.000,-77877.000,
IncreaseDecreaseInOtherCurrentAssets,-114703.000,73646.000,-123041.000,-46652.000,
IncreaseDecreaseInOtherNoncurrentAssets,-13428.000,-41414.000,1302.000,-7968.000,
InterestExpense,-608068.000,857439.000,999524.000,1187463.000,
InterestPaid,77176.000,75967.000,9602.000,175682.000,
InventoryWriteDown,,130038.000,0.000,0.000,
InvestmentIncomeInterest,185.000,,,,
NetCashProvidedByUsedInContinuingOperations,,,-1619345.000,,
NetCashProvidedByUsedInFinancingActivities,7857984.000,5820596.000,1605953.000,1120720.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,7857984.000,5820596.000,1605953.000,1120720.000,
NetCashProvidedByUsedInInvestingActivities,-5315033.000,-2709836.000,-713079.000,-436122.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5315033.000,-2709836.000,-713079.000,-436122.000,
NetCashProvidedByUsedInOperatingActivities,-2933448.000,-2816849.000,-1619346.000,-660672.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2933448.000,-2816849.000,-1619346.000,-660672.000,
NetIncomeLoss,271136.000,63287.000,-1921760.000,-616748.000,
NetIncomeLossAttributableToNoncontrollingInterest,1050254.000,3339202.000,-5676647.000,-1778536.000,
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,,,4359341.000,,
NoncashOrPartNoncashAcquisitionInventoryAcquired1,,,123599.000,,
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,,,2100100.000,,
NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,,,-800000.000,,
NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,,,260.000,,
NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,,,-2383100.000,,
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,1598688.000,1030435.000,
NonoperatingIncomeExpense,,,,-1124882.000,
NotesIssued1,,,-1300000.000,,
OperatingCostsAndExpenses,454947.000,826227.000,786300.000,132639.000,
OperatingExpenses,2542394.000,4535351.000,6979819.000,2569477.000,
OperatingIncomeLoss,-1265009.000,-3399268.000,-6647499.000,-1270402.000,
OperatingLeasesRentExpenseNet,,,40880.000,60600.000,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-19801.000,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-1688421.000,835263.000,114765.000,-1560058.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,835263.000,114765.000,-1550538.000,
OtherComprehensiveIncomeLossNetOfTax,,,,-3945822.000,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,,-869388.000,121664.000,-1546972.000,
OtherIncome,486465.000,121.000,90.000,17.000,
OtherNonoperatingIncomeExpense,,123353.000,-950908.000,,
PaymentsToAcquirePropertyPlantAndEquipment,-242239.000,259978.000,3112.000,3363.000,
ProceedsFromContributedCapital,,,,1030435.000,
ProceedsFromConvertibleDebt,,,,130000.000,
ProceedsFromIssuanceOfCommonStock,500000.000,250000.000,,,
ProceedsFromNotesPayable,2316255.000,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,171254.000,,
ProceedsFromWarrantExercises,56700.000,,55041.000,,
ProfitLoss,-779118.000,-3275915.000,-7598407.000,-2395284.000,
RepaymentsOfDebtAndCapitalLeaseObligations,-46381.000,49839.000,47776.000,39715.000,
Revenues,1277385.000,1136083.000,332320.000,1299075.000,
SalesRevenueNet,339105.000,367811.000,281248.000,1297847.000,
ShareBasedCompensation,137271.000,86015.000,202491.000,57127.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,0.010,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodIntrinsicValue,,0.009,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,0.010,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,,0.010,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,,0.000,4026954.000,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,,0.000,20558708.000,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,,0.000,,1083332.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,-15353000.000,-5576083.000,8780000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,-4550000.000,-6280000.000,350000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,13780000.000,14100000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,4700000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,0.015,0.010,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,0.010,0.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,0.050,0.030,0.030,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,0.040,0.010,0.020,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,0.010,0.010,0.010,
SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueVested,,,,0.000,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,-1477089.000,0.000,
StockIssuedDuringPeriodValueIssuedForCash,,250000.000,,,
StockIssuedDuringPeriodValueNewIssues,500000.000,,800000.000,,
StockIssuedDuringPeriodValueOther,13125.000,,40270.000,,
StockIssuedDuringPeriodValueStockOptionsExercised,,,14771.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,,318962355.000,327107796.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,339187545.000,
WeightedAverageNumberOfSharesOutstandingBasic,277120926.000,292244373.000,327107796.000,,
