,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,4388000.000,4579000.000,4393000.000,3508000.000,1453000.000,1820000.000,2597000.000,573000.000
AccountsPayableCurrent,6140000.000,9821000.000,7077000.000,8941000.000,8603000.000,9083000.000,9605000.000,8724000.000,8087000.000,6069000.000,3453000.000,3446000.000,2723000.000,3815000.000,,,,,,,,
AccountsReceivableNetCurrent,3323000.000,6735000.000,6899000.000,10354000.000,7718000.000,7390000.000,8336000.000,7655000.000,8747000.000,5998000.000,5274000.000,7398000.000,934000.000,976000.000,729000.000,594000.000,609000.000,455000.000,,,,
AccruedLiabilitiesCurrent,6405000.000,6129000.000,6331000.000,9773000.000,9203000.000,8621000.000,8255000.000,12739000.000,10199000.000,7804000.000,6406000.000,8860000.000,,,,,,,,,,
AccruedRoyaltiesCurrentAndNoncurrent,,,,,,,,,,,,,,100000.000,,400000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,7074000.000,8278000.000,9140000.000,8997000.000,9650000.000,10546000.000,8797000.000,9275000.000,2871000.000,3349000.000,3801000.000,4204000.000,4952000.000,5792000.000,1062000.000,986000.000,549000.000,319000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,4881000.000,4603000.000,3267000.000,3509000.000,3784000.000,3516000.000,3301000.000,2682000.000,2828000.000,2886000.000,3103000.000,2876000.000,2927000.000,2716000.000,2619000.000,2542000.000,1937000.000,1880000.000,1436000.000,3661000.000,4560000.000,5644000.000
AdditionalPaidInCapital,747382000.000,747416000.000,746276000.000,740136000.000,740210000.000,740287000.000,740171000.000,740281000.000,738539000.000,740441000.000,739468000.000,739595000.000,743663000.000,743893000.000,743919000.000,744066000.000,744216000.000,744385000.000,744575000.000,744716000.000,744815000.000,744863000.000
AllowanceForDoubtfulAccountsReceivableCurrent,221000.000,239000.000,86000.000,148000.000,196000.000,250000.000,204000.000,280000.000,288000.000,261000.000,191000.000,300000.000,52000.000,72000.000,66000.000,84000.000,91000.000,91000.000,,,,
AllowanceForNotesAndLoansReceivableCurrent,1047000.000,1047000.000,0.000,1054000.000,1054000.000,1054000.000,1054000.000,0.000,0.000,0.000,0.000,,,,,,,,,,,
Assets,40197000.000,48530000.000,44601000.000,115257000.000,114881000.000,111414000.000,106744000.000,111157000.000,82225000.000,76292000.000,34042000.000,37793000.000,70796000.000,67101000.000,62179000.000,55116000.000,48252000.000,40559000.000,31939000.000,31212000.000,32788000.000,34820000.000
AssetsCurrent,30620000.000,38398000.000,30464000.000,72078000.000,67001000.000,63876000.000,34849000.000,39906000.000,36703000.000,31128000.000,22637000.000,26632000.000,59591000.000,51173000.000,38176000.000,33273000.000,29340000.000,24872000.000,23288000.000,29966000.000,31868000.000,33562000.000
AssetsHeldForSaleCurrent,,,,,,,,,,,,,1245000.000,,,,,,,,,
AssetsHeldForSaleLongLived,,,,,,,,,,,,,370000.000,,,,,,,,,
AssetsNoncurrent,9577000.000,10132000.000,14137000.000,43179000.000,47880000.000,47538000.000,71895000.000,71251000.000,45522000.000,45164000.000,11405000.000,11161000.000,11205000.000,15928000.000,24003000.000,21843000.000,18912000.000,15687000.000,8651000.000,1246000.000,920000.000,1258000.000
