,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,78245000.000,80010000.000,75222000.000,79155000.000,84742000.000,28842000.000,48169000.000,34438000.000,32108000.000,41179000.000,50281000.000,64342000.000,68288000.000,69747000.000,74849000.000,90032000.000,91110000.000,77085000.000,53383000.000,65077000.000,53082000.000,48887000.000,45700000.000,59134000.000,47446000.000
AccountsReceivableGross,,,,,,,,151315000.000,,,,206514000.000,,,209873000.000,207310000.000,203497000.000,203803000.000,191302000.000,168054000.000,158575000.000,149948000.000,154760000.000,156541000.000,153538000.000
AccountsReceivableNet,,,,,,,,,,,,,,,,,,,121195000.000,,101770000.000,98634000.000,103688000.000,,109477000.000
AccountsReceivableNetCurrent,,,,,,,,129103000.000,,,,187301000.000,,,170633000.000,,136661000.000,131471000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,30508000.000,32529000.000,33365000.000,35505000.000,37792000.000,40828000.000,42630000.000,45000000.000,48685000.000,52522000.000,50643000.000,54322000.000,56947000.000,59273000.000,62035000.000,,,,75091000.000,
AdditionalPaidInCapitalCommonStock,369419000.000,370999000.000,373412000.000,375525000.000,377624000.000,385931000.000,386090000.000,388798000.000,390983000.000,513299000.000,516818000.000,519625000.000,523011000.000,525195000.000,527410000.000,529682000.000,536814000.000,534100000.000,533059000.000,531764000.000,530671000.000,612603000.000,606656000.000,611844000.000,614977000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,-22212000.000,,,,-19213000.000,,,39240000.000,,66836000.000,72332000.000,70107000.000,,56805000.000,51314000.000,51072000.000,,44061000.000
AllowanceForDoubtfulAccountsReceivableCurrent,18830000.000,19192000.000,20459000.000,22728000.000,25099000.000,22719000.000,22719000.000,22212000.000,21482000.000,22175000.000,14217000.000,19213000.000,23660000.000,26340000.000,39240000.000,66500000.000,66836000.000,72332000.000,70107000.000,59689000.000,56805000.000,51314000.000,51072000.000,44730000.000,44061000.000
Assets,650455000.000,644641000.000,650861000.000,677102000.000,674036000.000,674918000.000,656820000.000,642376000.000,665714000.000,746712000.000,926300000.000,936858000.000,900076000.000,883822000.000,858843000.000,824713000.000,845423000.000,577149000.000,562656000.000,546505000.000,503494000.000,543247000.000,595401000.000,607740000.000,602417000.000
AssetsCurrent,264682000.000,259977000.000,263806000.000,292469000.000,294569000.000,311859000.000,254785000.000,235427000.000,190027000.000,274411000.000,222118000.000,236956000.000,251349000.000,238793000.000,215558000.000,188215000.000,212353000.000,185403000.000,199413000.000,186971000.000,158845000.000,199014000.000,159365000.000,176052000.000,176023000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,32171000.000,0.000,0.000,0.000,,,,,0.000,0.000,0.000,0.000,,,0.000,0.000,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,17010000.000,0.000,0.000,0.000,,,,,0.000,0.000,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,,,,,,,,,,,,,,,,,15812000.000,,
CapitalLeaseObligations,,,,,,2446000.000,1447000.000,1379000.000,1311000.000,495000.000,570000.000,,846000.000,792000.000,696000.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,2564000.000,1530000.000,1457000.000,625000.000,518000.000,851000.000,1012000.000,903000.000,859000.000,735000.000,614000.000,469000.000,376000.000,268000.000,195000.000,,,,2405000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,1160000.000,72000.000,1017000.000,185000.000,108000.000,103000.000,333000.000,355000.000,246000.000,122000.000,418000.000,,,,122000.000,,,,766000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,3000.000,23000.000,0.000,0.000,0.000,0.000,1000.000,5000.000,11000.000,11000.000,0.000,0.000,0.000,0.000,0.000,,,,0.000,
