,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccruedLiabilitiesAndOtherLiabilities,,,,,,,20022000.000,18364000.000,9405000.000,25710000.000,20641000.000
AccruedLiabilitiesFairValueDisclosure,162000.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,36135000.000,,,,38081000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2836000.000,-3134000.000,-3022000.000,-2299000.000,-2111000.000,-1678000.000,-1846000.000,-2346000.000,-3407000.000,-831000.000,-2232000.000
AdditionalPaidInCapitalCommonStock,79997000.000,80102000.000,80125000.000,80019000.000,80014000.000,80006000.000,79872000.000,79892000.000,80256000.000,80726000.000,80833000.000
Assets,1164027000.000,1197661000.000,1179017000.000,1179191000.000,1222091000.000,1294034000.000,1377529000.000,1301640000.000,1216090000.000,1084593000.000,1015829000.000
AvailableForSaleSecurities,56549000.000,22646000.000,22682000.000,22841000.000,40537000.000,45334000.000,57676000.000,56372000.000,82044000.000,134129000.000,123538000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,42666000.000,47029000.000,59538000.000,58735000.000,85468000.000,134975000.000,125787000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,17139000.000,8042000.000,18876000.000,20916000.000,55856000.000,74366000.000,97696000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,12203000.000,3025000.000,13726000.000,16845000.000,51620000.000,67476000.000,90683000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,4936000.000,5017000.000,5150000.000,4071000.000,4236000.000,6890000.000,7013000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,1021000.000,1020000.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,1008000.000,1008000.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,16885000.000,20382000.000,27231000.000,,,,25749000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,16929000.000,20471000.000,27302000.000,,,,25384000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,11353000.000,10244000.000,10227000.000,,,,3286000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,8984000.000,8074000.000,8162000.000,,,,3467000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,41710000.000,44991000.000,57500000.000,56697000.000,83543000.000,133050000.000,123862000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,,,,,,15998000.000,27520000.000,36364000.000,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,,,,,,16055000.000,27143000.000,36075000.000,
