,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,,,,,,,,,,,,,,,,,,,,7306000.000,,,
AccountsPayableCurrent,4981809.000,4316318.000,4607580.000,6136443.000,6020991.000,6447583.000,5332568.000,7301247.000,6053461.000,5985380.000,6372212.000,7753911.000,7632643.000,5385822.000,5208646.000,9242672.000,9498000.000,7876000.000,12029000.000,12354000.000,8693000.000,9090000.000,11529000.000
AccountsReceivableNetCurrent,1469274.000,1643767.000,2131845.000,2441941.000,2366750.000,1156404.000,2370993.000,2620684.000,1923038.000,2042401.000,1974349.000,2683579.000,2444748.000,2758475.000,3403489.000,4671544.000,6448000.000,6976000.000,8345000.000,4899000.000,5840000.000,6796000.000,6734000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,35521.000,21021.000,,,16774.000,54086.000,54000.000,,,18000.000,8000.000,6000.000,
AccruedLiabilitiesCurrent,1615431.000,1747910.000,1880772.000,3342456.000,1933093.000,1791887.000,1601362.000,1468184.000,1496148.000,1087263.000,1309673.000,1915799.000,1779037.000,1726614.000,1994746.000,2107530.000,2117000.000,2116000.000,3339000.000,3458000.000,3912000.000,2912000.000,3111000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,3768697.000,2317251.000,2199887.000,1976218.000,1834969.000,1852733.000,1349453.000,1533985.000,2101973.000,1916082.000,1828952.000,2063417.000,2156690.000,2155000.000,2142000.000,3358000.000,3473000.000,,,
AccruedPayrollTaxesCurrentAndNoncurrent,,,,,,87315.000,,,,,,,,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,482664.000,226048.000,194436.000,167987.000,165444.000,,,,,227457.000,268317.000,300656.000,,,,,,,,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,193704.000,176968.000,185760.000,214615.000,,,,301150.000,434000.000,207000.000,673000.000,809000.000,,,
AccruedRentCurrent,,,,278862.000,265363.000,249707.000,242551.000,226582.000,,,,,137191.000,116514.000,95698.000,,,,,,,,
AccruedRentCurrentAndNoncurrent,,,,,,,,,210614.000,192489.000,174232.000,155712.000,,,,74601.000,54000.000,30000.000,7000.000,2000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,6676086.000,,,,10255447.000,,,,15048399.000,,,,19568124.000,20828000.000,21944000.000,23028000.000,23838000.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,53000.000,34000.000,28000.000,25000.000,19000.000,34000.000,9000.000,18000.000,32000.000,81000.000,47000.000,63000.000,129000.000,197000.000,493000.000,494000.000,1512000.000,1698000.000,2058000.000,2814000.000,2446000.000,2546000.000,2851000.000
AllowanceForNotesAndLoansReceivableCurrent,,,,,,,,,,,,,,,,,,,,,,29000.000,25000.000
Assets,34841198.000,32590150.000,32429359.000,33219657.000,32665045.000,33069459.000,33229370.000,36576196.000,36678497.000,38759925.000,66631129.000,70764242.000,71474718.000,67688304.000,69958211.000,73835195.000,74200000.000,75616000.000,82240000.000,84833000.000,87081000.000,86398000.000,88992000.000
AssetsCurrent,16362618.000,13714302.000,13084742.000,12142806.000,10499302.000,9432667.000,8927878.000,10726079.000,9969915.000,10925819.000,11240434.000,14633527.000,17553917.000,14797659.000,18190620.000,23035338.000,24587000.000,28297000.000,29600000.000,33048000.000,35361000.000,35093000.000,34617000.000
CapitalLeaseObligations,,,,,,,,,,,,,,,,,,,,,254000.000,,
CapitalLeaseObligationsCurrent,,,,-187715.000,,,,-231423.000,,,,-164660.000,,,,-131583.000,,,,-255000.000,,,
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,,,206014.000,,,,350000.000,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,1863000.000,,,,1965000.000,,,,2031000.000,,,,2139000.000,2200000.000,2200000.000,2600000.000,2600000.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,457954.000,,,,374126.000,,,,486271.000,,,,382666.000,,,,677000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,209534.000,,,,250588.000,,,,198416.000,,,,157304.000,,,,299000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,23362.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,5470.000,,,,60585.000,,,,23361.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,45122.000,,,,23553.000,,,,92261.000,,,,70416.000,,,,142000.000,15000.000,1000.000,1000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,203298.000,,,,94515.000,,,,111647.000,,,,131585.000,,,,236000.000,21000.000,21000.000,21000.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,31947.000,,,,28201.000,,,,71745.000,,,,45069.000,,,,72000.000,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,426007.000,,,,345925.000,,,,414526.000,,,,337597.000,,,,605000.000,,,
CapitalizedComputerSoftwareGross,,,,,,,,,,,,,,,,,,85000.000,,,,,
CapitalizedComputerSoftwareNet,,,,,,,,,,,,,,,,,,,,137000.000,,,
CashAndCashEquivalentsAtCarryingValue,11099937.000,7330381.000,6194035.000,6426645.000,6203703.000,5046346.000,3948537.000,5981000.000,5811900.000,6654999.000,6577117.000,9072320.000,10916078.000,6734077.000,8474706.000,11373973.000,11592000.000,14809000.000,14901000.000,19272000.000,18198000.000,18034000.000,17780000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,2.606,,,,2.606,2.606,2.606,2.606,2.606,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,,,,,,,,,3400000.000,2200000.000,,,
ClassOfWarrantOrRightOutstanding,,,,8045619.000,,,,,,,,,,,,,,,,,,,
CommonStockNoParValue,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000,640000000.000
CommonStockSharesIssued,32378356.000,32465454.000,32470934.000,32510069.000,32741732.000,32721421.000,32878702.000,33284232.000,33457677.000,35478596.000,35496570.000,35514685.000,35637706.000,35660345.000,35691572.000,35747242.000,35784218.000,35834174.000,36578715.000,37783444.000,40295425.000,40321941.000,40327675.000
CommonStockSharesOutstanding,32378356.000,32465454.000,32470934.000,32510069.000,32741732.000,32721421.000,32878702.000,33284232.000,33457677.000,35478596.000,35496570.000,35514685.000,35637706.000,35660345.000,35691572.000,35747242.000,35784218.000,35834174.000,35763663.000,37783444.000,40295425.000,40321941.000,40327675.000
CommonStockValue,220023061.000,220198064.000,,,,,,,,,,,,,,,,,,,,,
CommonStockValueOutstanding,,,220281364.000,220513327.000,220638660.000,220646236.000,220926047.000,221383373.000,221587319.000,223886809.000,223919102.000,224210197.000,224349001.000,224472905.000,224689374.000,224873721.000,225175000.000,225372000.000,227924000.000,233394000.000,244996000.000,245230000.000,245463000.000
ConvertiblePreferredStockSharesReservedForFutureIssuance,,,,15362.000,,,,97444.000,,,,98197.000,,,,,,,,,,,
DeferredCompensationSharebasedArrangementsLiabilityCurrentAndNoncurrent,,,,,,87837.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsDeferredGainOnSaleLeasebackTransaction,,,,,,,,,,,,460902.000,,,,632317.000,,,,331000.000,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,1059409.000,,,,1132471.000,,,,907274.000,,,,605836.000,,,,539000.000,,,
DeferredTaxAssetsGross,,,,51720663.000,,,,51704791.000,,,,50845324.000,,,,50619127.000,,,,51386000.000,,,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,185940.000,,,,135189.000,,,,710640.000,,,,1009303.000,,,,1356000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,51708064.000,,,,51078657.000,,,,50094706.000,,,,50042617.000,,,,50858000.000,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,581982.000,907691.000,907691.000,907691.000,907691.000,1257796.000,1258000.000,1258000.000,1276000.000,2271000.000,2271000.000,2271000.000,2271000.000
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,26127191.000,26353330.000,26713803.000,26290424.000,26169378.000,25788187.000,25761000.000,25607000.000,25701000.000,25453000.000,25568000.000,25568000.000,25359000.000
DeferredTaxAssetsNet,,,,-12599.000,,,,-40245.000,,,,27261021.000,,,,27045983.000,27019000.000,,,27724000.000,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,,26353330.000,,,,25788187.000,25761000.000,,,25453000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,48825628.000,,,,49534732.000,,,,47776042.000,,,,46919363.000,,,,46691000.000,,,
DeferredTaxAssetsOther,,,,955279.000,,,,671947.000,,,,740040.000,,,,436510.000,,,,379000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,694407.000,,,,230452.000,,,,250426.000,,,,223883.000,,,,377000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,,,,,,,,,,791915.000,,,,1713000.000,,,
DeferredTaxAssetsValuationAllowance,,,,51720663.000,,,,51118902.000,,,22833664.000,22833685.000,,,,22996634.000,,,,23134000.000,,30000.000,
DeferredTaxLiabilities,,,,12599.000,,,,40245.000,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,12599.000,,,,40245.000,,,,67459.000,,,,84520.000,,,,,,,
DeferredTaxLiabilitiesNoncurrent,,,,12599.000,19520.000,26422.000,33333.000,40245.000,47156.000,54068.000,,,,,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,585889.000,,,,683159.000,,,,491990.000,,,,528000.000,,,
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,,,,,,,,,,,,,,,,,,,0.000,0.000
FairValueAssetsLevel2ToLevel1TransfersAmount,,,,,,,,,,,,,,,,,,,,,,0.000,0.000
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,,,,,,,,,,,,,,,,,,,,,,0.000,0.000
FairValueLiabilitiesLevel2ToLevel1TransfersAmount,,,,,,,,,,,,,,,,,,,,,,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,,,,,,638334.000,585209.000,,,,,,,,,,,
FinancingReceivableRecordedInvestmentCurrent,,,,521935.000,509716.000,516459.000,486154.000,524304.000,561906.000,457807.000,427883.000,471300.000,1222768.000,1999444.000,4248673.000,,,,,,,,
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,,,,18855.000,,,,,855.000,,1490.000,378.000,3494.000,4055.000,2154.000,,,,,,,,
FinancingReceivableRecordedInvestmentPastDue,,,,20912.000,2300.000,1686.000,9277.000,814.000,1883.000,1906.000,4766.000,1287.000,5281.000,6817.000,6206.000,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,9579647.000,,,,10322047.000,,,,10344000.000,,,,,,,,87000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,,,,,,,,,,,67000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,764000.000,,,,22000.000,,,,,,,,,,,,175000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,,,,,,,,,79000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,,,,,,,,,,143000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,,,,,,,,,,159000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,0.000,,,,0.000,,,,,,,,,,,,175000.000,,,
FiniteLivedIntangibleAssetsGross,,,,10776100.000,,,,10776100.000,,,,10776100.000,,,,,,,,885000.000,,,
FiniteLivedIntangibleAssetsNet,,,,1196453.000,,,,454053.000,,,,432100.000,,,,,,,,798000.000,,,
Goodwill,7663208.000,7663208.000,7663208.000,7663208.000,7663208.000,7663208.000,7663208.000,7663208.000,7663208.000,7663208.000,7663208.000,7663208.000,7663208.000,7663208.000,7663208.000,7663208.000,7663000.000,7663000.000,11703000.000,11703000.000,11703000.000,11492000.000,11492000.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,,,,,,,,,,,,,,,,841000.000,,,,
IndefiniteLivedTrademarks,,,,432100.000,,,,432100.000,,,,432100.000,,,,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,1935753.000,1677153.000,1418553.000,1196453.000,1010853.000,825253.000,639653.000,454053.000,432100.000,432100.000,432100.000,432100.000,432100.000,432100.000,432100.000,432100.000,,,,798000.000,754000.000,711000.000,666000.000
IntangibleAssetsNetIncludingGoodwill,,,,,,,,,,,,,,,,8095308.000,8095000.000,8095000.000,12976000.000,12501000.000,,,
InventoryNet,2509534.000,3341622.000,3233320.000,2511748.000,1185917.000,2439280.000,1838557.000,1823615.000,1766259.000,1712812.000,1512003.000,1486777.000,2629361.000,3448374.000,4241057.000,4216396.000,3718000.000,2849000.000,2341000.000,2031000.000,4264000.000,4786000.000,4147000.000
Liabilities,8544158.000,7939167.000,8233693.000,11564635.000,10845550.000,11088631.000,11984672.000,13197005.000,12801706.000,12174453.000,13146838.000,17027575.000,17660203.000,14010800.000,16630848.000,20524486.000,20228000.000,22321000.000,31813000.000,29808000.000,22918000.000,21768000.000,23993000.000
LiabilitiesAndStockholdersEquity,34841198.000,32590150.000,32429359.000,33219657.000,32665045.000,33069459.000,33229370.000,36576196.000,36678497.000,38759925.000,66631129.000,70764242.000,71474718.000,67688304.000,69958211.000,73835195.000,74200000.000,75616000.000,82240000.000,84833000.000,87081000.000,86398000.000,88992000.000
LiabilitiesCurrent,6927909.000,6362208.000,6756221.000,9944955.000,9775797.000,9636279.000,9248686.000,12016583.000,11881661.000,11325257.000,11967321.000,15244537.000,15479453.000,12176447.000,12497251.000,16742201.000,17112000.000,18376000.000,29797000.000,28177000.000,21390000.000,20322000.000,22702000.000
LiabilitiesNoncurrent,1616249.000,1576959.000,1477472.000,1619680.000,1069753.000,1452352.000,2735986.000,1180422.000,920045.000,849196.000,1179517.000,1783038.000,2180750.000,1834353.000,4133597.000,3782285.000,3116000.000,3945000.000,2016000.000,1631000.000,1528000.000,1446000.000,1291000.000
LineOfCreditFacilityInterestRateAtPeriodEnd,,,,,,,,,,,,,,,,0.052,0.052,0.055,0.058,0.058,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,,,,,,,,,,,3000000.000,,,,,,
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,,,,2000000.000,1000000.000,1000000.000,1000000.000,2000000.000,2000000.000,3000000.000,3000000.000,,,,,,,,
LinesOfCreditCurrent,,,,,1337779.000,1000000.000,2000000.000,3000000.000,4000000.000,4000000.000,4000000.000,5000000.000,5000000.000,4000000.000,4000000.000,4000000.000,4000000.000,7000000.000,6980000.000,7119000.000,7258000.000,7078000.000,7021000.000
LongTermDebt,,,,728330.000,,,474531.000,369906.000,416815.000,316115.000,566786.000,422776.000,430290.000,465337.000,2125179.000,2331946.000,2341000.000,2108000.000,2367000.000,2205000.000,,,
LongTermDebtCurrent,330669.000,297980.000,267869.000,466056.000,483934.000,396809.000,314756.000,247152.000,332052.000,252614.000,249915.000,172911.000,207383.000,203621.000,416695.000,477522.000,583000.000,524000.000,625000.000,629000.000,834000.000,766000.000,786000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,,,,,,,4581.000,7000.000,4000.000,5000.000,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,,,,466055.000,,,,,,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,247152.000,,,,172911.000,,,,477522.000,460000.000,284000.000,157000.000,629000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,,,,52799.000,,,,,,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,,,,209476.000,,,,,,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,22329.000,,,,371237.000,374000.000,358000.000,358000.000,5000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,4972.000,,,,56282.000,,,,486928.000,487000.000,475000.000,588000.000,358000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,21435.000,,,,80251.000,,,,488929.000,500000.000,481000.000,628000.000,588000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,96347.000,,,,91003.000,,,,502749.000,513000.000,506000.000,631000.000,625000.000,,,
LongTermDebtNoncurrent,398880.000,336134.000,300166.000,262274.000,210642.000,158862.000,159775.000,122754.000,84763.000,63501.000,316871.000,249865.000,222907.000,261716.000,1708484.000,1854424.000,1758000.000,1584000.000,1742000.000,1576000.000,1517000.000,1394000.000,1239000.000
MinimumLeasePaymentsSaleLeasebackTransactions,,,,,,,,,,,,2965143.000,7400908.000,6740619.000,6080330.000,5420041.000,,,,2779000.000,,,
MinimumLeasePaymentsSaleLeasebackTransactionsWithinFourYears,,,,,,,,,,,,,137731.000,137731.000,137731.000,,,,,,,,
