,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,332683.000,,,,,,,,
AllocatedShareBasedCompensationExpense,,900000.000,333000.000,401000.000,494000.000,364000.000,393000.000,401000.000,480000.000,245000.000,1372000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,33938000.000,,,,47530694.000,,,,32599.000
CashAcquiredFromAcquisition,,,70754.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,2025816.000,,,,-1553812.000,,,,11729347.000
ConversionOfStockAmountConverted1,,,,,,,,,,,50000.000
Depreciation,,,10856.000,,,,13000.000,,,,
DepreciationDepletionAndAmortization,,,,,,,12891.000,,,,11986.000
EarningsPerShareBasicAndDiluted,-0.080,-0.080,-0.070,-0.040,-0.040,-0.030,-0.040,-0.030,-0.110,-0.030,-0.250
ExtraordinaryItemGainOrLossNetOfTaxAttributableToReportingEntity,,-6495.000,,,,,,,,,
GeneralAndAdministrativeExpense,1302236.000,1535617.000,1177841.000,1124066.000,1339430.000,1172463.000,1315777.000,977653.000,999803.000,1016256.000,2117975.000
GoodwillSubsequentRecognitionOfDeferredTaxAsset,,,,,,,48000.000,,,,
IncomeLossFromContinuingOperations,-2420487.000,-2605333.000,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,-104948.000,,,,122722.000,,,,771885.000
IncreaseDecreaseInAccountsReceivable,,,-15535.000,,,,,,,,
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,,,0.000,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,79032.000,,,,-193568.000
IncreaseDecreaseInOtherAccruedLiabilities,,,-33347.000,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,78.000,,,,53.000,,,,-673.000
IncreaseDecreaseInPrepaidExpense,,,-26583.000,,,,-93780.000,,,,498612.000
InterestExpenseLesseeAssetsUnderCapitalLease,,,,,,,50.000,,,,504.000
NetCashProvidedByUsedInFinancingActivities,,,4282734.000,,,,-11261.000,,,,14761107.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,4282734.000,,,,-11261.000,,,,14761107.000
NetCashProvidedByUsedInInvestingActivities,,,65909.000,,,,0.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,65909.000,,,,0.000,,,,
NetCashProvidedByUsedInOperatingActivities,,,-2322827.000,,,,-1542551.000,,,,-3031760.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-2322827.000,,,,-1542551.000,,,,-3031760.000
NetIncomeLoss,-2425872.000,-2611828.000,-2570111.000,-2404532.000,-2154625.000,-2006132.000,-2244610.000,-1623885.000,-1838436.000,-1891806.000,-4496117.000
