,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,,447302000.000,,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,10682000.000,8096000.000,9109000.000,9066000.000,8977.000,11215000.000,10974000.000,13332000.000,12292000.000,11001000.000,13302000.000,15048000.000,17230000.000,17026000.000,14224000.000,17198000.000
AccountsPayableFairValueDisclosure,,,,360000.000,298000.000,254000.000,224000.000,,,,182000.000,,,,236000.000,,,246000.000,
AccruedLiabilitiesCurrentAndNoncurrent,,,10410000.000,,,,,,,,,,,,,,,,
AccruedLiabilitiesFairValueDisclosure,,,349000.000,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,14137000.000,,,,13712000.000,,,,14010000.000,,,,14663000.000,,,15275000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,3274000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,3006000.000,3868000.000,3425000.000,-623000.000,-672000.000,-1256000.000,-228.000,1243000.000,918000.000,1568000.000,2851000.000,1388000.000,2792000.000,1541000.000,3791000.000,5047000.000,-1546000.000,-113000.000
AdvancesFromFederalHomeLoanBanks,,,1220000.000,502000.000,501000.000,44000000.000,15000000.000,,,,9000000.000,,,,17000000.000,,,71000000.000,
AllowanceForNotesAndLoansReceivableCurrent,,9784000.000,,,,,,,,,,,,,,,,,
Assets,,,875340000.000,897478000.000,901488000.000,927051000.000,891930000.000,901548.000,905430000.000,907422000.000,917164000.000,922353000.000,1009828000.000,1111457000.000,1124349000.000,1160978000.000,1148580000.000,1219394000.000,1246721000.000
AssetsFairValueDisclosure,,,,246460000.000,281422000.000,285610000.000,263988000.000,,267795000.000,267924000.000,264881000.000,264499000.000,295171000.000,315560000.000,329207000.000,329396000.000,342420000.000,360105000.000,353364000.000
AssetsFairValueDisclosureNonrecurring,,,7204000.000,,,,,,,,,,,,,,,,
AssetsFairValueDisclosureRecurring,,,234945000.000,,,,,,,,,,,,,,,,
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,,,,,265687000.000,266367000.000,,259666000.000,292818000.000,310827000.000,,322970000.000,333864000.000,,353556000.000
AvailableForSaleSecurities,,,234945000.000,246460000.000,281422000.000,285610000.000,263988000.000,2004.000,267795000.000,267924000.000,264881000.000,264499000.000,295171000.000,315560000.000,329207000.000,329396000.000,342420000.000,360105000.000,353364000.000
AvailableForSaleSecuritiesAmortizedCost,,,228390000.000,240654000.000,282478000.000,286750000.000,266117000.000,2053.000,265687000.000,266367000.000,262223000.000,259666000.000,292818000.000,310827000.000,326595000.000,322970000.000,333864000.000,362724000.000,353556000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,42029000.000,125920000.000,138098000.000,144896000.000,,106595000.000,130730000.000,113105000.000,56559000.000,111410000.000,65049000.000,149995000.000,36646000.000,12399000.000,230558000.000,187578000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,41531000.000,124307000.000,136505000.000,137651000.000,,22062000.000,47052000.000,44977000.000,25183000.000,83081000.000,41770000.000,122000000.000,22453000.000,12399000.000,230558000.000,183950000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,498000.000,1613000.000,1593000.000,7245000.000,,84533000.000,17365000.000,68128000.000,31376000.000,28329000.000,23279000.000,27995000.000,14193000.000,0.000,0.000,3628000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,92723000.000,101120000.000,122548000.000,125704000.000,116484000.000,,115377000.000,103673000.000,112622000.000,115012000.000,124134000.000,130249000.000,128040000.000,126924000.000,131577000.000,140293000.000,54614000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,95476000.000,103425000.000,120994000.000,124091000.000,114537000.000,,116313000.000,104740000.000,114423000.000,117988000.000,125118000.000,132506000.000,129928000.000,130411000.000,135953000.000,138689000.000,54734000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,86407000.000,90654000.000,100978000.000,107316000.000,96703000.000,,98770000.000,114769000.000,103789000.000,104944000.000,126436000.000,139399000.000,157013000.000,153924000.000,151251000.000,155565000.000,141122000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,88616000.000,92847000.000,101886000.000,108152000.000,97184000.000,,99508000.000,115007000.000,104101000.000,106188000.000,127345000.000,141174000.000,157478000.000,156274000.000,154565000.000,155867000.000,141746000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,37484000.000,36102000.000,45020000.000,41282000.000,38487000.000,,38300000.000,37654000.000,34075000.000,27105000.000,29125000.000,28417000.000,30112000.000,30161000.000,37674000.000,50958000.000,125529000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,38963000.000,37311000.000,44480000.000,40779000.000,37698000.000,,38611000.000,37817000.000,34544000.000,27625000.000,29478000.000,29027000.000,30309000.000,30694000.000,38488000.000,49627000.000,124484000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,228390000.000,240654000.000,282478000.000,286750000.000,266117000.000,,,,262223000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,11776000.000,12778000.000,13932000.000,12448000.000,14443000.000,,13240000.000,10271000.000,11737000.000,12605000.000,13123000.000,12762000.000,11430000.000,11961000.000,13362000.000,15908000.000,32291000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,11890000.000,12877000.000,14062000.000,12588000.000,14569000.000,,13363000.000,10360000.000,11813000.000,12698000.000,13230000.000,12853000.000,11492000.000,12017000.000,13414000.000,15921000.000,32400000.000
AvailableForSaleSecuritiesEquitySecurities,,,5464000.000,5338000.000,5300000.000,5300000.000,5300000.000,5307.000,267795000.000,267924000.000,5769000.000,264499000.000,295171000.000,315560000.000,6748000.000,329396000.000,342420000.000,7206000.000,353364000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,234945000.000,246460000.000,281422000.000,285610000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,-219000.000,-473000.000,-4156000.000,-4372000.000,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,-22000.000,-2000.000,-53000.000,-66000.000,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,-219000.000,,,,,,,,,,,,,,,,
