,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,64047000.000,28583000.000,19627000.000,22218000.000,17794000.000,17451000.000,17046000.000,24403000.000,22050000.000
AccountsPayableRelatedPartiesCurrent,3000000.000,3772000.000,3581000.000,7755000.000,4341000.000,7086000.000,6097000.000,5768000.000,6067000.000
AccountsReceivableNetCurrent,46268000.000,51521000.000,52926000.000,57742000.000,53330000.000,53033000.000,53085000.000,59469000.000,57274000.000
AccountsReceivableRelatedPartiesCurrent,0.000,0.000,0.000,15000.000,31000.000,0.000,126000.000,560000.000,1266000.000
AccrualForEnvironmentalLossContingencies,5200000.000,5100000.000,5000000.000,4800000.000,4600000.000,4400000.000,4300000.000,4000000.000,3800000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,15308000.000,12206000.000,16624000.000,13844000.000,19450000.000,15298000.000,20676000.000,16328000.000,21857000.000
AccruedLiabilitiesCurrent,6447000.000,6915000.000,8924000.000,10206000.000,6653000.000,8234000.000,10273000.000,16578000.000,6796000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,77390000.000,94454000.000,114422000.000,133427000.000,152821000.000,171590000.000,180193000.000,193726000.000,215053000.000
AllowanceForDoubtfulAccountsReceivable,500000.000,500000.000,700000.000,600000.000,,,,600000.000,
Assets,2453551000.000,2925162000.000,2944727000.000,3016660000.000,3038770000.000,3484907000.000,3452206000.000,3542238000.000,4073410000.000
AssetsCurrent,63552000.000,73746000.000,90825000.000,77846000.000,74303000.000,75051000.000,98237000.000,94117000.000,82699000.000
CashAndCashEquivalentsAtCarryingValue,876000.000,2278000.000,19009000.000,2234000.000,3799000.000,2623000.000,1359000.000,2459000.000,2053000.000
CashCollateralForBorrowedSecurities,0.000,,0.000,,,,,,
CustomerAdvancesAndDeposits,,,,4700000.000,,,,4900000.000,
DebtWeightedAverageInterestRate,0.022,,,,,,,,
DeferredCostsAndOtherAssets,17397000.000,16651000.000,15649000.000,14894000.000,14046000.000,13232000.000,10816000.000,9637000.000,9242000.000
DeferredFinanceCostsNoncurrentNet,5119000.000,6371000.000,6114000.000,6638000.000,7546000.000,8344000.000,7014000.000,6042000.000,5039000.000
DeferredRevenueCurrent,,9882000.000,19786000.000,26511000.000,33823000.000,42901000.000,52138000.000,60757000.000,77067000.000
DeferredTaxAssetsInvestmentInSubsidiaries,,,,435512000.000,,,,473888000.000,
DeferredTaxAssetsLiabilitiesNet,,,,452430000.000,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,441584000.000,441528000.000,452430000.000,449640000.000,442846000.000,439638000.000,521454000.000,518790000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,16918000.000,,,,47566000.000,
DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowed,90000.000,,218000.000,,,,,,
DerivativeAssetsCurrent,90000.000,,218000.000,,,148000.000,25690000.000,10967000.000,304000.000
DerivativeAssetsNoncurrent,,,,,37014000.000,55967000.000,,,
DerivativeLiabilitiesCurrent,,41000.000,,,44000.000,351000.000,197000.000,556000.000,0.000
DueToRelatedPartiesCurrentAndNoncurrent,3000000.000,3772000.000,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,4300000.000,4000000.000,,,,3400000.000,
