,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccretionExpense,553846.000,784839.000,108673.000,-380515.000,3861.000,1703.000,7108.000,9246.000,9896.000,10437.000,10761.000,11451.000,12241.000,7018.000,3688.000,-18532.000
AmortizationOfDeferredCharges,99579.000,,,,37581.000,,,,81745.000,,,,9931.000,,,
AmortizationOfFinancingCostsAndDiscounts,553846.000,,,,3861.000,,,,9896.000,,,,12241.000,,,
AssetRetirementObligationAccretionExpense,2127.000,4000.000,0.000,3685.000,2731.000,2520.000,1918.000,1529.000,514.000,689.000,0.000,0.000,1442.000,1472.000,1501.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1119908.000,,,,-352819.000,,,,58319.000,,,,-83415.000,,,
ComprehensiveIncomeNetOfTax,734043.000,-2605760.000,550478.000,-2946926.000,-2420440.000,-2871464.000,-2539482.000,-2541033.000,-3999575.000,-1345891.000,-2986008.000,,-944472.000,,-1873864.000,
CostOfGoodsAndServicesSold,1620490.000,1032488.000,1623592.000,3070588.000,4435856.000,3245602.000,3001655.000,1502131.000,2176917.000,1036288.000,0.000,78657.000,40000.000,0.000,0.000,0.000
DeferredRevenueRevenueRecognized,-451654.000,,,,0.000,,,,,,,,,,,
DepreciationAndAmortization,658407.000,658312.000,668454.000,2054702.000,1085344.000,1116700.000,1035972.000,911018.000,774459.000,660860.000,541928.000,487830.000,482248.000,482464.000,482463.000,478515.000
EarningsPerShareBasicAndDiluted,0.010,-0.030,0.000,-0.020,-0.020,-0.020,-0.020,-0.030,-0.030,-0.010,-0.020,-0.040,-0.010,-0.010,-0.010,-0.040
ExplorationExpenseMining,528954.000,713067.000,1001225.000,437610.000,595817.000,544965.000,786045.000,85958.000,90613.000,143564.000,503226.000,78293.000,194726.000,1041784.000,-13079.000,126824.000
FinancialServicesCosts,,,,,,,,,,,,,25125.000,28.000,6.000,
ForeignCurrencyTransactionGainLossBeforeTax,0.000,,,,,-59690.000,-17825.000,,12289.000,237888.000,-237403.000,-73479.000,301152.000,249928.000,210759.000,15688.000
