,2014-08-31
AllocatedShareBasedCompensationExpense,3072340.000
AmortizationOfDebtDiscountPremium,712743.000
CashAndCashEquivalentsPeriodIncreaseDecrease,443678.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-1203427.000
ComprehensiveIncomeNetOfTax,-7887717.000
DebtConversionConvertedInstrumentAmount1,50000.000
DebtInstrumentConvertibleBeneficialConversionFeature,1216570.000
Depreciation,55265.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,-136000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,-557065.000
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,421065.000
EarningsPerShareBasicAndDiluted,-0.080
EffectOfExchangeRateOnCashAndCashEquivalents,-13478.000
EffectiveIncomeTaxRateContinuingOperations,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,-0.070
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.380
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.100
FairValueAdjustmentOfWarrants,2665140.000
GainLossOnSaleOfPropertyPlantEquipment,-38832.000
GeneralAndAdministrativeExpense,5290775.000
IncomeLossFromContinuingOperations,-7317523.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-7317523.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.080
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-557065.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,-0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-420.000
IncreaseDecreaseInInterestPayableNet,50965.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,71146.000
InterestIncomeExpenseNet,-792284.000
NetCashProvidedByUsedInFinancingActivities,5144717.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5144717.000
NetCashProvidedByUsedInInvestingActivities,-51300.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-51300.000
NetCashProvidedByUsedInOperatingActivities,-4636261.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3432834.000
NetIncomeLoss,-7874588.000
NetIncomeLossAvailableToCommonStockholdersBasic,-7874588.000
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,26110.000
OperatingExpenses,6525239.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-13129.000
PaymentsToAcquirePropertyPlantAndEquipment,92444.000
ProceedsFromConvertibleDebt,4980000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,41144.000
ProceedsFromShortTermDebt,443659.000
ProceedsFromStockOptionsExercised,164717.000
RepaymentsOfShortTermDebt,443659.000
ResearchAndDevelopmentExpense,1234464.000
ShareBasedCompensation,3072340.000
StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,1448570.000
StockIssuedDuringPeriodValueNewIssues,26110.000
StockIssuedDuringPeriodValueStockOptionsExercised,164717.000
WeightedAverageNumberOfDilutedSharesOutstanding,100261765.000
WeightedAverageNumberOfSharesOutstandingBasic,100261765.000
