,2012-01-31,2012-04-30,2013-01-31,2013-07-31,2013-09-30,2014-03-31,2014-06-30,2014-09-30
AccretionExpense,,,,,,2239.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,1684399.000,,
BusinessDevelopment,,,,,39998.000,547630.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,13553.000,,
ComprehensiveIncomeNetOfTax,,,,,174218.000,4335403.000,-880203.000,
DebtConversionConvertedInstrumentSharesIssued1,,,,,,230000.000,,
DebtInstrumentIncreaseAccruedInterest,,,,,,35000.000,,
Depreciation,,,,,-4150.000,3048.000,3048.000,3048.000
Dividends,,,,,,-687223.000,228805.000,2455194.000
EarningsPerShareBasic,0.000,0.000,0.000,0.000,,,,
EarningsPerShareBasicAndDiluted,,,,,1.830,0.080,0.010,0.000
GeneralAndAdministrativeExpense,,3450.000,,,,,,
IncreaseDecreaseInAccountsPayable,6794.000,,1220.000,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,32675.000,,
IncreaseDecreaseInDueToRelatedParties,351.000,,354.000,,,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,5000.000,,,,,
IncreaseDecreaseInInterestPayableNet,,,422.000,,,,,
IncreaseDecreaseInPrepaidRent,,,,,,-5075.000,,
InterestExpense,64.000,94.000,422.000,848.000,-15393.000,-14595.000,84851.000,50210.000
InterestExpenseDebt,,,,,,14455.000,,
InterestExpenseRelatedParty,350.000,354.000,354.000,354.000,,,,
InterestPaid,,,,,,140.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,3481848.000,,
LeaseAndRentalExpense,,,,,,10150.000,,
NetCashProvidedByUsedInFinancingActivities,555.000,,4000.000,,,113460.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,555.000,,4000.000,,,113460.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,-37612.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,-37612.000,,
NetCashProvidedByUsedInOperatingActivities,-555.000,,-4000.000,,,-62295.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-555.000,,-4000.000,,,-62295.000,,
NetIncomeLoss,-7700.000,-12747.000,-10996.000,-7061.000,,3648180.000,-651398.000,-955692.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,-3410886.000
OperatingExpenses,7286.000,12299.000,10220.000,5859.000,-158825.000,3633585.000,566548.000,926406.000
OperatingIncomeLoss,-7286.000,-12299.000,-10220.000,-5859.000,,,,
OtherIncome,,,,,,,,20924.000
OtherNonoperatingExpense,,,,,,,84851.000,29286.000
OtherNonoperatingIncomeExpense,-414.000,-448.000,-776.000,-1202.000,15393.000,14595.000,,
PaymentsForProceedsFromInvestments,,,,,,37612.000,,
ProceedsFromConvertibleDebt,,,,,,84960.000,,
ProceedsFromNotesPayable,,,4000.000,,,,,
ProceedsFromRelatedPartyDebt,555.000,,,,,43500.000,,
ProfessionalFees,7286.000,8849.000,5220.000,5859.000,5001.000,791930.000,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,5000.000,,,,,
SalariesWagesAndOfficersCompensation,,,,,,765160.000,,
SellingGeneralAndAdministrativeExpense,,,,,-154675.000,2129506.000,383400.000,607430.000
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,,,,,,1700000.000,4429107.000,567572283.000
StockIssuedDuringPeriodSharesIssuedForServices,,,,,,41723601.000,,
StockIssuedDuringPeriodSharesNewIssues,,,,,,1700000.000,,
StockIssuedDuringPeriodSharesStockSplits,,,,,,41723601.000,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,,,50000.000,46337.000,504997.000
StockIssuedDuringPeriodValueIssuedForServices,,,,,,4888536.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,43845103.000,62867716.000,1294325221.000
WeightedAverageNumberOfSharesOutstandingBasic,19450000.000,19450000.000,19450000.000,19450000.000,95200.000,,,
