,2011-09-30,2011-12-31,2012-03-31,2012-12-31,2013-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-715000.000,,,,
CostOfRevenue,12544000.000,11726000.000,12760000.000,10551000.000,11444000.000
DepreciationAndAmortization,133000.000,133000.000,131000.000,131000.000,125000.000
DepreciationDepletionAndAmortization,129000.000,,,,
DividendsPreferredStockCash,339000.000,,,,
EarningsPerShareBasic,0.030,0.010,0.020,0.010,-0.300
EarningsPerShareDiluted,0.030,0.010,0.010,0.010,-0.250
GoodwillImpairmentLoss,,,,,3900000.000
GrossProfit,3251000.000,3110000.000,3278000.000,3188000.000,3444000.000
IncomeLossFromContinuingOperations,730000.000,417000.000,536000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,764000.000,423000.000,550000.000,537000.000,-3240000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.030,0.010,0.020,,
IncomeLossFromContinuingOperationsPerDilutedShare,0.030,0.010,0.010,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,0.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,0.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,0.000,,
IncomeTaxExpenseBenefit,34000.000,6000.000,14000.000,15000.000,26000.000
IncomeTaxesPaid,34000.000,,,,
IncreaseDecreaseInAccountsPayable,311000.000,,,,
IncreaseDecreaseInAccountsReceivable,168000.000,,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,581000.000,,,,
IncreaseDecreaseInCustomerDeposits,-2439000.000,,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,444000.000,,,,
IncreaseDecreaseInOtherNoncurrentAssets,41000.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-202000.000,,,,
InterestExpense,5000.000,3000.000,1000.000,1000.000,0.000
InterestPaid,5000.000,,,,
InvestmentIncomeInterest,11000.000,6000.000,2000.000,4000.000,2000.000
NetCashProvidedByUsedInFinancingActivities,-464000.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-464000.000,,,,
NetCashProvidedByUsedInOperatingActivities,-251000.000,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-251000.000,,,,
NetIncomeLoss,730000.000,417000.000,536000.000,522000.000,-3266000.000
NetIncomeLossAvailableToCommonStockholdersBasic,391000.000,78000.000,197000.000,115000.000,-3673000.000
NonoperatingIncomeExpense,9000.000,-1000.000,62000.000,3000.000,2000.000
OperatingExpenses,2496000.000,2686000.000,2790000.000,2654000.000,6686000.000
OperatingIncomeLoss,755000.000,424000.000,488000.000,534000.000,-3242000.000
OtherNonoperatingIncome,3000.000,,,,
OtherNonoperatingIncomeExpense,,-4000.000,61000.000,0.000,0.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,339000.000,,,,
PreferredStockDividendsIncomeStatementImpact,339000.000,339000.000,339000.000,407000.000,407000.000
ProceedsFromRepaymentsOfDebt,-125000.000,,,,
Revenues,15795000.000,14836000.000,16038000.000,13739000.000,14888000.000
SalesRevenueNet,15795000.000,14836000.000,16038000.000,13739000.000,14888000.000
SellingGeneralAndAdministrativeExpense,2363000.000,2553000.000,2659000.000,2523000.000,2661000.000
WeightedAverageNumberOfDilutedSharesOutstanding,14634740.000,14593290.000,14600724.000,14593290.000,14593290.000
WeightedAverageNumberOfSharesOutstandingBasic,12270790.000,12270790.000,12278224.000,12287290.000,12287290.000
