,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AmortizationOfIntangibleAssets,,,,,2033.000,2033.000,1738.000
CapitalLeaseObligationsIncurred,7801.000,,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,697158.000,,,,66492.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,561491.000,,,,0.000,,
CostOfServices,601016.000,320052.000,602918.000,727221.000,689191.000,230583.000,403494.000
DepreciationDepletionAndAmortization,23590.000,,,,14878.000,,
EarningsPerShareBasicAndDiluted,-0.030,,,,-0.020,,
GoodwillAndIntangibleAssetImpairment,,,,,,,113346.000
GrossProfit,278881.000,145702.000,300899.000,363420.000,416052.000,81076.000,261681.000
IncomeLossFromContinuingOperations,-174394.000,-375153.000,-133880.000,8214.000,-118557.000,-384701.000,-339656.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.040,-0.080,-0.030,0.010,-0.020,-0.080,-0.070
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,31851.000,-4034.000,0.000,0.000,0.000,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.010,0.000,0.000,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsReceivable,-8114.000,,,,150172.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,-48886.000,,,,-49682.000,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,18702.000,,,,632.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-5475.000,,,,-3951.000,,
InterestExpense,184.000,0.000,0.000,0.000,0.000,0.000,0.000
InterestPaidNet,184.000,,,,0.000,,
InvestmentIncomeInterest,4553.000,6678.000,4333.000,4565.000,4153.000,2926.000,2491.000
NetCashProvidedByUsedInFinancingActivities,288686.000,,,,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,288686.000,,,,0.000,,
NetCashProvidedByUsedInInvestingActivities,12613.000,,,,20000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,12613.000,,,,20000.000,,
NetCashProvidedByUsedInOperatingActivities,395859.000,,,,46492.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-165632.000,,,,46492.000,,
NetIncomeLoss,-142543.000,-379187.000,-133880.000,8214.000,-118557.000,-384701.000,-339656.000
OperatingIncomeLoss,-178763.000,-383782.000,-138213.000,3649.000,-122710.000,-387627.000,-342147.000
OtherIncome,,,,,,0.000,0.000
OtherNonoperatingIncome,,1951.000,0.000,,,,
PaymentsToAcquireProductiveAssets,17387.000,,,,25000.000,,
ProceedsFromCollectionOfNotesReceivable,30000.000,,,,45000.000,,
ProceedsFromIssuanceOfCommonStock,296487.000,,,,0.000,,
SalesRevenueServicesNet,879897.000,465754.000,903817.000,1090641.000,1105243.000,311659.000,665175.000
SellingGeneralAndAdministrativeExpense,457644.000,529484.000,439112.000,359771.000,538762.000,468703.000,490482.000
ShareBasedCompensation,1767.000,,,,53000.000,3500.000,3500.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,-106000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,,75000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,0.660,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,,,,1.800,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,1.200,,
TangibleAssetImpairmentCharges,,,,,,,38346.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,4919615.000,4919615.000,4919615.000
