,2011-09-30,2012-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-56000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,1000.000
BankOwnedLifeInsuranceIncome,59000.000,58000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,15357000.000
Communication,46000.000,53000.000
ComprehensiveIncomeNetOfTax,,399000.000
DepreciationNonproduction,,110000.000
EarningsPerShareBasicAndDiluted,-0.530,0.090
EquipmentExpense,250000.000,242000.000
FederalDepositInsuranceCorporationPremiumExpense,98000.000,98000.000
FeesAndCommissionsDepositorAccounts,485000.000,418000.000
FeesAndCommissionsFiduciaryAndTrustActivities,225000.000,246000.000
FeesAndCommissionsOther,198000.000,198000.000
ForeclosedRealEstateExpense,46000.000,134000.000
GainsLossesOnSalesOfOtherRealEstate,-266000.000,-54000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-3220000.000,449000.000
IncomeTaxExpenseBenefit,-1418000.000,129000.000
IncreaseDecreaseInAccruedInterestReceivableNet,,-13000.000
IncreaseDecreaseInOtherOperatingAssets,,-367000.000
IncreaseDecreaseInOtherOperatingLiabilities,,-1989000.000
InterestAndDividendIncomeOperating,3162000.000,2942000.000
InterestAndFeeIncomeLoansAndLeases,2929000.000,2753000.000
InterestExpense,634000.000,459000.000
InterestExpenseDeposits,606000.000,450000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,9000.000,6000.000
InterestExpenseSecuritiesSoldUnderAgreementsToRepurchase,19000.000,3000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,400000.000,2174000.000
InterestIncomeExpenseNet,2528000.000,2483000.000
InterestIncomeFederalFundsSold,0.000,0.000
InterestIncomeSecuritiesTaxExempt,62000.000,60000.000
InterestIncomeSecuritiesTaxable,167000.000,117000.000
InterestPaidNet,,495000.000
LaborAndRelatedExpense,1249000.000,1220000.000
LegalFees,13000.000,
MarketingAndAdvertisingExpense,47000.000,
NetCashProvidedByUsedInFinancingActivities,,12527000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,12527000.000
NetCashProvidedByUsedInInvestingActivities,,4015000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,4015000.000
NetCashProvidedByUsedInOperatingActivities,,-1185000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-1185000.000
NetChangeInterestBearingDepositsDomestic,,5648000.000
NetChangeNoninterestBearingDepositsDomestic,,6263000.000
NetIncomeLoss,-1802000.000,320000.000
NoninterestExpense,4674000.000,2763000.000
NoninterestIncome,1054000.000,1038000.000
NoninterestIncomeOtherOperatingIncome,87000.000,118000.000
OccupancyNet,153000.000,156000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesTaxPortionAttributableToParent,,22000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,79000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,38000.000
OtherInterestAndDividendIncome,4000.000,12000.000
OtherNoninterestExpense,322000.000,338000.000
PaymentsForOriginationOfMortgageLoansHeldForSale,,1100000.000
PaymentsForProceedsFromLoansAndLeases,,204000.000
PaymentsOfDividendsCommonStock,,0.000
PaymentsToAcquireAvailableForSaleSecurities,,4986000.000
PaymentsToAcquirePropertyPlantAndEquipment,,21000.000
PostageExpense,43000.000,
ProceedsFromPaymentsForInSecuritiesSoldUnderAgreementsToRepurchase,,918000.000
ProceedsFromSaleOfMortgageLoansHeldForSale,,626000.000
ProceedsFromSaleOfWhollyOwnedRealEstateAndRealEstateAcquiredInSettlementOfLoans,,1226000.000
ProfessionalFees,68000.000,41000.000
ProvisionForLoanLeaseAndOtherLosses,2128000.000,309000.000
RealEstateOwnedValuationAllowanceProvision,,-142000.000
RepaymentsOfFederalHomeLoanBankBorrowings,,302000.000
ShareBasedCompensation,,1000.000
SuppliesExpense,47000.000,42000.000
TransferOfOtherRealEstate,,1812000.000
