,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,105000.000,268000.000,214000.000,98000.000,110000.000,219000.000,257000.000,402000.000,584000.000,412000.000,434000.000,782000.000,741000.000,510000.000,701000.000,95000.000,217000.000,90000.000,115000.000,102000.000,398000.000
AccountsReceivableGrossCurrent,,,,12284000.000,12116000.000,13481000.000,14164000.000,14735000.000,12733000.000,10784000.000,6519000.000,5429000.000,5450000.000,7056000.000,6936000.000,5619000.000,6116000.000,6081000.000,6339000.000,6034000.000,6969000.000
AccountsReceivableNetCurrent,6147000.000,4444000.000,7623000.000,9822000.000,8486000.000,9831000.000,10460000.000,10772000.000,7094000.000,5169000.000,2614000.000,2407000.000,2660000.000,4109000.000,4084000.000,2549000.000,3030000.000,3206000.000,3484000.000,3322000.000,4242000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1818000.000,1975000.000,2141000.000,2329000.000,2493000.000,2561000.000,2657000.000,2676000.000,2786000.000,2863000.000,2963000.000,2931000.000,2922000.000,3004000.000,2987000.000,2929000.000,2922000.000,2988000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1979000.000,2132000.000,2358000.000,2287000.000,2393000.000,2605000.000,3209000.000,3462000.000,3364000.000,3407000.000,3417000.000,3625000.000,3504000.000,3648000.000,2492000.000,2056000.000,2185000.000,1607000.000,1457000.000,700000.000,843000.000
AdditionalPaidInCapital,18086000.000,20747000.000,20764000.000,19998000.000,20008000.000,20019000.000,20029000.000,19860000.000,19878000.000,19887000.000,19895000.000,24703000.000,25158000.000,25658000.000,26339000.000,26510000.000,27074000.000,27645000.000,28246000.000,29285000.000,29496000.000
AdvancesToAffiliate,,,,43000.000,43000.000,43000.000,44000.000,77000.000,84000.000,85000.000,85000.000,85000.000,85000.000,85000.000,82000.000,80000.000,81000.000,79000.000,78000.000,75000.000,75000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,150000.000,145000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,2462000.000,3630000.000,3650000.000,3704000.000,3963000.000,,,,,,,,,,,,2712000.000,2727000.000
AllowanceForDoubtfulOtherReceivablesCurrent,,,,738000.000,158000.000,420000.000,956000.000,962000.000,960000.000,961000.000,688000.000,856000.000,853000.000,857000.000,980000.000,668000.000,671000.000,654000.000,649000.000,870000.000,
