,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayableCurrent,2023000.000,1820000.000,2640000.000,1338000.000,2655000.000,2206000.000,2143000.000,1236000.000,1173000.000,731000.000,687000.000,725000.000
AccountsReceivableNetCurrent,710000.000,227000.000,4228000.000,986000.000,1301000.000,1343000.000,1246000.000,1847000.000,785000.000,405000.000,293000.000,97000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,229000.000,20000.000
AccruedPayrollTaxesCurrent,949000.000,687000.000,599000.000,,,,399000.000,,,,545000.000,235000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,469000.000,
AdditionalPaidInCapital,84890000.000,96024000.000,108727000.000,109470000.000,109838000.000,110026000.000,110062000.000,110219000.000,109006000.000,108415000.000,108424000.000,108495000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,0.000,
Assets,4331000.000,4277000.000,8789000.000,5266000.000,4222000.000,3852000.000,9033000.000,5938000.000,3077000.000,4953000.000,4293000.000,3121000.000
AssetsCurrent,3688000.000,3651000.000,8173000.000,4718000.000,3685000.000,3086000.000,8365000.000,5203000.000,2360000.000,4277000.000,3660000.000,2523000.000
BillingsInExcessOfCostCurrent,,3234000.000,5131000.000,3982000.000,3668000.000,3338000.000,4922000.000,5352000.000,212000.000,182000.000,323000.000,292000.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,0.500,,,,,,
CapitalizedComputerSoftwareGross,,,,,,,,,,,254000.000,
CashAndCashEquivalentsAtCarryingValue,2210000.000,1807000.000,3056000.000,1933000.000,349000.000,528000.000,4657000.000,2280000.000,652000.000,3300000.000,2508000.000,1295000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,76715946.000,106685446.000,99870113.000,98370113.000,137751306.000,136881302.000,137631302.000,136881302.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,253000000.000,270000000.000,426000000.000,425000000.000,426000000.000,425000000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,300000000.000,425000000.000,425000000.000,425000000.000,425000000.000,425000000.000,425000000.000,425000000.000,800000000.000,800000000.000,800000000.000,800000000.000
