,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableCurrent,363326000.000,373139000.000,363525000.000,345489000.000,385855000.000,402875000.000,361489000.000,330665000.000,366652000.000,353828000.000,360987000.000,390537000.000,392642000.000,402604000.000,405209000.000,349995000.000,405471000.000,394364000.000
AccountsReceivableNetCurrent,626807000.000,629126000.000,635972000.000,577522000.000,644881000.000,665713000.000,629370000.000,567097000.000,615286000.000,601958000.000,597896000.000,575013000.000,657932000.000,688353000.000,694533000.000,649086000.000,690515000.000,673082000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,19988000.000,,,,23930000.000,,,,26704000.000,,,,27861000.000,,
AccruedBonusesCurrent,,,,,,,,,,,,33573000.000,,,,56698000.000,,
AccruedEmployeeBenefitsCurrent,,,,40281000.000,,,,38761000.000,,,,40203000.000,,,,37702000.000,,
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,7937000.000,,966000.000,
AccruedLiabilitiesCurrent,225263000.000,227665000.000,232500000.000,235146000.000,242850000.000,256605000.000,255472000.000,253209000.000,228537000.000,231204000.000,244180000.000,229078000.000,230456000.000,247769000.000,270325000.000,257943000.000,250512000.000,260688000.000
AccruedSalariesCurrent,,,,36027000.000,,,,29451000.000,,,,35826000.000,,,,43920000.000,,
AccruedVacationCurrent,,,,,,,,,,,,46421000.000,,,,50325000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1403839000.000,1428371000.000,1437167000.000,1458074000.000,1482285000.000,1500166000.000,1509860000.000,1526648000.000,1538409000.000,1546217000.000,1572515000.000,1603511000.000,1615093000.000,1633930000.000,1647699000.000,1659015000.000,1681521000.000,1697517000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,-226000.000,,,,0.000,,,,,,,,,,
