,2011-03-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayableCurrent,49309000.000,50512000.000,58270000.000,59073000.000,53321000.000,53792000.000,58740000.000,63204000.000,65358000.000,52588000.000,51301000.000
AccountsReceivableGrossCurrent,,,,2782745000.000,2999174000.000,,3268241000.000,3379964000.000,,,
AccountsReceivableNetCurrent,505133000.000,525722000.000,561069000.000,567795000.000,594487000.000,,664372000.000,676798000.000,,,
AccruedBonusesCurrent,,,,23363000.000,24028000.000,22274000.000,18525000.000,18392000.000,,,
AccruedEmployeeBenefitsCurrent,,,,116554000.000,126521000.000,136334000.000,144065000.000,139436000.000,,,
AccruedLiabilitiesCurrent,287779000.000,323251000.000,352932000.000,340248000.000,384279000.000,387430000.000,398806000.000,327784000.000,352604000.000,350936000.000,371570000.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,4983000.000,4797000.000,4945000.000,4879000.000,4209000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,86128000.000,,,,147201000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3397000.000,-2702000.000,-2671000.000,-3764000.000,-2262000.000,-213000.000,-947000.000,-940000.000,-837000.000,-839000.000,-1125000.000
AdditionalPaidInCapitalCommonStock,308939000.000,903173000.000,904226000.000,905157000.000,905821000.000,908488000.000,910284000.000,915864000.000,1580519000.000,1576764000.000,1577521000.000
Assets,1829982000.000,4013108000.000,4064128000.000,3893872000.000,3919124000.000,4029340000.000,4069573000.000,4034268000.000,4649950000.000,4300017000.000,4314530000.000
AssetsCurrent,912122000.000,773676000.000,890524000.000,784476000.000,806133000.000,753009000.000,814896000.000,803832000.000,1409100000.000,1082283000.000,1101775000.000
AvailableForSaleSecurities,,,,,,,,,,,7531000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,7488000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,,,,,2090000.000
BankOverdrafts,,,,,,15100000.000,,,,5000000.000,
BusinessAcquisitionCostOfAcquiredEntityEquityInterestsIssuedAndIssuable,,,,,,915000000.000,,,,,
BusinessAcquisitionCostOfAcquiredEntityLiabilitiesIncurred,,,,,,2400000000.000,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,3200000000.000,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,150000000.000,,,,150000000.000,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,,589300000.000,,,,,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,,,,,,,,,7700000.000,
CapitalLeaseObligations,,,,,,447000.000,,,,369000.000,
CapitalLeaseObligationsCurrent,,,,,,78000.000,,,,76000.000,
CapitalLeaseObligationsNoncurrent,,,,,,369000.000,,,,293000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,559000.000,,,,444000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,114000.000,,,,106000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,106000.000,,,,20000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,106000.000,,,,106000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,107000.000,,,,106000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,107000.000,,,,106000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,19000.000,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,112000.000,,,,75000.000,
CashAndCashEquivalentsAtCarryingValue,334772000.000,134023000.000,229361000.000,124198000.000,128428000.000,57551000.000,79851000.000,36752000.000,575761000.000,204712000.000,190996000.000
CommonStockParOrStatedValuePerShare,,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,2000000000.000,2000000000.000,2000000000.000
CommonStockSharesIssued,,,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,180382885.000,180382885.000,181131273.000
CommonStockSharesOutstanding,,,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,180382885.000,180382885.000,181131273.000
CommonStockValue,,,,,,,,,1804000.000,1804000.000,1804000.000
CompensatedAbsencesLiability,,,,28138000.000,27663000.000,25626000.000,26685000.000,27490000.000,,,
ContractualObligation,,,,,,266676000.000,,,,257097000.000,
ContractualObligationDueAfterFifthYear,,,,,,65430000.000,,,,41867000.000,
ContractualObligationDueInFifthYear,,,,,,24482000.000,,,,25247000.000,
ContractualObligationDueInFourthYear,,,,,,28673000.000,,,,33140000.000,
ContractualObligationDueInNextTwelveMonths,,,,,,68593000.000,,,,73954000.000,
ContractualObligationDueInSecondYear,,,,,,45834000.000,,,,44566000.000,
ContractualObligationDueInThirdYear,,,,,,33664000.000,,,,38323000.000,
DebtAndCapitalLeaseObligations,,,,2202230000.000,2149685000.000,2222205000.000,2243827000.000,2268258000.000,,,
DebtInstrumentFeeAmount,,,,,,5700000.000,,,,4200000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,-180418000.000,,,,-186617000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,-23568000.000,,,,-35487000.000,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,-156850000.000,,,,-151130000.000,
DeferredTaxAssetsNetCurrent,,24228000.000,25062000.000,27236000.000,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,17407000.000,,,,13586000.000,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,10362000.000,,,,7228000.000,
DeferredTaxLiabilitiesCurrent,5614000.000,,,,16531000.000,23568000.000,24817000.000,28163000.000,28226000.000,35487000.000,35639000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,186685000.000,,,,171315000.000,
DeferredTaxLiabilitiesNoncurrent,5971000.000,151308000.000,151308000.000,151308000.000,154853000.000,156850000.000,156850000.000,156850000.000,156761000.000,151130000.000,151225000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,43975000.000,,,,40729000.000,
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,,,,,,0.000,0.000,0.000
FairValueAssetsLevel2ToLevel1TransfersAmount,,,,,,,,,0.000,0.000,0.000
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,,,,,,,,,0.000,0.000,0.000
FairValueLiabilitiesLevel2ToLevel1TransfersAmount,,,,,,,,,0.000,0.000,0.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,107112000.000,,,,183814000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,74893000.000,,,,77251000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,62904000.000,,,,58514000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,67622000.000,,,,65317000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,74448000.000,,,,70119000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,74711000.000,,,,77027000.000,
FiniteLivedIntangibleAssetsGross,,,,,,630189000.000,,,,654631000.000,
Goodwill,453920000.000,2269140000.000,2273319000.000,2261305000.000,2287391000.000,2413632000.000,2416739000.000,2412644000.000,2437620000.000,2435670000.000,2444156000.000
IndefiniteLivedLicenseAgreements,,,,,,8240000.000,,,,8240000.000,
IndefiniteLivedTradeNames,,,,,,32000000.000,,,,33740000.000,
IntangibleAssetsGrossExcludingGoodwill,,,,,,,,,,697512000.000,
IntangibleAssetsNetExcludingGoodwill,173714000.000,564227000.000,547669000.000,543577000.000,525685000.000,564218000.000,549505000.000,539387000.000,524317000.000,513698000.000,516530000.000
InterestPayableCurrent,,,,8315000.000,27688000.000,7889000.000,29662000.000,10794000.000,,,
InventoryNet,23332000.000,22693000.000,22742000.000,22305000.000,22342000.000,22050000.000,22100000.000,22204000.000,22539000.000,23376000.000,23736000.000
LettersOfCreditOutstandingAmount,,,,,,130200000.000,,,,132500000.000,132500000.000
Liabilities,942621000.000,3099618000.000,3141188000.000,2959297000.000,2967174000.000,3053438000.000,3089527000.000,3053817000.000,3052848000.000,2690264000.000,2682531000.000
LiabilitiesAndStockholdersEquity,1829982000.000,4013108000.000,4064128000.000,3893872000.000,3919124000.000,4029340000.000,4069573000.000,4034268000.000,4649950000.000,4300017000.000,4314530000.000
LiabilitiesCurrent,362425000.000,388353000.000,426340000.000,414100000.000,468963000.000,477072000.000,494640000.000,431430000.000,458504000.000,451329000.000,470521000.000
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseNet,,,,,,238597000.000,,,,249165000.000,
LongTermDebtAndCapitalLeaseObligations,,,,2187451000.000,2134853000.000,2209923000.000,2231550000.000,2255979000.000,2225407000.000,1895381000.000,1892272000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,14779000.000,14832000.000,12282000.000,12277000.000,12279000.000,12316000.000,12318000.000,12011000.000
LongTermDebtCurrent,19723000.000,14590000.000,15138000.000,,,,,,,,
LongTermDebtNoncurrent,399587000.000,2357699000.000,2354413000.000,,,,,,,,
MarketableSecuritiesRestrictedCurrent,,,,,,19154000.000,,,,8333000.000,
MinorityInterest,,,2574000.000,6530000.000,6530000.000,6530000.000,6530000.000,6530000.000,6530000.000,15030000.000,11980000.000
OtherAccruedLiabilitiesCurrent,,,,44517000.000,50171000.000,63796000.000,50481000.000,48742000.000,,,
OtherAssetsNoncurrent,17617000.000,108356000.000,106775000.000,98055000.000,90245000.000,85857000.000,83157000.000,78837000.000,75969000.000,60935000.000,60007000.000
OtherLiabilitiesNoncurrent,,,,,,,,,,16997000.000,16721000.000
OtherReceivablesNetCurrent,,,,883000.000,1337000.000,,931000.000,2347000.000,,,
OtherRestrictedAssetsCurrent,,,,,,,,,,2531000.000,
OtherRestrictedAssetsNoncurrent,,,,,,16256000.000,,,,7822000.000,
PreferredStockParOrStatedValuePerShare,0.010,,,,,,,,,0.010,0.010
PreferredStockSharesAuthorized,20000000.000,,,,,,,,,200000000.000,200000000.000
PreferredStockSharesIssued,0.000,,,,,,,,,0.000,0.000
PreferredStockSharesOutstanding,0.000,,,,,,,,,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,,26175000.000,25903000.000,32712000.000,32908000.000,23514000.000,26226000.000,32801000.000,31277000.000,23430000.000,26661000.000
