,2011-06-30,2011-09-30,2012-03-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,392000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,,,,16000.000
AmortizationOfIntangibleAssets,,,0.000,,,,,
AmortizationOfMortgageServicingRightsMSRs,,,392000.000,1171000.000,754000.000,,,238000.000
AvailableForSaleDebtSecuritiesGrossUnrealizedLoss,,,,182800000.000,,,,388600000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,1748000.000,,,,1010000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,2400000.000,,,,6986000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,652000.000,,,,5976000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,0.000,54000.000,130000.000,,0.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,0.000,54000.000,620000.000,-183000.000,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,0.000,0.000,490000.000,-797000.000,
BankOwnedLifeInsuranceIncome,,,,,,,,91000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,23925000.000,-21823000.000,,,,-72638000.000
ComprehensiveIncomeNetOfTax,,,2407000.000,4188000.000,3900000.000,-308000.000,5619000.000,-105000.000
ContractuallySpecifiedServicingFeesLateFeesAndAncillaryFeesEarnedInExchangeForServicingFinancialAssets,,,,36000.000,28000.000,11000.000,-22000.000,18000.000
ConversionOfStockAmountConverted1,,,,,,,,37089000.000
DepreciationAmortizationAndAccretionNet,,,765000.000,376000.000,,,,1904000.000
DividendsPreferredStock,,,,1034000.000,,,,373000.000
EarningsPerShareBasic,0.030,0.190,0.310,-0.050,-0.090,-0.040,1.970,-0.100
EarningsPerShareDiluted,0.030,0.190,0.310,-0.050,-0.090,-0.040,1.890,-0.100
FederalDepositInsuranceCorporationPremiumExpense,748000.000,256000.000,500000.000,,,,,
FeesAndCommissionsDepositorAccounts,429000.000,408000.000,381000.000,294000.000,272000.000,153000.000,306000.000,295000.000
FeesAndCommissionsFiduciaryAndTrustActivities,501000.000,489000.000,497000.000,632000.000,614000.000,654000.000,360000.000,651000.000
FeesAndCommissionsMortgageBanking,665000.000,650000.000,646000.000,550000.000,540000.000,456000.000,510000.000,486000.000
FeesAndCommissionsOther,849000.000,832000.000,832000.000,855000.000,893000.000,733000.000,-202000.000,560000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,,610000.000,523000.000,733000.000,2272000.000,388000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,697000.000,236000.000,524000.000,7521000.000,583000.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,,43000.000,,,10000.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,,,43000.000,,,10000.000
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,,,807000.000,,,,61000.000
FinancingReceivablesImpairedTroubledDebtRestructuringWriteDown,,,,36800.000,146700.000,172800.000,1643700.000,19600.000
GainLossOnSaleOfInvestments,,,,,,,,0.000
GainLossOnSaleOfProperties,-1673000.000,-530000.000,-960000.000,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,-1000.000,,,,0.000
GainLossOnSaleOfSecuritiesNet,25000.000,861000.000,0.000,0.000,54000.000,130000.000,0.000,0.000
