,2014-04-30,2014-10-31,2015-01-31,2015-04-30,2015-07-31
AdvertisingExpense,,,0.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-9982.000,,,
EarningsPerShareBasic,0.000,0.000,,,
EarningsPerShareBasicAndDiluted,,,,-0.000,
GeneralAndAdministrativeExpense,8347.000,13532.000,8973.000,32463.000,36337.000
GrossProfit,2000.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-8973.000,-32463.000,
NetCashProvidedByUsedInFinancingActivities,,3550.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,3550.000,,,
NetCashProvidedByUsedInOperatingActivities,,-13532.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-13532.000,,,
NetIncomeLoss,-6347.000,-13532.000,-8973.000,-32463.000,-36337.000
OperatingExpenses,8347.000,13532.000,8973.000,32463.000,36337.000
OperatingIncomeLoss,-6347.000,-13532.000,-8973.000,-32463.000,-36337.000
ProceedsFromLoans,,3550.000,,,
ProfitLoss,,-13532.000,,,
SalesRevenueServicesNet,2000.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,9680000.000,9680000.000,
WeightedAverageNumberOfSharesOutstandingBasic,7982222.000,9680000.000,,,
