,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-30,2013-06-29,2013-09-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,,,,,,-16180.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-369371.000,,,,-316429.000,,,-1279021.000,,,,-1265763.000,,
CostOfRevenue,6456337.000,5610614.000,4485331.000,6341144.000,5097314.000,5357046.000,4561799.000,5846887.000,5886887.000,4526815.000,6400421.000,6738180.000,6829839.000,5192990.000,7345704.000,6694760.000
CurrentIncomeTaxExpenseBenefit,,,,,,,-164513.000,,,-290841.000,,,,-61565.000,,
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,,,,0.040,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,95477.000,,,93751.000,,,,60073.000,,
Depreciation,,,,,,,3027.000,,,,,,,,,
DepreciationAndAmortization,3687.000,3339.000,3265.000,3221.000,3221.000,3182.000,,2712.000,2247.000,2708.000,3077.000,3658.000,,,,
DepreciationDepletionAndAmortization,,,,,,,51053.000,,,43734.000,,,,48058.000,,
EarningsPerShareBasic,0.020,0.020,0.000,0.010,0.010,0.040,-0.010,0.020,0.020,-0.020,0.020,0.020,0.020,0.000,0.040,0.030
EarningsPerShareDiluted,0.020,0.020,0.000,0.010,0.010,0.040,-0.010,0.020,0.020,-0.020,0.020,0.020,0.020,0.000,0.040,0.030
EffectiveIncomeTaxRateContinuingOperations,,,,,,,-0.348,,,0.366,,,,0.057,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,-0.340,,,0.340,,,,0.340,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,,,,,0.034,,,-0.015,,,,-0.326,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseLifeInsurance,,,,,,,0.002,,,-0.001,,,,-0.013,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,,,,,,,0.032,,,-0.014,,,,-0.313,,
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,,,,,,,,,,0.000,,,,0.000,,
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,,,,,,,,,,-0.002,,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,-0.042,,,0.042,,,,0.042,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,0.346,,,,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,0.001,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,6230.000,16821.000,,,,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,53394.000,57135.000,10235.000,6230.000,16821.000,1200.000,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,2200.000,,,,1000.000,,
GrossProfit,1424857.000,1473611.000,833633.000,1302101.000,1341812.000,1462275.000,892752.000,1376590.000,1398585.000,670256.000,1518811.000,1735369.000,1828034.000,1120389.000,2171217.000,1999984.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,721079.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,508261.000,583150.000,-305739.000,294567.000,359649.000,452702.000,-198274.000,415912.000,374757.000,-538834.000,484916.000,500985.000,578350.000,-26453.000,875570.000,
IncomeTaxExpenseBenefit,180776.000,206280.000,-115032.000,114916.000,136843.000,-174683.000,-69036.000,158986.000,110834.000,-197090.000,188658.000,205973.000,176737.000,-1492.000,280980.000,223791.000
IncomeTaxExpenseBenefitContinuingOperations,,,,,,,-69036.000,,,,,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,,-67413.000,,,-183204.000,,,,-8994.000,,
IncomeTaxReconciliationNondeductibleExpense,,,,,,,6756.000,,,7816.000,,,,8621.000,,
IncomeTaxReconciliationNondeductibleExpenseLifeInsurance,,,,,,,334.000,,,334.000,,,,334.000,,
IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,,,,,,,6422.000,,,7482.000,,,,8287.000,,
IncomeTaxReconciliationOtherReconcilingItems,,,,,,,,,,-1.000,,,,-1.000,,
IncomeTaxReconciliationPriorYearIncomeTaxes,,,,,,,,,,1070.000,,,,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,,,,-8379.000,,,-22771.000,,,,-1118.000,,
IncomeTaxesPaidNet,,,330123.000,,,,90000.000,,,176570.000,,,,203490.000,,
IncreaseDecreaseInAccountsPayable,,,-76047.000,,,,295229.000,,,-105498.000,,,,242794.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,-511654.000,,,,-57732.000,,,-467412.000,,,,-263453.000,,
IncreaseDecreaseInAccruedLiabilities,,,-177867.000,,,,19907.000,,,-151039.000,,,,-219576.000,,
IncreaseDecreaseInDeferredIncomeTaxes,,,-91234.000,,,,-95477.000,,,-93752.000,,,,-60074.000,,
