,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,8593000.000,,,,6488000.000,,,,4444000.000,,,,3001000.000,,,,3237000.000,,,,2964000.000,,,,2021000.000
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-4372000.000,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,944000.000,,,,477000.000,,,,865000.000,,,,452000.000,,,,761000.000,,,,1475000.000,,,,3104000.000
AmortizationOfIntangibleAssets,,,,,,,4111000.000,,3948000.000,3904000.000,3629000.000,2319000.000,2553000.000,2593000.000,2398000.000,2356000.000,2137000.000,2179000.000,2286000.000,2198000.000,2105000.000,2050000.000,2053000.000,1692000.000,1318000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,3750000.000,,,,,,,,,,,,,,,,,,,,,,
AssetImpairmentCharges,,,,,,,,,,,,,,13982000.000,590000.000,,,0.000,731000.000,,93000.000,,,,0.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-22926000.000,,,,15420000.000,,,,-2309000.000,,,,-10243000.000,,,,3706000.000,,,,-9351000.000,,,,-7450000.000
CommonStockDividendsPerShareDeclared,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.051,0.000,0.000,0.000,0.000,
ComprehensiveIncomeNetOfTax,46805000.000,60275000.000,-44919000.000,-251930000.000,1515000.000,-37329000.000,56243000.000,-322018000.000,28777000.000,-2522000.000,-232239000.000,18596000.000,9882000.000,-11744000.000,22669000.000,-207475000.000,20045000.000,-20825000.000,-20684000.000,44220000.000,8507000.000,-18163000.000,-11044000.000,-156001000.000,25889000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,1620000.000,1528000.000,-610000.000,-805000.000,304000.000,-316000.000,-1265000.000,2227000.000,-1649000.000,-2946000.000,-2968000.000,17618000.000,-1102000.000,-100000.000,877000.000,3218000.000,-199000.000,846000.000,-1917000.000,-1226000.000,1548000.000,1183000.000,1448000.000,-845000.000,1633000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,48425000.000,61803000.000,-45529000.000,-252735000.000,1819000.000,-37645000.000,54978000.000,-319791000.000,27128000.000,-5468000.000,-235207000.000,36214000.000,10984000.000,-11844000.000,23546000.000,-206461000.000,19846000.000,-19979000.000,-22601000.000,42994000.000,10055000.000,-16980000.000,-9596000.000,-156846000.000,27522000.000
ContractsRevenue,,,,,,,,,,,,,,,,,,,,,,,,,0.000
ConversionGainsAndLossesOnForeignInvestments,,,,,,,,,,,,,,,,,10940000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
CostOfGoodsSold,84441000.000,94997000.000,126395000.000,101847000.000,110242000.000,114782000.000,126683000.000,136077000.000,120862000.000,116849000.000,117844000.000,111930000.000,115466000.000,120657000.000,125831000.000,132990000.000,115221000.000,116561000.000,112043000.000,102541000.000,93244000.000,125388000.000,93499000.000,99212000.000,98866000.000
CostOfServices,525978000.000,572216000.000,545008000.000,519746000.000,483425000.000,469998000.000,453304000.000,455005000.000,443396000.000,460305000.000,450048000.000,412981000.000,293999000.000,296801000.000,285098000.000,275944000.000,245861000.000,243838000.000,224588000.000,195708000.000,189817000.000,191508000.000,192812000.000,184983000.000,188901000.000
CostsAndExpenses,750019000.000,810658000.000,805036000.000,849378000.000,765022000.000,735936000.000,706388000.000,1013462000.000,689610000.000,708889000.000,948422000.000,684398000.000,480360000.000,528341000.000,480639000.000,512927000.000,412698000.000,420018000.000,420606000.000,381234000.000,343850000.000,368619000.000,339211000.000,336074000.000,344633000.000
DebtIssuanceCosts,,,,,,,,,,,,,,,,,600000.000,,,,,,,,
