,2012-03-30,2012-06-29,2012-09-28,2012-12-31,2013-03-29,2013-06-28,2013-09-27,2013-12-31,2014-03-28,2014-06-27,2014-09-26,2014-12-31,2015-04-03
AccountsPayableCurrent,73099000.000,72138000.000,81119000.000,55883000.000,67499000.000,80920000.000,70366000.000,57262000.000,83650000.000,90371000.000,94686000.000,78846000.000,83772000.000
AccountsReceivableNetCurrent,95409000.000,99874000.000,103122000.000,73876000.000,88792000.000,106664000.000,101317000.000,73996000.000,92123000.000,111174000.000,111167000.000,80329000.000,88357000.000
AccruedLiabilitiesCurrent,35777000.000,30913000.000,31184000.000,30667000.000,28034000.000,27228000.000,30116000.000,26366000.000,25985000.000,29586000.000,30558000.000,25509000.000,25065000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,129548000.000,,,,147036000.000,,,,159793000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,10820000.000,9740000.000,9852000.000,10805000.000,10704000.000,10628000.000,10620000.000,10921000.000,10552000.000,10508000.000,10733000.000,5165000.000,5508000.000
AdditionalPaidInCapitalCommonStock,719592000.000,720364000.000,721114000.000,721869000.000,722637000.000,723431000.000,724109000.000,724071000.000,724193000.000,724316000.000,724443000.000,724562000.000,724661000.000
AllowanceForDoubtfulAccountsReceivableCurrent,3360000.000,3235000.000,3235000.000,2751000.000,2402000.000,2439000.000,2597000.000,2235000.000,2239000.000,2083000.000,1541000.000,1522000.000,1268000.000
Assets,643911000.000,632521000.000,636723000.000,594422000.000,603173000.000,613694000.000,619643000.000,571973000.000,593216000.000,610950000.000,598934000.000,536776000.000,528862000.000
AssetsCurrent,214205000.000,219138000.000,223301000.000,180417000.000,207198000.000,221434000.000,225563000.000,181303000.000,209850000.000,235322000.000,243817000.000,197957000.000,210944000.000
BankOverdrafts,,3091000.000,3091000.000,,,5144000.000,,,,,,13955000.000,
BuildingsAndImprovementsGross,,,,61410000.000,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,9600000.000,,,,6700000.000,,,,5200000.000,
CashAndCashEquivalentsAtCarryingValue,13188000.000,11901000.000,9790000.000,10024000.000,4187000.000,5101000.000,9460000.000,8977000.000,4398000.000,2527000.000,3235000.000,2074000.000,1868000.000
CommonStockSharesAuthorized,,,,1200000.000,,,,1200000.000,,,,1200000.000,
CommonStockSharesIssued,,,,188938.000,,,,,,,,,
CommonStockValue,185000.000,185000.000,189000.000,189000.000,189000.000,189000.000,195000.000,195000.000,195000.000,195000.000,195000.000,196000.000,196000.000
ConstructionInProgressGross,,,,4941000.000,,,,,,,,,
DebtWeightedAverageInterestRate,,,,,,,,,,,,0.023,
DeferredIncomeTaxLiabilities,,,,50900000.000,,,,15000000.000,,,,34100000.000,
DeferredTaxAssetsGross,,,,88300000.000,,,,72700000.000,,,,117200000.000,
DeferredTaxAssetsInventory,,,,,,,,,,,,845000.000,
DeferredTaxAssetsLiabilitiesNet,,,,-20291000.000,,,,-18918000.000,,,,-16363000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,60000.000,,,,-25000.000,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,-20351000.000,,,,-18893000.000,,,,-15894000.000,
DeferredTaxAssetsNetCurrent,1911000.000,2232000.000,2369000.000,907000.000,904000.000,905000.000,909000.000,580000.000,577000.000,576000.000,575000.000,426000.000,424000.000
DeferredTaxAssetsNetNoncurrent,15000.000,23000.000,35000.000,68000.000,77000.000,85000.000,98000.000,87000.000,93000.000,304000.000,419000.000,0.000,179000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,74137000.000,,,,89678000.000,,,,104232000.000,
DeferredTaxAssetsOther,,,,1642000.000,,,,1790000.000,,,,1506000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,609000.000,,,,1200000.000,,,,322000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,879000.000,,,,595000.000,,,,431000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,316000.000,,,,-975000.000,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,76586000.000,,,,99463000.000,
DeferredTaxAssetsValuationAllowanceCurrent,,,,2921000.000,,,,3608000.000,,,,3573000.000,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,54813000.000,,,,72978000.000,,,,95890000.000,
DeferredTaxLiabilitiesCurrent,916000.000,870000.000,884000.000,847000.000,823000.000,835000.000,868000.000,605000.000,606000.000,601000.000,559000.000,469000.000,811000.000
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,,149000.000,,,,2000.000,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,23394000.000,,,,19991000.000,,,,16559000.000,
DeferredTaxLiabilitiesGrossCurrent,,,,,,,,,,,,895000.000,
DeferredTaxLiabilitiesNoncurrent,21349000.000,23471000.000,20039000.000,20419000.000,20653000.000,20350000.000,19466000.000,18980000.000,19853000.000,19136000.000,18159000.000,15894000.000,14073000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,24714000.000,,,,20392000.000,,,,14400000.000,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax,,,,10134000.000,,,,-8115000.000,,,,-14069000.000,
DefinedBenefitPlanAmountsRecognizedInBalanceSheet,,,,10134000.000,,,,8115000.000,,,,14069000.000,
DueFromAffiliates,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DueToAffiliateCurrentAndNoncurrent,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
