,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-13000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,,18000000.000,,,,14000000.000,,,,10000000.000
AmortizationOfFinancingCosts,8000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,5000000.000,,,,5000000.000,,,,7000000.000,,,,7000000.000,,,,10000000.000,,,,11000000.000
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,42000000.000
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,0.000,0.000,,6000000.000,0.000,0.000,-6000000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,16280.000,16355000.000,,15316000.000,15554000.000,3711000.000,-31705000.000,1472000.000,816000.000,1226000.000,-2759000.000,,,,,,,,,,,,,
AssetImpairmentCharges,,,,,,3000000.000,6000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,,,,,,-73000000.000,-29000000.000,,-59000000.000,-46000000.000,-8000000.000,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,,,,,,,4671000000.000,4692000000.000,,5044000000.000,4868000000.000,4849000000.000,,
BusinessCombinationAcquisitionRelatedCosts,,,,,1000000.000,,,,4000000.000,,,,10000000.000,,,,20000000.000,,,,14000000.000,,,,8000000.000
BusinessCombinationIntegrationRelatedCosts,,,,,,,,,,,,,,,,,13000000.000,,,,9000000.000,,,,6000000.000
BusinessExitCosts1,,,,,,,,,,,,,,,,,,,,,1000000.000,,,,6000000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,51000000.000,,,,51000000.000,,,,113000000.000,,,,89000000.000,,,,110000000.000,,,,96000000.000
CapitalLeaseObligationsIncurred,,11000000.000,,,17000000.000,,,,31000000.000,,,,52000000.000,,,,33000000.000,,,,31000000.000,,,,34000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-138000000.000,,,,-9000000.000,,,,-269000000.000,,,,28000000.000,,,,-8000000.000,,,,372000000.000,,,,-144000000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-13000000.000,,,,-19000000.000,,,,-5000000.000,,,,-14000000.000,,,,-4000000.000,,,,-3000000.000,,,,2000000.000
ComprehensiveIncomeNetOfTax,,55000000.000,6000000.000,,61000000.000,-6000000.000,40000000.000,30000000.000,-88000000.000,-50000000.000,28000000.000,20000000.000,-31000000.000,-23000000.000,9000000.000,-101000000.000,50000000.000,-59000000.000,-25000000.000,-88000000.000,-55000000.000,-89000000.000,-5000000.000,-137000000.000,-50000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,2000000.000,3000000.000,,3000000.000,-18000000.000,-9000000.000,5000000.000,5000000.000,7000000.000,8000000.000,10000000.000,16000000.000,19000000.000,9000000.000,20000000.000,29000000.000,33000000.000,57000000.000,99000000.000,93000000.000,85000000.000,88000000.000,102000000.000,89000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,70000000.000,-20000000.000,32000000.000,35000000.000,-83000000.000,-43000000.000,36000000.000,30000000.000,-15000000.000,-4000000.000,18000000.000,-81000000.000,79000000.000,-26000000.000,32000000.000,11000000.000,38000000.000,-4000000.000,83000000.000,-35000000.000,39000000.000
CurrentStateAndLocalTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,,,13000000.000,,,,
DeferredIncomeTaxExpenseBenefit,35000000.000,,,,38000000.000,,,,-55000000.000,,,,-3000000.000,,,,12000000.000,,,,31000000.000,,,,
DepreciationAndAmortization,101000000.000,104000000.000,103000000.000,105000000.000,104000000.000,104000000.000,110000000.000,112000000.000,114000000.000,121000000.000,119000000.000,191000000.000,193000000.000,209000000.000,207000000.000,240000000.000,207000000.000,197000000.000,185000000.000,208000000.000,212000000.000,215000000.000,205000000.000,,
DepreciationDepletionAndAmortization,,,,,,,,,,,,,,,,,,,,,,,,,221000000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,2000000.000,-1000000.000,,,7000000.000,0.000,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,-15000000.000,-3000000.000,-2000000.000,-19000000.000,1000000.000,-97000000.000,3000000.000,-8000000.000,-3000000.000,6000000.000,-10000000.000,0.000,-8000000.000,-25000000.000,-2000000.000,0.000,2000000.000,,,,-5000000.000,,,,-2000000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,-15000000.000,-3000000.000,-2000000.000,-2000000.000,1000000.000,1000000.000,4000000.000,-8000000.000,-3000000.000,6000000.000,-8000000.000,0.000,-8000000.000,-7000000.000,-2000000.000,0.000,-1000000.000,-2000000.000,-1000000.000,-1000000.000,-5000000.000,-2000000.000,2000000.000,-1000000.000,-2000000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,-6000000.000,-18000000.000,0.000,-9000000.000,0.000,-29000000.000,4000000.000,0.000,-1000000.000,3000000.000,-5000000.000,7000000.000,-3000000.000,-9000000.000,-1000000.000,0.000,1000000.000,-1000000.000,,,-1000000.000,,1000000.000,,-1000000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,3000000.000,-3000000.000,,6000000.000,56000000.000,38000000.000,54000000.000,3000000.000,0.000,3000000.000,1000000.000,1000000.000,0.000,1000000.000,2000000.000,,,,,,,,,
DisposalGroupNotDiscontinuedOperationLossGainOnWriteDown,,,,,,,,,,,,,,,,,,,,,2000000.000,,,,1000000.000
DividendsPreferredStock,,6000000.000,6000000.000,,6000000.000,4000000.000,1000000.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
EarningsPerShareBasic,0.150,0.110,0.020,-0.160,0.140,-0.010,0.380,0.840,-0.850,-0.490,0.280,-0.260,-0.330,-0.270,0.090,0.630,0.480,-0.610,-0.290,-0.990,-0.600,-0.460,-0.080,-0.790,-0.530
EarningsPerShareDiluted,0.140,0.110,0.020,-0.150,0.130,-0.010,0.370,0.810,-0.850,-0.490,0.270,-0.250,-0.330,-0.270,0.090,0.630,0.470,-0.610,-0.290,-0.980,-0.600,-0.460,-0.080,-0.790,-0.530
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,,,,,,,,,,,,0.350
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,,,,,,,,,,,,,,,,52000000.000,,105000000.000,130000000.000,129000000.000,209000000.000,115000000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,,,,,,,,,,,,,,,,,206000000.000,,578000000.000,615000000.000,610000000.000,1020000000.000,584000000.000
FiniteLivedIntangibleAssetsFutureAmortizationExpense,,,,,506000000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseAfterYearFive,,,,,209000000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseRemainderOfFiscalYear,,,,,56000000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFive,,,,,52000000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,,,,,55000000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,,,,,65000000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,,,,,69000000.000,,,,,,,,,,,,,,,,,,,,
GainLossOnInvestments,1000000.000,1000000.000,1000000.000,0.000,1000000.000,0.000,1000000.000,-1000000.000,0.000,1000000.000,0.000,0.000,,0.000,,,,-1000000.000,1000000.000,,1000000.000,2000000.000,-1000000.000,6000000.000,
GainLossRelatedToLitigationSettlement,-11000000.000,-8000000.000,-5000000.000,-31000000.000,-2000000.000,-1000000.000,0.000,-2000000.000,0.000,-2000000.000,-1000000.000,-28000000.000,-3000000.000,-12000000.000,-4000000.000,-6000000.000,-3000000.000,-14000000.000,-50000000.000,-224000000.000,-173000000.000,-114000000.000,-4000000.000,-2000000.000,-5000000.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,-177000000.000,-171000000.000,0.000,0.000,0.000,0.000,-24000000.000,0.000,,,,,,,,,
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,,,,,,,,,,,,,,79000000.000,,
HealthCareOrganizationMedicalSuppliesAndDrugsExpense,404000000.000,399000000.000,388000000.000,391000000.000,406000000.000,389000000.000,376000000.000,381000000.000,384000000.000,387000000.000,387000000.000,626000000.000,628000000.000,649000000.000,665000000.000,688000000.000,687000000.000,707000000.000,752000000.000,817000000.000,811000000.000,773000000.000,767000000.000,773000000.000,765000000.000
HealthCareOrganizationPatientServiceRevenueLessProvisionForBadDebts,,,,,,,,,,,2408000000.000,,3926000000.000,4042000000.000,4179000000.000,4468000000.000,4428000000.000,4492000000.000,4692000000.000,5022000000.000,5044000000.000,4868000000.000,4849000000.000,4860000000.000,4813000000.000
HealthCareOrganizationPatientServiceRevenueProvisionforBadDebts,,,,,,,,,,,210000000.000,,,,249000000.000,,363000000.000,352000000.000,371000000.000,391000000.000,376000000.000,352000000.000,367000000.000,354000000.000,383000000.000
HealthCareOrganizationRevenue,2506000000.000,2374000000.000,2342000000.000,1632000000.000,2350000000.000,2265000000.000,2221000000.000,2283000000.000,2387000000.000,2422000000.000,2618000000.000,3675000000.000,3926000000.000,4042000000.000,4428000000.000,5524000000.000,4791000000.000,4844000000.000,5063000000.000,5413000000.000,5420000000.000,5220000000.000,5216000000.000,5214000000.000,5196000000.000
HealthCareOrganizationRevenueNetOfPatientServiceRevenueProvisions,,,,,,,,,,,,,,,4179000000.000,,4428000000.000,4492000000.000,4692000000.000,5022000000.000,5044000000.000,4868000000.000,4849000000.000,4860000000.000,4813000000.000
IncomeLossFromContinuingOperations,82000000.000,40000000.000,8000000.000,-66000000.000,57000000.000,42000000.000,30000000.000,56000000.000,-86000000.000,-53000000.000,33000000.000,-17000000.000,-27000000.000,-10000000.000,10000000.000,61000000.000,46000000.000,-60000000.000,-28000000.000,-100000000.000,-55000000.000,-44000000.000,-9000000.000,-79000000.000,-52000000.000
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,,,,,,,,,7000000.000,8000000.000,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,,,89000000.000,,4000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,66000000.000,21000000.000,,108000000.000,78000000.000,51000000.000,97000000.000,-134000000.000,-66000000.000,57000000.000,-15000000.000,-12000000.000,17000000.000,1000000.000,141000000.000,91000000.000,-54000000.000,40000000.000,67000000.000,105000000.000,25000000.000,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,91000000.000,48000000.000,17000000.000,-56000000.000,66000000.000,48000000.000,33000000.000,62000000.000,-81000000.000,-46000000.000,41000000.000,-7000000.000,-11000000.000,9000000.000,19000000.000,81000000.000,75000000.000,-27000000.000,29000000.000,-1000000.000,38000000.000,41000000.000,79000000.000,23000000.000,37000000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.170,0.080,0.020,-0.140,0.140,0.100,0.290,1.240,-0.830,-0.520,0.330,-0.190,-0.280,-0.110,0.100,0.640,0.470,-0.600,-0.280,-1.020,-0.560,-0.440,-0.090,-0.790,-0.520
IncomeLossFromContinuingOperationsPerDilutedShare,0.160,0.080,0.020,-0.130,0.130,0.100,0.280,1.190,-0.830,-0.520,0.320,-0.180,-0.280,-0.110,0.100,0.630,0.460,-0.600,-0.280,-1.010,-0.560,-0.440,-0.090,-0.790,-0.520
