,2011-12-31,2012-12-31
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,110000.000,-28000.000
AllocatedShareBasedCompensationExpense,,512000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,-300000.000
AmortizationOfIntangibleAssets,944000.000,867000.000
AmortizationOfMortgageServicingRightsMSRs,393000.000,472000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,0.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,-515000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,1325000.000,
BankOwnedLifeInsuranceIncome,1018000.000,1258000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,20301000.000,-19129000.000
CommonStockDividendsPerShareDeclared,1.220,1.260
Communication,599000.000,623000.000
ComprehensiveIncomeNetOfTax,15535000.000,8655000.000
CurrentFederalTaxExpenseBenefit,,3217000.000
CurrentIncomeTaxExpenseBenefit,,3268000.000
CurrentStateAndLocalTaxExpenseBenefit,,51000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,1000.000
DeferredCompensationArrangementWithIndividualSharesIssued,134260.000,
DeferredFederalIncomeTaxExpenseBenefit,,-228000.000
DeferredIncomeTaxExpenseBenefit,-1340000.000,-301000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-73000.000
DefinedBenefitPlanHealthCareCostTrendRateAssumedForNextFiscalYear,,0.090
DefinedBenefitPlanUltimateHealthCareCostTrendRate,,0.045
Depreciation,2140000.000,1948000.000
DividendsCommonStock,5798000.000,
DividendsCommonStockCash,,6026000.000
EarningsPerShareBasic,2.800,1.920
EarningsPerShareDiluted,2.800,1.920
EffectiveIncomeTaxRateContinuingOperations,,0.244
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.009
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,-0.001
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,110000.000,-28000.000
FederalDepositInsuranceCorporationPremiumExpense,1061000.000,866000.000
FederalHomeLoanBankAdvancesActivityForYearAverageBalanceOfAgreementsOutstanding,,609000.000
FederalHomeLoanBankAdvancesActivityForYearAverageInterestRateForYear,,0.006
FeesAndCommissionsDepositorAccounts,4463000.000,4277000.000
FeesAndCommissionsFiduciaryAndTrustActivities,7746000.000,7603000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,1366000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,3264000.000
FinancingReceivablesImpairedTroubledDebtRestructuringWriteDown,,1500000.000
GainLossOnSaleOfLoansAndLeases,1283000.000,1809000.000
GainLossOnSaleOfPropertyPlantEquipment,38000.000,-22000.000
GainLossOnSalesOfLoansNet,1283000.000,1809000.000
GainOnSaleOfInvestments,,0.000
GainsLossesOnSalesOfOtherRealEstate,25000.000,79000.000
GoodwillImpairmentLoss,,0.000
ImpairedFinancingReceivableAverageRecordedInvestment,,5906000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,208000.000
ImpairmentOfLongLivedAssetsHeldForUse,570000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,17811000.000,12155000.000
IncomeTaxExpenseBenefit,4514000.000,2967000.000
IncomeTaxesPaid,7704000.000,213000.000
IncreaseDecreaseInDeposits,-23864000.000,89587000.000
IncreaseDecreaseInInterestAndDividendsReceivable,-55948000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,2209000.000,-2129000.000
IncreaseDecreaseInTimeDeposits,-27669000.000,-77659000.000
InterestAndDividendIncomeOperating,55759000.000,48251000.000
InterestAndFeeIncomeLoansAndLeases,41877000.000,38772000.000
InterestExpense,12459000.000,8805000.000
InterestExpenseBorrowings,3279000.000,2445000.000
InterestExpenseDeposits,7717000.000,4852000.000
InterestExpenseJuniorSubordinatedDebentures,638000.000,677000.000
InterestExpenseMoneyMarketDeposits,1609000.000,1038000.000
InterestExpenseNegotiableOrderOfWithdrawalNOWDeposits,225000.000,127000.000
InterestExpenseSavingsDeposits,210000.000,123000.000
InterestExpenseSecuritiesSoldUnderAgreementsToRepurchase,825000.000,831000.000
InterestExpenseTimeDeposits,5673000.000,3564000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,41390000.000,39746000.000
InterestIncomeExpenseNet,43300000.000,39446000.000
InterestIncomeFederalFundsSold,22000.000,
InterestIncomeSecuritiesTaxExempt,2957000.000,2634000.000
InterestIncomeSecuritiesTaxable,10903000.000,6709000.000
InterestPaid,12272000.000,9629000.000
