,2011-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1776000.000
AmortizationOfFinancingCosts,500000.000
BusinessCombinationAcquisitionRelatedCosts,5097000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-8384000.000
CommonStockDividendsPerShareDeclared,0.480
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,51540000.000
CostOfRealEstateRevenue,10358000.000
DepreciationAndAmortization,38674000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,10607000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,133000.000
DividendsCommonStock,61287000.000
EarningsPerShareBasic,0.400
EarningsPerShareDiluted,0.390
EquityMethodInvestmentDividendsOrDistributions,311000.000
GainLossOnSaleOfProperties,10607000.000
GeneralAndAdministrativeExpense,7365000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,38109000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,39574000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.310
IncomeLossFromContinuingOperationsPerDilutedShare,0.310
IncomeLossFromDiscontinuedOperationsNetOfTax,10740000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.090
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.080
IncomeLossFromEquityMethodInvestments,264000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-15060000.000
IncreaseDecreaseInDeferredRentReceivables,2446000.000
IncreaseDecreaseInOtherOperatingAssets,6156000.000
IncreaseDecreaseInReceivables,1096000.000
InterestExpense,22771000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,219000.000
MinorityInterestIncreaseFromStockIssuance,88000.000
MortgageLoansOnRealEstateAmortizationOfPremium,148000.000
NetCashProvidedByUsedInFinancingActivities,11598000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,11598000.000
NetCashProvidedByUsedInInvestingActivities,-75468000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-75468000.000
NetCashProvidedByUsedInOperatingActivities,55486000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,55486000.000
NetIncomeLoss,50551000.000
NetIncomeLossAttributableToNoncontrollingInterest,-237000.000
NotesReduction,0.000
OperatingExpenses,84265000.000
OperatingLeasesIncomeStatementLeaseRevenue,111786000.000
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,135000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,1004000.000
PaymentsOfCapitalDistribution,1019000.000
PaymentsOfDividends,61138000.000
PaymentsOfFinancingCosts,346000.000
PaymentsToAcquireAndDevelopRealEstate,118163000.000
PaymentsToAcquireNotesReceivable,2648000.000
PaymentsToMinorityShareholders,219000.000
ProceedsFromIssuanceOfSecuredDebt,4169000.000
ProceedsFromIssuanceOrSaleOfEquity,1692000.000
ProceedsFromLinesOfCredit,115000000.000
ProceedsFromMinorityShareholders,88000.000
ProceedsFromSaleAndCollectionOfLoansReceivable,36086000.000
ProceedsFromSaleOfRealEstateHeldforinvestment,8240000.000
ProfitLoss,50314000.000
RecognitionOfDeferredRevenue,471000.000
RepaymentsOfLinesOfCredit,45000000.000
RepaymentsOfSecuredDebt,1629000.000
Revenues,122374000.000
SalesRevenueNet,122374000.000
ShareBasedCompensation,1776000.000
StockIssuedDuringPeriodValueNewIssues,1835000.000
WeightedAverageNumberOfDilutedSharesOutstanding,128980000.000
WeightedAverageNumberOfSharesOutstandingBasic,126474000.000
