,2011-03-31,2011-06-30,2011-09-30,2011-12-31
AccruedInvestmentIncomeReceivable,,,70071000.000,74672000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,140926000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,0.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-17631000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,41206000.000,78231000.000,94939000.000,107529000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,,,,-15766000.000
AdditionalPaidInCapitalCommonStock,688300000.000,692696000.000,697751000.000,705036000.000
AmountAvailableForDividendDistributionWithApprovalFromRegulatoryAgencies,,,,58000000.000
Assets,7905050000.000,8169717000.000,8537174000.000,8634408000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,275100000.000
AvailableForSaleSecuritiesAmortizedCost,,6027720000.000,6195080000.000,6274590000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,1852220000.000,1609457000.000,1454555000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,1465947000.000,1179015000.000,1067809000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,386273000.000,430442000.000,386746000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,1127762000.000,1228058000.000,1219126000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,1146070000.000,1214880000.000,1218951000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,628028000.000,650026000.000,664615000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,652335000.000,654513000.000,668317000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,2652985000.000,2708281000.000,2781004000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,2699541000.000,2821657000.000,2931210000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,6027720000.000,6195080000.000,6274590000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,116999000.000,92032000.000,87889000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,112272000.000,82246000.000,85255000.000
AvailableForSaleSecuritiesDebtSecurities,5865382000.000,6181482000.000,6373799000.000,6489637000.000
AvailableForSaleSecuritiesEquitySecurities,,,,271700000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,93411000.000,131405000.000,125582000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses1,,75688000.000,86175000.000,87714000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses1,,116045000.000,155480000.000,149838000.000
